time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
3520172.0,219.0,32.0,4.0,247.0,3520.172
3520182.0,217.0,32.0,4.0,243.0,3520.182
3520192.0,210.0,31.0,5.0,235.0,3520.192
3520202.0,212.0,33.0,3.0,239.0,3520.202
3520212.0,219.0,32.0,3.0,244.0,3520.212
3520222.0,217.0,31.0,4.0,243.0,3520.222
3520232.0,217.0,32.0,4.0,240.0,3520.232
3520242.0,208.0,32.0,4.0,231.0,3520.242
3520252.0,213.0,32.0,5.0,238.0,3520.252
3520262.0,216.0,32.0,4.0,242.0,3520.262
3520272.0,217.0,31.0,4.0,243.0,3520.272
3520282.0,217.0,32.0,4.0,241.0,3520.282
3520292.0,209.0,32.0,4.0,233.0,3520.292
3520302.0,213.0,32.0,4.0,239.0,3520.302
3520312.0,218.0,32.0,5.0,245.0,3520.312
3520322.0,218.0,31.0,4.0,244.0,3520.322
3520332.0,217.0,32.0,4.0,243.0,3520.332
3520342.0,212.0,31.0,5.0,238.0,3520.342
3520352.0,214.0,33.0,3.0,242.0,3520.352
3520362.0,219.0,32.0,4.0,249.0,3520.362
3520372.0,218.0,32.0,3.0,246.0,3520.372
3520382.0,218.0,31.0,5.0,244.0,3520.382
3520392.0,211.0,32.0,4.0,237.0,3520.392
3520402.0,214.0,32.0,4.0,241.0,3520.402
3520412.0,220.0,33.0,3.0,248.0,3520.412
3520422.0,217.0,30.0,4.0,246.0,3520.422
3520432.0,218.0,33.0,3.0,247.0,3520.432
3520442.0,212.0,31.0,4.0,238.0,3520.442
3520452.0,215.0,31.0,4.0,243.0,3520.452
3520462.0,220.0,32.0,4.0,249.0,3520.462
3520472.0,220.0,31.0,4.0,248.0,3520.472
3520482.0,219.0,33.0,3.0,246.0,3520.482
3520492.0,211.0,30.0,3.0,238.0,3520.492
3520502.0,216.0,31.0,4.0,244.0,3520.502
3520512.0,218.0,32.0,4.0,247.0,3520.512
3520522.0,220.0,31.0,4.0,247.0,3520.522
3520532.0,219.0,32.0,4.0,244.0,3520.532
3520542.0,211.0,32.0,3.0,235.0,3520.542
3520552.0,217.0,32.0,3.0,242.0,3520.552
3520562.0,219.0,32.0,3.0,247.0,3520.562
3520572.0,219.0,31.0,5.0,244.0,3520.572
3520582.0,218.0,31.0,4.0,243.0,3520.582
3520592.0,209.0,31.0,4.0,235.0,3520.592
