time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
3465996.0,666.0,32.0,217.0,244.0,3465.996
3466006.0,667.0,31.0,226.0,250.0,3466.006
3466016.0,666.0,32.0,221.0,247.0,3466.016
3466027.0,666.0,31.0,223.0,241.0,3466.027
3466037.0,665.0,32.0,220.0,242.0,3466.037
3466047.0,666.0,32.0,223.0,249.0,3466.047
3466057.0,665.0,33.0,230.0,248.0,3466.057
3466067.0,665.0,32.0,220.0,243.0,3466.067
3466077.0,665.0,32.0,225.0,239.0,3466.077
3466087.0,666.0,32.0,221.0,240.0,3466.087
3466097.0,666.0,32.0,223.0,247.0,3466.097
3466107.0,665.0,32.0,232.0,245.0,3466.107
3466117.0,665.0,33.0,226.0,247.0,3466.117
3466127.0,665.0,32.0,226.0,238.0,3466.127
3466137.0,665.0,33.0,224.0,243.0,3466.137
3466147.0,666.0,33.0,228.0,250.0,3466.147
3466157.0,665.0,32.0,233.0,250.0,3466.157
3466167.0,665.0,33.0,222.0,247.0,3466.167
3466177.0,665.0,33.0,222.0,240.0,3466.177
3466187.0,665.0,33.0,221.0,245.0,3466.187
3466198.0,666.0,33.0,224.0,250.0,3466.198
3466208.0,665.0,33.0,225.0,246.0,3466.208
3466218.0,666.0,33.0,218.0,244.0,3466.218
3466228.0,666.0,33.0,218.0,241.0,3466.228
3466238.0,665.0,33.0,228.0,252.0,3466.238
3466248.0,665.0,34.0,224.0,253.0,3466.248
3466258.0,665.0,32.0,227.0,246.0,3466.258
3466268.0,665.0,33.0,220.0,246.0,3466.268
3466278.0,666.0,33.0,219.0,241.0,3466.278
3466288.0,665.0,33.0,223.0,248.0,3466.288
3466298.0,666.0,33.0,225.0,251.0,3466.298
3466308.0,665.0,34.0,226.0,247.0,3466.308
3466318.0,665.0,33.0,218.0,244.0,3466.318
3466328.0,665.0,33.0,213.0,235.0,3466.328
3466338.0,665.0,33.0,222.0,247.0,3466.338
3466348.0,666.0,33.0,224.0,251.0,3466.348
3466358.0,664.0,32.0,225.0,245.0,3466.358
3466368.0,665.0,33.0,220.0,247.0,3466.368
3466378.0,665.0,33.0,218.0,241.0,3466.378
3466388.0,665.0,32.0,225.0,251.0,3466.388
3466398.0,666.0,33.0,224.0,253.0,3466.398
3466408.0,666.0,33.0,225.0,246.0,3466.408
3466418.0,665.0,33.0,219.0,247.0,3466.418
3466428.0,665.0,32.0,219.0,241.0,3466.428
3466438.0,665.0,33.0,229.0,253.0,3466.438
3466448.0,665.0,34.0,224.0,251.0,3466.448
3466458.0,664.0,33.0,225.0,248.0,3466.458
3466468.0,665.0,33.0,219.0,245.0,3466.468
3466478.0,666.0,33.0,216.0,240.0,3466.478
3466488.0,665.0,33.0,226.0,250.0,3466.488
3466498.0,666.0,33.0,225.0,252.0,3466.498
3466508.0,665.0,33.0,226.0,248.0,3466.508
3466518.0,665.0,32.0,221.0,247.0,3466.518
3466528.0,666.0,33.0,219.0,242.0,3466.528
3466539.0,666.0,33.0,231.0,254.0,3466.539
3466549.0,666.0,34.0,228.0,254.0,3466.549
3466559.0,659.0,33.0,229.0,249.0,3466.559
3466569.0,665.0,34.0,224.0,251.0,3466.569
3466579.0,665.0,33.0,227.0,252.0,3466.579
3466589.0,652.0,33.0,233.0,256.0,3466.589
3466599.0,666.0,34.0,226.0,252.0,3466.599
3466609.0,637.0,33.0,224.0,246.0,3466.609
3466619.0,652.0,33.0,221.0,247.0,3466.619
3466629.0,640.0,35.0,222.0,248.0,3466.629
3466639.0,630.0,34.0,233.0,254.0,3466.639
3466649.0,647.0,34.0,224.0,252.0,3466.649
