time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
114166.0,63.0,43.0,12.0,108.0,114.166
114176.0,63.0,45.0,11.0,107.0,114.176
114186.0,61.0,45.0,9.0,103.0,114.186
114196.0,62.0,45.0,9.0,95.0,114.196
114206.0,60.0,45.0,9.0,97.0,114.206
114216.0,59.0,45.0,10.0,97.0,114.216
114226.0,59.0,44.0,10.0,103.0,114.226
114236.0,57.0,47.0,9.0,103.0,114.236
114246.0,57.0,45.0,10.0,102.0,114.246
114256.0,55.0,46.0,8.0,112.0,114.256
114266.0,54.0,45.0,7.0,111.0,114.266
114276.0,53.0,45.0,9.0,119.0,114.276
114286.0,53.0,46.0,8.0,120.0,114.286
114296.0,53.0,46.0,9.0,116.0,114.296
114306.0,52.0,47.0,9.0,111.0,114.306
114316.0,53.0,49.0,10.0,109.0,114.316
114326.0,53.0,48.0,8.0,111.0,114.326
114336.0,51.0,51.0,7.0,105.0,114.336
114347.0,51.0,50.0,7.0,104.0,114.347
114357.0,50.0,53.0,6.0,99.0,114.357
114367.0,51.0,51.0,8.0,102.0,114.367
114377.0,52.0,51.0,8.0,113.0,114.377
114387.0,54.0,50.0,8.0,117.0,114.387
114397.0,53.0,49.0,6.0,114.0,114.397
114407.0,52.0,49.0,6.0,111.0,114.407
114417.0,53.0,49.0,7.0,111.0,114.417
114427.0,51.0,48.0,8.0,111.0,114.427
114437.0,52.0,46.0,7.0,108.0,114.437
114447.0,51.0,46.0,7.0,112.0,114.447
114457.0,52.0,45.0,8.0,107.0,114.457
114467.0,51.0,45.0,8.0,110.0,114.467
114477.0,50.0,45.0,7.0,109.0,114.477
114487.0,51.0,45.0,10.0,105.0,114.487
114497.0,50.0,44.0,9.0,103.0,114.497
114507.0,51.0,43.0,9.0,97.0,114.507
114518.0,51.0,43.0,8.0,100.0,114.518
114528.0,52.0,43.0,6.0,109.0,114.528
114538.0,51.0,42.0,7.0,112.0,114.538
114548.0,52.0,41.0,12.0,116.0,114.548
114558.0,51.0,43.0,15.0,108.0,114.558
114568.0,50.0,43.0,13.0,103.0,114.568
114578.0,50.0,42.0,13.0,98.0,114.578
114588.0,49.0,42.0,12.0,97.0,114.588
114598.0,49.0,42.0,11.0,103.0,114.598
114608.0,48.0,42.0,10.0,108.0,114.608
114618.0,48.0,42.0,10.0,106.0,114.618
114628.0,47.0,42.0,9.0,103.0,114.628
114638.0,47.0,41.0,8.0,113.0,114.638
114648.0,46.0,40.0,8.0,114.0,114.648
114658.0,45.0,39.0,7.0,106.0,114.658
114668.0,45.0,40.0,8.0,97.0,114.668
114678.0,45.0,40.0,7.0,96.0,114.678
114688.0,45.0,42.0,10.0,114.0,114.688
114698.0,44.0,42.0,9.0,118.0,114.698
114708.0,43.0,42.0,8.0,117.0,114.708
114718.0,43.0,42.0,7.0,108.0,114.718
114728.0,45.0,41.0,7.0,113.0,114.728
114738.0,44.0,40.0,7.0,104.0,114.738
114748.0,44.0,41.0,6.0,112.0,114.748
114758.0,44.0,40.0,6.0,108.0,114.758
114768.0,44.0,41.0,6.0,104.0,114.768
114778.0,43.0,42.0,6.0,97.0,114.778
114788.0,45.0,41.0,6.0,90.0,114.788
114798.0,45.0,42.0,5.0,85.0,114.798
114808.0,47.0,45.0,12.0,90.0,114.808
114818.0,46.0,46.0,10.0,98.0,114.818
114828.0,46.0,47.0,9.0,100.0,114.828
114838.0,47.0,48.0,9.0,99.0,114.838
114848.0,48.0,48.0,8.0,101.0,114.848
114859.0,48.0,48.0,8.0,96.0,114.859
114869.0,47.0,51.0,5.0,106.0,114.869
114879.0,47.0,52.0,10.0,106.0,114.879
114889.0,45.0,52.0,8.0,107.0,114.889
114899.0,47.0,52.0,8.0,114.0,114.899
114909.0,48.0,52.0,7.0,114.0,114.909
114919.0,48.0,54.0,7.0,112.0,114.919
114929.0,49.0,52.0,6.0,111.0,114.929
114939.0,48.0,52.0,9.0,103.0,114.939
114949.0,51.0,51.0,11.0,98.0,114.949
114959.0,49.0,58.0,10.0,89.0,114.959
114969.0,54.0,65.0,10.0,93.0,114.969
114979.0,56.0,63.0,9.0,88.0,114.979
114989.0,58.0,60.0,8.0,99.0,114.989
114999.0,60.0,58.0,8.0,98.0,114.999
115009.0,60.0,59.0,8.0,105.0,115.009
115019.0,60.0,58.0,9.0,107.0,115.019
115030.0,60.0,58.0,7.0,112.0,115.03
115040.0,58.0,61.0,10.0,110.0,115.04
115050.0,59.0,60.0,11.0,111.0,115.05
115060.0,57.0,69.0,14.0,103.0,115.06
115070.0,61.0,79.0,13.0,96.0,115.07
115080.0,68.0,84.0,12.0,94.0,115.08
115090.0,73.0,118.0,13.0,91.0,115.09
115100.0,81.0,129.0,13.0,95.0,115.1
115110.0,101.0,236.0,41.0,117.0,115.11
115120.0,125.0,246.0,60.0,142.0,115.12
115130.0,182.0,307.0,98.0,185.0,115.13
115140.0,298.0,665.0,208.0,268.0,115.14
115150.0,341.0,672.0,219.0,293.0,115.15
115160.0,376.0,671.0,212.0,286.0,115.16
115170.0,420.0,671.0,235.0,289.0,115.17
115180.0,390.0,671.0,242.0,298.0,115.18
115190.0,391.0,671.0,235.0,292.0,115.19
115200.0,352.0,672.0,207.0,271.0,115.2
115210.0,311.0,653.0,179.0,243.0,115.21
115220.0,280.0,589.0,154.0,228.0,115.22
115230.0,263.0,561.0,137.0,211.0,115.23
115240.0,252.0,534.0,119.0,193.0,115.24
115250.0,237.0,503.0,103.0,182.0,115.25
115260.0,230.0,473.0,92.0,172.0,115.26
115270.0,214.0,419.0,80.0,165.0,115.27
115280.0,196.0,372.0,70.0,156.0,115.28
115290.0,181.0,337.0,61.0,150.0,115.29
115300.0,168.0,304.0,54.0,148.0,115.3
115310.0,166.0,283.0,49.0,147.0,115.31
115320.0,165.0,269.0,45.0,142.0,115.32
115330.0,155.0,251.0,40.0,142.0,115.33
115340.0,146.0,235.0,35.0,143.0,115.34
115350.0,139.0,213.0,31.0,138.0,115.35
115360.0,129.0,200.0,32.0,133.0,115.36
115371.0,125.0,184.0,28.0,130.0,115.371
115381.0,122.0,179.0,25.0,122.0,115.381
115391.0,121.0,168.0,22.0,116.0,115.391
115401.0,121.0,160.0,20.0,110.0,115.401
115411.0,123.0,158.0,18.0,106.0,115.411
115421.0,115.0,147.0,17.0,106.0,115.421
115431.0,115.0,151.0,15.0,119.0,115.431
115441.0,115.0,144.0,16.0,126.0,115.441
115451.0,113.0,143.0,15.0,118.0,115.451
115461.0,110.0,163.0,17.0,119.0,115.461
115471.0,105.0,153.0,20.0,111.0,115.471
115481.0,104.0,143.0,19.0,108.0,115.481
