time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1244816.0,45.0,42.0,19.0,102.0,1244.816
1244826.0,45.0,42.0,30.0,101.0,1244.826
1244836.0,46.0,42.0,26.0,95.0,1244.836
1244846.0,46.0,42.0,22.0,96.0,1244.846
1244856.0,46.0,42.0,25.0,108.0,1244.856
1244866.0,48.0,40.0,23.0,101.0,1244.866
1244876.0,47.0,40.0,25.0,105.0,1244.876
1244886.0,47.0,39.0,21.0,105.0,1244.886
1244896.0,46.0,38.0,18.0,103.0,1244.896
1244906.0,46.0,37.0,17.0,107.0,1244.906
1244916.0,46.0,38.0,15.0,114.0,1244.916
1244926.0,45.0,36.0,14.0,106.0,1244.926
1244936.0,44.0,38.0,16.0,100.0,1244.936
1244946.0,45.0,39.0,27.0,96.0,1244.946
1244956.0,44.0,38.0,34.0,96.0,1244.956
1244966.0,44.0,37.0,30.0,99.0,1244.966
1244976.0,44.0,37.0,26.0,93.0,1244.976
1244986.0,44.0,37.0,23.0,87.0,1244.986
1244996.0,43.0,36.0,21.0,84.0,1244.996
1245006.0,44.0,36.0,18.0,86.0,1245.006
1245016.0,43.0,38.0,19.0,82.0,1245.016
1245026.0,44.0,40.0,29.0,89.0,1245.026
1245036.0,43.0,39.0,30.0,100.0,1245.036
1245046.0,43.0,37.0,27.0,111.0,1245.046
1245056.0,43.0,38.0,24.0,111.0,1245.056
1245066.0,44.0,38.0,22.0,126.0,1245.066
1245076.0,44.0,37.0,20.0,123.0,1245.076
1245086.0,45.0,38.0,19.0,125.0,1245.086
1245096.0,45.0,36.0,16.0,127.0,1245.096
1245106.0,46.0,38.0,16.0,123.0,1245.106
1245116.0,46.0,37.0,15.0,113.0,1245.116
1245126.0,47.0,40.0,24.0,116.0,1245.126
1245136.0,49.0,42.0,28.0,122.0,1245.136
1245146.0,50.0,43.0,25.0,130.0,1245.146
1245156.0,52.0,43.0,24.0,131.0,1245.156
1245166.0,51.0,41.0,22.0,127.0,1245.166
1245176.0,51.0,41.0,27.0,121.0,1245.176
1245186.0,52.0,40.0,27.0,116.0,1245.186
1245196.0,53.0,40.0,33.0,117.0,1245.196
1245206.0,54.0,40.0,41.0,118.0,1245.206
1245216.0,54.0,40.0,36.0,112.0,1245.216
1245227.0,54.0,39.0,33.0,105.0,1245.227
1245237.0,53.0,38.0,30.0,101.0,1245.237
1245247.0,52.0,37.0,28.0,110.0,1245.247
1245257.0,53.0,40.0,33.0,108.0,1245.257
1245267.0,54.0,41.0,29.0,110.0,1245.267
1245277.0,52.0,39.0,32.0,106.0,1245.277
1245287.0,53.0,40.0,29.0,120.0,1245.287
1245297.0,53.0,42.0,41.0,123.0,1245.297
1245307.0,52.0,42.0,35.0,120.0,1245.307
1245317.0,51.0,41.0,30.0,115.0,1245.317
1245327.0,51.0,41.0,28.0,116.0,1245.327
1245337.0,51.0,41.0,25.0,117.0,1245.337
1245347.0,51.0,39.0,24.0,120.0,1245.347
1245357.0,49.0,39.0,24.0,126.0,1245.357
1245367.0,47.0,38.0,22.0,130.0,1245.367
1245377.0,48.0,39.0,21.0,125.0,1245.377
1245387.0,48.0,38.0,22.0,125.0,1245.387
1245398.0,49.0,38.0,21.0,124.0,1245.398
1245408.0,51.0,39.0,19.0,122.0,1245.408
1245418.0,50.0,36.0,19.0,140.0,1245.418
1245428.0,49.0,36.0,17.0,132.0,1245.428
1245438.0,50.0,36.0,18.0,129.0,1245.438
1245448.0,50.0,35.0,16.0,142.0,1245.448
1245458.0,52.0,35.0,14.0,135.0,1245.458
1245468.0,53.0,35.0,12.0,131.0,1245.468
1245478.0,54.0,37.0,11.0,146.0,1245.478
1245488.0,59.0,35.0,17.0,136.0,1245.488
1245498.0,59.0,39.0,35.0,127.0,1245.498
1245508.0,61.0,40.0,38.0,136.0,1245.508
1245518.0,62.0,40.0,32.0,130.0,1245.518
1245528.0,61.0,40.0,29.0,132.0,1245.528
1245538.0,64.0,49.0,27.0,130.0,1245.538
1245548.0,75.0,68.0,24.0,123.0,1245.548
1245558.0,99.0,84.0,23.0,129.0,1245.558
1245568.0,98.0,87.0,21.0,154.0,1245.568
1245578.0,105.0,107.0,25.0,153.0,1245.578
1245588.0,114.0,137.0,32.0,165.0,1245.588
1245598.0,126.0,147.0,35.0,160.0,1245.598
1245608.0,155.0,181.0,52.0,202.0,1245.608
1245618.0,203.0,192.0,57.0,259.0,1245.618
1245628.0,237.0,234.0,67.0,285.0,1245.628
1245638.0,259.0,289.0,63.0,323.0,1245.638
1245648.0,265.0,293.0,63.0,355.0,1245.648
1245658.0,325.0,357.0,80.0,371.0,1245.658
1245668.0,355.0,388.0,84.0,378.0,1245.668
1245678.0,397.0,407.0,81.0,348.0,1245.678
1245688.0,361.0,379.0,94.0,321.0,1245.688
1245698.0,369.0,394.0,97.0,347.0,1245.698
1245708.0,371.0,386.0,97.0,395.0,1245.708
1245718.0,352.0,355.0,97.0,414.0,1245.718
1245728.0,332.0,345.0,91.0,418.0,1245.728
1245739.0,299.0,320.0,80.0,398.0,1245.739
1245749.0,266.0,293.0,81.0,413.0,1245.749
1245759.0,240.0,278.0,85.0,426.0,1245.759
1245769.0,227.0,260.0,81.0,424.0,1245.769
1245779.0,222.0,253.0,83.0,404.0,1245.779
1245789.0,207.0,263.0,84.0,392.0,1245.789
