time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
2310748.0,54.0,42.0,20.0,71.0,2310.748
2310758.0,56.0,41.0,18.0,67.0,2310.758
2310768.0,56.0,43.0,26.0,64.0,2310.768
2310778.0,58.0,43.0,28.0,63.0,2310.778
2310788.0,57.0,43.0,25.0,66.0,2310.788
2310798.0,57.0,44.0,23.0,68.0,2310.798
2310808.0,57.0,46.0,22.0,64.0,2310.808
2310818.0,58.0,46.0,25.0,65.0,2310.818
2310828.0,59.0,45.0,23.0,61.0,2310.828
2310838.0,59.0,46.0,20.0,64.0,2310.838
2310848.0,58.0,45.0,21.0,69.0,2310.848
2310858.0,57.0,45.0,20.0,69.0,2310.858
2310868.0,58.0,48.0,30.0,67.0,2310.868
2310878.0,56.0,45.0,27.0,68.0,2310.878
2310888.0,56.0,45.0,24.0,64.0,2310.888
2310898.0,57.0,45.0,23.0,63.0,2310.898
2310908.0,56.0,45.0,24.0,65.0,2310.908
2310918.0,56.0,45.0,23.0,66.0,2310.918
2310928.0,58.0,48.0,29.0,64.0,2310.928
2310938.0,59.0,47.0,27.0,65.0,2310.938
2310948.0,60.0,45.0,25.0,61.0,2310.948
2310958.0,59.0,45.0,22.0,59.0,2310.958
2310968.0,59.0,43.0,20.0,59.0,2310.968
2310978.0,57.0,43.0,21.0,62.0,2310.978
2310988.0,56.0,43.0,23.0,63.0,2310.988
2310998.0,56.0,43.0,25.0,69.0,2310.998
2311008.0,57.0,45.0,34.0,67.0,2311.008
2311018.0,55.0,43.0,29.0,61.0,2311.018
2311028.0,56.0,42.0,25.0,64.0,2311.028
2311038.0,54.0,41.0,24.0,66.0,2311.038
2311048.0,54.0,40.0,24.0,68.0,2311.048
2311058.0,54.0,40.0,22.0,68.0,2311.058
2311068.0,55.0,41.0,20.0,63.0,2311.068
2311078.0,54.0,43.0,27.0,70.0,2311.078
2311088.0,56.0,42.0,24.0,68.0,2311.088
2311098.0,55.0,44.0,44.0,83.0,2311.098
2311108.0,55.0,44.0,39.0,88.0,2311.108
2311118.0,56.0,42.0,34.0,87.0,2311.118
2311128.0,54.0,43.0,38.0,81.0,2311.128
2311138.0,53.0,43.0,36.0,75.0,2311.138
2311148.0,54.0,44.0,32.0,75.0,2311.148
