time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
687249.0,52.0,52.0,21.0,54.0,687.249
687259.0,52.0,53.0,22.0,55.0,687.259
687269.0,52.0,54.0,21.0,53.0,687.269
687279.0,52.0,58.0,23.0,52.0,687.279
687289.0,53.0,57.0,23.0,51.0,687.289
687299.0,54.0,57.0,20.0,52.0,687.299
687309.0,54.0,58.0,19.0,49.0,687.309
687319.0,57.0,56.0,17.0,49.0,687.319
687329.0,56.0,58.0,16.0,47.0,687.329
687339.0,57.0,56.0,14.0,46.0,687.339
687349.0,57.0,56.0,12.0,48.0,687.349
687360.0,56.0,56.0,12.0,50.0,687.36
687370.0,56.0,57.0,10.0,48.0,687.37
687380.0,56.0,56.0,10.0,49.0,687.38
687390.0,57.0,57.0,13.0,49.0,687.39
687400.0,58.0,58.0,14.0,47.0,687.4
687410.0,58.0,56.0,13.0,44.0,687.41
687420.0,57.0,57.0,12.0,43.0,687.42
687430.0,59.0,58.0,11.0,41.0,687.43
687440.0,58.0,58.0,10.0,48.0,687.44
687450.0,57.0,59.0,17.0,49.0,687.45
687460.0,56.0,59.0,16.0,51.0,687.46
687470.0,58.0,60.0,18.0,52.0,687.47
687480.0,59.0,58.0,17.0,54.0,687.48
687490.0,59.0,57.0,23.0,54.0,687.49
687500.0,60.0,55.0,21.0,51.0,687.5
687510.0,60.0,54.0,18.0,53.0,687.51
687520.0,60.0,51.0,17.0,51.0,687.52
687531.0,61.0,49.0,17.0,55.0,687.531
687541.0,61.0,49.0,16.0,52.0,687.541
687551.0,63.0,46.0,15.0,50.0,687.551
687561.0,63.0,45.0,13.0,48.0,687.561
687571.0,63.0,46.0,13.0,51.0,687.571
687581.0,66.0,44.0,11.0,51.0,687.581
687591.0,65.0,45.0,12.0,48.0,687.591
687601.0,65.0,45.0,12.0,49.0,687.601
687611.0,65.0,51.0,11.0,46.0,687.611
687621.0,64.0,54.0,10.0,44.0,687.621
687631.0,65.0,55.0,9.0,57.0,687.631
687641.0,65.0,59.0,10.0,54.0,687.641
687651.0,65.0,65.0,10.0,53.0,687.651
687661.0,65.0,75.0,10.0,67.0,687.661
687671.0,67.0,75.0,12.0,73.0,687.671
687681.0,65.0,81.0,14.0,71.0,687.681
687691.0,67.0,90.0,17.0,68.0,687.691
687702.0,67.0,94.0,21.0,65.0,687.702
687712.0,66.0,90.0,21.0,62.0,687.712
687722.0,66.0,96.0,22.0,59.0,687.722
687732.0,66.0,102.0,28.0,56.0,687.732
687742.0,63.0,104.0,30.0,55.0,687.742
687752.0,64.0,99.0,29.0,57.0,687.752
687762.0,62.0,96.0,29.0,55.0,687.762
687772.0,63.0,97.0,28.0,59.0,687.772
687782.0,65.0,94.0,26.0,60.0,687.782
687792.0,68.0,94.0,29.0,65.0,687.792
687802.0,68.0,94.0,33.0,68.0,687.802
687812.0,66.0,97.0,47.0,72.0,687.812
687822.0,65.0,98.0,46.0,91.0,687.822
687832.0,65.0,93.0,45.0,101.0,687.832
687842.0,63.0,92.0,43.0,104.0,687.842
687852.0,60.0,90.0,39.0,103.0,687.852
687862.0,68.0,110.0,38.0,97.0,687.862
687872.0,71.0,125.0,34.0,97.0,687.872
687882.0,70.0,123.0,30.0,100.0,687.882
687892.0,67.0,116.0,30.0,96.0,687.892
687902.0,64.0,106.0,29.0,91.0,687.902
687912.0,61.0,99.0,36.0,86.0,687.912
687922.0,65.0,94.0,50.0,82.0,687.922
687932.0,63.0,87.0,54.0,85.0,687.932
687942.0,60.0,82.0,51.0,82.0,687.942
687952.0,60.0,81.0,50.0,81.0,687.952
687962.0,58.0,79.0,56.0,85.0,687.962
687972.0,59.0,78.0,55.0,81.0,687.972
687982.0,57.0,75.0,49.0,84.0,687.982
687992.0,58.0,75.0,61.0,82.0,687.992
688002.0,56.0,72.0,67.0,80.0,688.002
688012.0,55.0,71.0,68.0,79.0,688.012
688022.0,55.0,69.0,77.0,79.0,688.022
688032.0,53.0,68.0,67.0,90.0,688.032
688043.0,54.0,68.0,99.0,106.0,688.043
688053.0,53.0,65.0,95.0,116.0,688.053
688063.0,54.0,66.0,88.0,117.0,688.063
688073.0,52.0,66.0,77.0,120.0,688.073
688083.0,51.0,65.0,67.0,120.0,688.083
688093.0,52.0,67.0,62.0,115.0,688.093
688103.0,50.0,69.0,55.0,104.0,688.103
688113.0,51.0,70.0,59.0,95.0,688.113
688123.0,50.0,70.0,55.0,91.0,688.123
688133.0,51.0,72.0,57.0,90.0,688.133
688143.0,51.0,75.0,58.0,88.0,688.143
688153.0,50.0,78.0,71.0,85.0,688.153
688163.0,49.0,79.0,63.0,87.0,688.163
688173.0,49.0,82.0,56.0,83.0,688.173
688183.0,48.0,80.0,54.0,84.0,688.183
688193.0,47.0,80.0,47.0,83.0,688.193
688203.0,47.0,81.0,44.0,79.0,688.203
688214.0,46.0,81.0,37.0,76.0,688.214
688224.0,45.0,83.0,35.0,76.0,688.224
688234.0,45.0,85.0,32.0,74.0,688.234
688244.0,45.0,89.0,45.0,72.0,688.244
688254.0,46.0,89.0,52.0,71.0,688.254
688264.0,45.0,88.0,47.0,71.0,688.264
688274.0,46.0,88.0,45.0,67.0,688.274
688284.0,45.0,88.0,38.0,65.0,688.284
688294.0,44.0,89.0,36.0,65.0,688.294
688304.0,44.0,89.0,32.0,62.0,688.304
688314.0,45.0,90.0,31.0,68.0,688.314
688324.0,44.0,91.0,29.0,62.0,688.324
688334.0,44.0,94.0,32.0,58.0,688.334
688344.0,45.0,95.0,44.0,56.0,688.344
