time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1917991.0,667.0,74.0,11.0,98.0,1917.991
1918001.0,668.0,73.0,11.0,108.0,1918.001
1918011.0,666.0,71.0,15.0,121.0,1918.011
1918021.0,666.0,69.0,13.0,124.0,1918.021
1918031.0,667.0,69.0,23.0,117.0,1918.031
1918041.0,666.0,68.0,21.0,117.0,1918.041
1918051.0,666.0,66.0,19.0,126.0,1918.051
1918061.0,666.0,65.0,18.0,120.0,1918.061
1918071.0,666.0,65.0,16.0,115.0,1918.071
1918081.0,666.0,64.0,14.0,111.0,1918.081
1918091.0,667.0,63.0,15.0,103.0,1918.091
1918101.0,666.0,62.0,13.0,100.0,1918.101
1918111.0,666.0,60.0,13.0,97.0,1918.111
1918121.0,666.0,58.0,12.0,98.0,1918.121
1918131.0,666.0,57.0,12.0,101.0,1918.131
1918141.0,666.0,56.0,14.0,103.0,1918.141
1918151.0,665.0,55.0,12.0,101.0,1918.151
1918161.0,665.0,52.0,13.0,98.0,1918.161
1918171.0,666.0,52.0,12.0,100.0,1918.171
1918181.0,666.0,52.0,11.0,97.0,1918.181
1918191.0,667.0,50.0,10.0,98.0,1918.191
1918201.0,667.0,50.0,12.0,96.0,1918.201
1918211.0,667.0,51.0,15.0,93.0,1918.211
1918221.0,668.0,51.0,18.0,109.0,1918.221
1918231.0,667.0,52.0,15.0,105.0,1918.231
1918241.0,667.0,52.0,14.0,101.0,1918.241
1918251.0,667.0,53.0,14.0,102.0,1918.251
1918261.0,668.0,52.0,13.0,99.0,1918.261
1918271.0,667.0,52.0,12.0,98.0,1918.271
1918281.0,667.0,52.0,15.0,101.0,1918.281
1918291.0,668.0,52.0,14.0,100.0,1918.291
1918301.0,667.0,54.0,12.0,96.0,1918.301
1918311.0,667.0,53.0,11.0,100.0,1918.311
1918321.0,668.0,51.0,12.0,107.0,1918.321
1918331.0,667.0,52.0,14.0,100.0,1918.331
1918341.0,668.0,52.0,12.0,98.0,1918.341
1918351.0,667.0,52.0,11.0,94.0,1918.351
