time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1415463.0,52.0,84.0,3.0,28.0,1415.463
1415473.0,53.0,81.0,4.0,27.0,1415.473
1415483.0,53.0,80.0,4.0,29.0,1415.483
1415493.0,52.0,81.0,4.0,27.0,1415.493
1415503.0,51.0,79.0,3.0,29.0,1415.503
1415513.0,50.0,79.0,3.0,28.0,1415.513
1415523.0,51.0,80.0,4.0,26.0,1415.523
1415533.0,49.0,77.0,4.0,27.0,1415.533
1415543.0,49.0,77.0,4.0,27.0,1415.543
1415553.0,47.0,76.0,3.0,28.0,1415.553
1415563.0,47.0,77.0,4.0,33.0,1415.563
1415573.0,48.0,77.0,6.0,32.0,1415.573
1415583.0,54.0,80.0,6.0,49.0,1415.583
1415593.0,59.0,92.0,22.0,142.0,1415.593
1415603.0,61.0,89.0,25.0,172.0,1415.603
1415613.0,65.0,88.0,49.0,226.0,1415.613
1415623.0,76.0,91.0,94.0,276.0,1415.623
1415633.0,86.0,91.0,113.0,303.0,1415.633
1415643.0,83.0,86.0,117.0,337.0,1415.643
1415653.0,81.0,84.0,132.0,349.0,1415.653
1415663.0,89.0,96.0,145.0,359.0,1415.663
1415673.0,88.0,98.0,150.0,344.0,1415.673
1415683.0,88.0,98.0,147.0,346.0,1415.683
1415693.0,90.0,103.0,145.0,325.0,1415.693
1415703.0,92.0,107.0,134.0,319.0,1415.703
1415713.0,94.0,106.0,121.0,293.0,1415.713
1415723.0,91.0,102.0,117.0,325.0,1415.723
1415733.0,100.0,110.0,135.0,318.0,1415.733
1415743.0,106.0,120.0,129.0,296.0,1415.743
1415753.0,109.0,128.0,121.0,302.0,1415.753
1415763.0,114.0,141.0,123.0,305.0,1415.763
1415773.0,116.0,150.0,122.0,334.0,1415.773
1415783.0,114.0,157.0,122.0,315.0,1415.783
1415793.0,116.0,171.0,125.0,312.0,1415.793
1415803.0,116.0,180.0,120.0,331.0,1415.803
1415813.0,116.0,189.0,118.0,364.0,1415.813
1415823.0,115.0,198.0,118.0,351.0,1415.823
1415833.0,114.0,203.0,111.0,325.0,1415.833
1415843.0,111.0,207.0,103.0,298.0,1415.843
1415853.0,111.0,211.0,95.0,297.0,1415.853
1415863.0,107.0,212.0,91.0,282.0,1415.863
1415873.0,106.0,211.0,102.0,282.0,1415.873
1415883.0,105.0,214.0,111.0,272.0,1415.883
1415894.0,101.0,213.0,109.0,245.0,1415.894
1415904.0,101.0,214.0,95.0,230.0,1415.904
1415914.0,98.0,214.0,99.0,241.0,1415.914
1415924.0,98.0,214.0,92.0,228.0,1415.924
1415934.0,95.0,213.0,88.0,207.0,1415.934
1415944.0,91.0,210.0,79.0,202.0,1415.944
1415954.0,92.0,213.0,75.0,206.0,1415.954
1415964.0,91.0,211.0,70.0,190.0,1415.964
1415974.0,89.0,208.0,65.0,191.0,1415.974
1415984.0,88.0,206.0,70.0,186.0,1415.984
1415994.0,87.0,205.0,66.0,184.0,1415.994
1416004.0,88.0,205.0,64.0,177.0,1416.004
1416014.0,89.0,203.0,56.0,164.0,1416.014
1416024.0,90.0,203.0,54.0,158.0,1416.024
1416034.0,89.0,202.0,50.0,150.0,1416.034
1416044.0,91.0,201.0,47.0,143.0,1416.044
1416054.0,90.0,201.0,43.0,158.0,1416.054
1416064.0,91.0,200.0,40.0,145.0,1416.064
1416074.0,92.0,199.0,36.0,143.0,1416.074
1416084.0,93.0,198.0,41.0,134.0,1416.084
1416094.0,96.0,196.0,37.0,131.0,1416.094
1416104.0,96.0,193.0,36.0,133.0,1416.104
1416114.0,99.0,193.0,45.0,130.0,1416.114
1416124.0,100.0,193.0,40.0,128.0,1416.124
1416134.0,100.0,191.0,40.0,125.0,1416.134
1416144.0,101.0,189.0,39.0,119.0,1416.144
1416154.0,99.0,186.0,35.0,117.0,1416.154
1416164.0,100.0,185.0,31.0,111.0,1416.164
1416174.0,99.0,182.0,29.0,111.0,1416.174
1416184.0,98.0,179.0,31.0,135.0,1416.184
1416194.0,95.0,174.0,28.0,140.0,1416.194
1416204.0,95.0,172.0,30.0,132.0,1416.204
1416214.0,95.0,172.0,27.0,132.0,1416.214
1416224.0,95.0,170.0,26.0,127.0,1416.224
1416235.0,95.0,169.0,24.0,126.0,1416.235
1416245.0,93.0,166.0,20.0,125.0,1416.245
1416255.0,94.0,163.0,20.0,126.0,1416.255
1416265.0,90.0,159.0,18.0,131.0,1416.265
1416275.0,90.0,157.0,20.0,147.0,1416.275
1416285.0,88.0,155.0,19.0,153.0,1416.285
1416295.0,86.0,153.0,17.0,140.0,1416.295
1416305.0,85.0,149.0,18.0,141.0,1416.305
1416315.0,84.0,147.0,15.0,134.0,1416.315
1416325.0,84.0,144.0,19.0,135.0,1416.325
1416335.0,84.0,144.0,16.0,143.0,1416.335
1416345.0,83.0,143.0,17.0,151.0,1416.345
1416355.0,83.0,141.0,16.0,141.0,1416.355
1416365.0,83.0,141.0,15.0,131.0,1416.365
1416375.0,84.0,138.0,14.0,122.0,1416.375
1416385.0,84.0,137.0,12.0,116.0,1416.385
1416395.0,85.0,135.0,14.0,131.0,1416.395
1416406.0,85.0,134.0,11.0,131.0,1416.406
1416416.0,86.0,132.0,16.0,124.0,1416.416
1416426.0,87.0,129.0,14.0,114.0,1416.426
1416436.0,88.0,128.0,11.0,112.0,1416.436
