time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1517606.0,56.0,40.0,7.0,38.0,1517.606
1517616.0,58.0,40.0,8.0,38.0,1517.616
1517626.0,56.0,40.0,6.0,40.0,1517.626
1517636.0,57.0,39.0,6.0,41.0,1517.636
1517646.0,57.0,40.0,11.0,46.0,1517.646
1517656.0,58.0,38.0,10.0,44.0,1517.656
1517666.0,56.0,37.0,9.0,44.0,1517.666
1517676.0,56.0,36.0,9.0,44.0,1517.676
1517686.0,56.0,37.0,8.0,43.0,1517.686
1517696.0,53.0,37.0,8.0,42.0,1517.696
1517706.0,52.0,37.0,7.0,42.0,1517.706
1517716.0,51.0,38.0,9.0,45.0,1517.716
1517726.0,52.0,37.0,8.0,44.0,1517.726
1517736.0,52.0,40.0,8.0,44.0,1517.736
1517746.0,53.0,42.0,9.0,44.0,1517.746
1517756.0,56.0,42.0,10.0,46.0,1517.756
1517766.0,55.0,42.0,9.0,46.0,1517.766
1517776.0,55.0,43.0,10.0,44.0,1517.776
1517786.0,56.0,46.0,9.0,45.0,1517.786
1517796.0,55.0,46.0,9.0,40.0,1517.796
1517806.0,55.0,46.0,8.0,38.0,1517.806
1517816.0,54.0,48.0,7.0,39.0,1517.816
1517826.0,54.0,48.0,8.0,36.0,1517.826
1517836.0,53.0,50.0,7.0,40.0,1517.836
1517846.0,53.0,49.0,8.0,39.0,1517.846
1517856.0,52.0,50.0,10.0,39.0,1517.856
1517867.0,54.0,49.0,9.0,37.0,1517.867
1517877.0,54.0,48.0,8.0,38.0,1517.877
1517887.0,55.0,48.0,7.0,41.0,1517.887
1517897.0,57.0,50.0,8.0,41.0,1517.897
1517907.0,58.0,50.0,6.0,40.0,1517.907
1517917.0,58.0,51.0,7.0,39.0,1517.917
1517927.0,58.0,51.0,9.0,41.0,1517.927
1517937.0,58.0,50.0,7.0,38.0,1517.937
1517947.0,58.0,50.0,7.0,39.0,1517.947
1517957.0,57.0,49.0,5.0,41.0,1517.957
1517967.0,57.0,48.0,6.0,41.0,1517.967
1517977.0,55.0,48.0,6.0,41.0,1517.977
1517987.0,55.0,48.0,6.0,40.0,1517.987
1517997.0,55.0,48.0,6.0,44.0,1517.997
1518007.0,54.0,47.0,6.0,44.0,1518.007
1518017.0,54.0,48.0,7.0,42.0,1518.017
1518027.0,55.0,47.0,9.0,41.0,1518.027
1518038.0,56.0,46.0,9.0,39.0,1518.038
1518048.0,54.0,46.0,6.0,37.0,1518.048
1518058.0,54.0,47.0,7.0,37.0,1518.058
1518068.0,52.0,47.0,8.0,42.0,1518.068
1518078.0,51.0,46.0,9.0,44.0,1518.078
1518088.0,51.0,46.0,8.0,44.0,1518.088
1518098.0,49.0,49.0,7.0,44.0,1518.098
1518108.0,51.0,48.0,9.0,43.0,1518.108
1518118.0,50.0,50.0,7.0,43.0,1518.118
1518128.0,52.0,49.0,9.0,43.0,1518.128
1518138.0,52.0,49.0,7.0,42.0,1518.138
1518148.0,53.0,50.0,7.0,44.0,1518.148
1518158.0,57.0,49.0,7.0,45.0,1518.158
1518168.0,58.0,50.0,7.0,44.0,1518.168
1518178.0,59.0,51.0,11.0,43.0,1518.178
1518188.0,58.0,49.0,9.0,41.0,1518.188
1518198.0,59.0,49.0,10.0,42.0,1518.198
1518208.0,60.0,49.0,10.0,41.0,1518.208
1518218.0,59.0,49.0,10.0,39.0,1518.218
1518228.0,61.0,48.0,10.0,38.0,1518.228
1518238.0,61.0,49.0,8.0,39.0,1518.238
1518248.0,63.0,49.0,10.0,41.0,1518.248
1518258.0,62.0,48.0,8.0,41.0,1518.258
1518268.0,62.0,48.0,8.0,41.0,1518.268
1518278.0,61.0,49.0,10.0,40.0,1518.278
1518288.0,61.0,49.0,9.0,41.0,1518.288
1518298.0,61.0,51.0,13.0,39.0,1518.298
1518308.0,63.0,50.0,13.0,42.0,1518.308
1518318.0,62.0,49.0,13.0,41.0,1518.318
1518328.0,63.0,50.0,13.0,49.0,1518.328
1518338.0,63.0,51.0,15.0,49.0,1518.338
1518348.0,62.0,51.0,21.0,53.0,1518.348
1518358.0,62.0,51.0,19.0,60.0,1518.358
1518368.0,60.0,54.0,36.0,71.0,1518.368
1518379.0,59.0,56.0,41.0,104.0,1518.379
1518389.0,60.0,55.0,49.0,101.0,1518.389
1518399.0,59.0,55.0,46.0,109.0,1518.399
1518409.0,59.0,55.0,49.0,112.0,1518.409
1518419.0,60.0,56.0,44.0,112.0,1518.419
1518429.0,60.0,56.0,41.0,111.0,1518.429
1518439.0,60.0,56.0,36.0,102.0,1518.439
1518449.0,58.0,59.0,35.0,96.0,1518.449
1518459.0,59.0,60.0,34.0,88.0,1518.459
1518469.0,57.0,63.0,36.0,83.0,1518.469
1518479.0,57.0,68.0,58.0,87.0,1518.479
1518489.0,61.0,64.0,52.0,87.0,1518.489
1518499.0,60.0,69.0,51.0,84.0,1518.499
1518509.0,62.0,70.0,48.0,82.0,1518.509
1518519.0,63.0,72.0,50.0,83.0,1518.519
1518529.0,65.0,71.0,44.0,79.0,1518.529
1518539.0,66.0,73.0,40.0,74.0,1518.539
1518550.0,65.0,72.0,38.0,70.0,1518.55
1518560.0,68.0,72.0,35.0,72.0,1518.56
1518570.0,67.0,77.0,35.0,71.0,1518.57
1518580.0,69.0,85.0,41.0,68.0,1518.58
1518590.0,68.0,86.0,38.0,66.0,1518.59
1518600.0,69.0,87.0,40.0,64.0,1518.6
1518610.0,68.0,84.0,44.0,62.0,1518.61
1518620.0,70.0,82.0,42.0,63.0,1518.62
1518630.0,71.0,83.0,44.0,66.0,1518.63
1518640.0,72.0,82.0,44.0,65.0,1518.64
1518650.0,70.0,86.0,54.0,62.0,1518.65
1518660.0,73.0,86.0,62.0,64.0,1518.66
1518670.0,74.0,83.0,60.0,63.0,1518.67
1518680.0,73.0,81.0,55.0,60.0,1518.68
1518690.0,73.0,82.0,59.0,67.0,1518.69
1518700.0,73.0,80.0,55.0,65.0,1518.7
1518710.0,71.0,82.0,54.0,68.0,1518.71
1518720.0,70.0,81.0,64.0,68.0,1518.72
1518730.0,71.0,81.0,75.0,65.0,1518.73
1518740.0,72.0,82.0,73.0,64.0,1518.74
1518750.0,71.0,85.0,72.0,66.0,1518.75
1518760.0,70.0,86.0,76.0,68.0,1518.76
1518770.0,71.0,87.0,73.0,67.0,1518.77
1518780.0,68.0,89.0,64.0,67.0,1518.78
1518790.0,66.0,90.0,75.0,73.0,1518.79
1518800.0,67.0,89.0,82.0,76.0,1518.8
1518810.0,67.0,88.0,74.0,79.0,1518.81
1518820.0,67.0,87.0,65.0,78.0,1518.82
1518830.0,66.0,87.0,58.0,76.0,1518.83
1518840.0,66.0,87.0,52.0,71.0,1518.84
1518850.0,64.0,88.0,52.0,68.0,1518.85
1518860.0,64.0,92.0,75.0,69.0,1518.86
1518870.0,66.0,88.0,76.0,69.0,1518.87
1518880.0,64.0,86.0,69.0,65.0,1518.88
1518891.0,62.0,84.0,70.0,71.0,1518.891
1518901.0,62.0,82.0,70.0,71.0,1518.901
1518911.0,62.0,78.0,63.0,67.0,1518.911
1518921.0,59.0,78.0,59.0,68.0,1518.921
1518931.0,60.0,76.0,52.0,63.0,1518.931
1518941.0,59.0,75.0,55.0,64.0,1518.941
1518951.0,57.0,74.0,51.0,61.0,1518.951
1518961.0,58.0,75.0,51.0,67.0,1518.961
1518971.0,58.0,77.0,52.0,64.0,1518.971
1518981.0,57.0,77.0,54.0,64.0,1518.981
1518991.0,56.0,75.0,48.0,67.0,1518.991
1519001.0,56.0,77.0,49.0,76.0,1519.001
1519011.0,56.0,77.0,44.0,77.0,1519.011
1519021.0,59.0,77.0,41.0,75.0,1519.021
1519031.0,59.0,78.0,40.0,71.0,1519.031
1519041.0,57.0,79.0,41.0,69.0,1519.041
1519051.0,57.0,79.0,36.0,64.0,1519.051
1519062.0,58.0,80.0,50.0,68.0,1519.062
1519072.0,59.0,79.0,50.0,66.0,1519.072
