time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1041804.0,86.0,210.0,20.0,115.0,1041.804
1041814.0,87.0,209.0,18.0,120.0,1041.814
1041824.0,85.0,207.0,17.0,124.0,1041.824
1041835.0,86.0,205.0,16.0,117.0,1041.835
1041845.0,85.0,205.0,15.0,111.0,1041.845
1041855.0,86.0,205.0,14.0,105.0,1041.855
1041865.0,82.0,204.0,14.0,105.0,1041.865
1041875.0,82.0,204.0,14.0,105.0,1041.875
1041885.0,82.0,205.0,11.0,106.0,1041.885
1041895.0,83.0,206.0,11.0,114.0,1041.895
1041905.0,81.0,203.0,9.0,121.0,1041.905
1041915.0,79.0,201.0,10.0,125.0,1041.915
1041925.0,78.0,201.0,9.0,123.0,1041.925
1041935.0,76.0,199.0,10.0,123.0,1041.935
1041945.0,75.0,197.0,12.0,116.0,1041.945
1041955.0,76.0,200.0,21.0,134.0,1041.955
1041965.0,77.0,198.0,20.0,148.0,1041.965
1041975.0,76.0,195.0,18.0,136.0,1041.975
1041985.0,77.0,194.0,15.0,125.0,1041.985
1041995.0,77.0,191.0,15.0,120.0,1041.995
1042006.0,76.0,189.0,14.0,123.0,1042.006
1042016.0,76.0,185.0,13.0,122.0,1042.016
1042026.0,74.0,183.0,11.0,126.0,1042.026
1042036.0,74.0,182.0,11.0,122.0,1042.036
1042046.0,75.0,180.0,13.0,116.0,1042.046
1042056.0,74.0,180.0,19.0,112.0,1042.056
1042066.0,74.0,178.0,17.0,102.0,1042.066
1042076.0,72.0,179.0,14.0,102.0,1042.076
1042086.0,72.0,179.0,13.0,105.0,1042.086
1042096.0,71.0,181.0,13.0,114.0,1042.096
1042106.0,71.0,182.0,13.0,108.0,1042.106
1042116.0,68.0,180.0,12.0,100.0,1042.116
1042126.0,67.0,180.0,11.0,101.0,1042.126
1042136.0,66.0,179.0,11.0,97.0,1042.136
1042146.0,64.0,180.0,10.0,97.0,1042.146
1042156.0,63.0,177.0,11.0,90.0,1042.156
1042166.0,63.0,175.0,11.0,90.0,1042.166
1042176.0,64.0,172.0,11.0,83.0,1042.176
1042186.0,64.0,169.0,12.0,82.0,1042.186
1042196.0,63.0,167.0,13.0,97.0,1042.196
1042206.0,65.0,166.0,14.0,120.0,1042.206
1042216.0,62.0,164.0,12.0,114.0,1042.216
1042226.0,63.0,164.0,14.0,117.0,1042.226
1042236.0,62.0,164.0,16.0,127.0,1042.236
1042246.0,61.0,164.0,16.0,118.0,1042.246
1042256.0,61.0,163.0,16.0,115.0,1042.256
1042266.0,60.0,163.0,15.0,109.0,1042.266
1042276.0,60.0,162.0,17.0,105.0,1042.276
1042286.0,58.0,160.0,16.0,114.0,1042.286
1042296.0,57.0,160.0,15.0,117.0,1042.296
1042306.0,57.0,158.0,15.0,112.0,1042.306
1042316.0,58.0,157.0,14.0,110.0,1042.316
1042326.0,58.0,155.0,14.0,103.0,1042.326
1042336.0,58.0,154.0,13.0,111.0,1042.336
1042347.0,57.0,150.0,14.0,105.0,1042.347
1042357.0,57.0,149.0,16.0,112.0,1042.357
1042367.0,56.0,145.0,16.0,105.0,1042.367
1042377.0,57.0,146.0,17.0,112.0,1042.377
1042387.0,58.0,144.0,17.0,113.0,1042.387
1042397.0,57.0,141.0,17.0,108.0,1042.397
1042407.0,57.0,138.0,19.0,100.0,1042.407
1042417.0,59.0,136.0,19.0,99.0,1042.417
1042427.0,60.0,134.0,18.0,106.0,1042.427
1042437.0,60.0,132.0,16.0,113.0,1042.437
1042447.0,59.0,130.0,17.0,105.0,1042.447
1042457.0,59.0,128.0,15.0,114.0,1042.457
1042467.0,60.0,126.0,15.0,118.0,1042.467
1042477.0,59.0,124.0,14.0,111.0,1042.477
1042487.0,61.0,125.0,13.0,119.0,1042.487
1042497.0,60.0,122.0,12.0,123.0,1042.497
1042507.0,62.0,121.0,11.0,117.0,1042.507
1042518.0,62.0,121.0,11.0,127.0,1042.518
1042528.0,61.0,120.0,11.0,126.0,1042.528
1042538.0,61.0,120.0,14.0,137.0,1042.538
1042548.0,61.0,120.0,12.0,137.0,1042.548
1042558.0,58.0,121.0,12.0,135.0,1042.558
1042568.0,56.0,123.0,10.0,133.0,1042.568
1042578.0,54.0,120.0,9.0,125.0,1042.578
1042588.0,53.0,117.0,9.0,117.0,1042.588
1042598.0,53.0,124.0,9.0,114.0,1042.598
1042608.0,52.0,125.0,8.0,115.0,1042.608
1042618.0,52.0,129.0,8.0,115.0,1042.618
1042628.0,53.0,129.0,8.0,117.0,1042.628
1042638.0,52.0,130.0,6.0,120.0,1042.638
1042648.0,53.0,130.0,8.0,119.0,1042.648
1042658.0,51.0,129.0,6.0,110.0,1042.658
1042668.0,53.0,128.0,6.0,105.0,1042.668
1042678.0,52.0,123.0,6.0,114.0,1042.678
1042688.0,50.0,126.0,6.0,110.0,1042.688
1042698.0,54.0,129.0,6.0,106.0,1042.698
1042708.0,52.0,129.0,5.0,106.0,1042.708
1042718.0,53.0,128.0,7.0,117.0,1042.718
1042728.0,52.0,126.0,6.0,124.0,1042.728
1042738.0,53.0,127.0,6.0,123.0,1042.738
1042748.0,54.0,128.0,7.0,117.0,1042.748
1042758.0,51.0,125.0,5.0,128.0,1042.758
1042768.0,52.0,119.0,9.0,133.0,1042.768
1042778.0,52.0,120.0,8.0,125.0,1042.778
1042788.0,52.0,121.0,7.0,119.0,1042.788
1042798.0,51.0,120.0,9.0,117.0,1042.798
1042808.0,50.0,118.0,9.0,108.0,1042.808
1042818.0,50.0,115.0,9.0,107.0,1042.818
1042828.0,49.0,114.0,8.0,106.0,1042.828
1042838.0,51.0,112.0,9.0,104.0,1042.838
1042848.0,51.0,111.0,6.0,101.0,1042.848
1042859.0,51.0,109.0,8.0,121.0,1042.859
1042869.0,52.0,109.0,7.0,141.0,1042.869
1042879.0,53.0,108.0,7.0,128.0,1042.879
1042889.0,52.0,106.0,9.0,122.0,1042.889
1042899.0,53.0,105.0,12.0,114.0,1042.899
1042909.0,54.0,106.0,12.0,107.0,1042.909
1042919.0,54.0,107.0,10.0,98.0,1042.919
1042929.0,54.0,108.0,10.0,108.0,1042.929
1042939.0,55.0,108.0,9.0,111.0,1042.939
1042949.0,55.0,107.0,7.0,112.0,1042.949
1042959.0,55.0,104.0,8.0,119.0,1042.959
1042969.0,53.0,102.0,9.0,123.0,1042.969
1042979.0,54.0,102.0,10.0,125.0,1042.979
1042989.0,57.0,107.0,8.0,126.0,1042.989
1042999.0,55.0,105.0,8.0,121.0,1042.999
1043009.0,56.0,109.0,8.0,112.0,1043.009
1043019.0,61.0,124.0,8.0,105.0,1043.019
1043030.0,63.0,129.0,7.0,111.0,1043.03
1043040.0,63.0,128.0,7.0,105.0,1043.04
1043050.0,62.0,125.0,7.0,111.0,1043.05
1043060.0,62.0,123.0,6.0,103.0,1043.06
1043070.0,61.0,121.0,5.0,94.0,1043.07
1043080.0,60.0,118.0,5.0,99.0,1043.08
1043090.0,61.0,116.0,5.0,95.0,1043.09
1043100.0,60.0,109.0,6.0,108.0,1043.1
1043110.0,57.0,112.0,5.0,100.0,1043.11
1043120.0,63.0,118.0,9.0,104.0,1043.12
1043130.0,77.0,204.0,38.0,112.0,1043.13
1043140.0,86.0,207.0,37.0,111.0,1043.14
1043150.0,93.0,316.0,60.0,123.0,1043.15
1043160.0,110.0,344.0,67.0,124.0,1043.16
1043170.0,128.0,413.0,69.0,138.0,1043.17
1043180.0,129.0,400.0,61.0,143.0,1043.18
1043190.0,123.0,367.0,57.0,129.0,1043.19
1043200.0,114.0,342.0,49.0,121.0,1043.2
1043210.0,105.0,306.0,45.0,111.0,1043.21
1043220.0,100.0,291.0,43.0,101.0,1043.22
1043230.0,96.0,266.0,47.0,98.0,1043.23
1043240.0,92.0,266.0,48.0,96.0,1043.24
1043250.0,103.0,291.0,57.0,94.0,1043.25
1043260.0,105.0,290.0,58.0,88.0,1043.26
1043270.0,100.0,274.0,52.0,95.0,1043.27
1043280.0,103.0,286.0,54.0,96.0,1043.28
1043290.0,105.0,279.0,53.0,102.0,1043.29
1043300.0,101.0,267.0,46.0,97.0,1043.3
1043310.0,99.0,262.0,47.0,110.0,1043.31
1043320.0,103.0,270.0,49.0,102.0,1043.32
1043330.0,105.0,289.0,59.0,96.0,1043.33
1043340.0,115.0,308.0,58.0,93.0,1043.34
1043350.0,112.0,302.0,54.0,88.0,1043.35
1043360.0,109.0,284.0,50.0,89.0,1043.36
1043371.0,112.0,280.0,48.0,99.0,1043.371
1043381.0,120.0,293.0,51.0,95.0,1043.381
1043391.0,113.0,289.0,49.0,89.0,1043.391
1043401.0,110.0,277.0,56.0,87.0,1043.401
1043411.0,118.0,294.0,56.0,89.0,1043.411
1043421.0,116.0,280.0,55.0,92.0,1043.421
1043431.0,112.0,270.0,51.0,96.0,1043.431
1043441.0,115.0,272.0,50.0,90.0,1043.441
1043451.0,113.0,272.0,53.0,87.0,1043.451
1043461.0,123.0,297.0,56.0,98.0,1043.461
1043471.0,115.0,276.0,51.0,99.0,1043.471
1043481.0,111.0,267.0,52.0,94.0,1043.481
1043491.0,107.0,262.0,53.0,89.0,1043.491
1043501.0,104.0,254.0,48.0,91.0,1043.501
1043511.0,104.0,254.0,48.0,93.0,1043.511
1043521.0,102.0,246.0,46.0,98.0,1043.521
1043531.0,99.0,251.0,43.0,92.0,1043.531
1043542.0,102.0,247.0,49.0,88.0,1043.542
1043552.0,102.0,252.0,48.0,85.0,1043.552
1043562.0,106.0,265.0,50.0,84.0,1043.562
1043572.0,101.0,243.0,47.0,84.0,1043.572
1043582.0,99.0,241.0,45.0,82.0,1043.582
1043592.0,94.0,226.0,42.0,79.0,1043.592
1043602.0,94.0,222.0,41.0,84.0,1043.602
1043612.0,93.0,222.0,44.0,83.0,1043.612
