time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
2349252.0,53.0,37.0,7.0,104.0,2349.252
2349262.0,52.0,37.0,7.0,104.0,2349.262
2349272.0,52.0,37.0,6.0,97.0,2349.272
2349282.0,50.0,38.0,7.0,93.0,2349.282
2349292.0,49.0,37.0,6.0,92.0,2349.292
2349302.0,49.0,38.0,6.0,92.0,2349.302
2349312.0,48.0,37.0,6.0,93.0,2349.312
2349322.0,49.0,39.0,6.0,92.0,2349.322
2349332.0,48.0,39.0,6.0,88.0,2349.332
2349342.0,48.0,39.0,4.0,101.0,2349.342
2349352.0,46.0,40.0,5.0,103.0,2349.352
2349362.0,47.0,40.0,5.0,116.0,2349.362
2349372.0,48.0,42.0,5.0,106.0,2349.372
2349382.0,48.0,41.0,5.0,96.0,2349.382
2349392.0,48.0,42.0,4.0,88.0,2349.392
2349402.0,48.0,42.0,5.0,95.0,2349.402
2349412.0,49.0,41.0,4.0,112.0,2349.412
2349422.0,48.0,42.0,4.0,120.0,2349.422
2349432.0,47.0,41.0,4.0,112.0,2349.432
2349442.0,47.0,43.0,5.0,117.0,2349.442
2349452.0,47.0,43.0,8.0,106.0,2349.452
2349462.0,46.0,44.0,9.0,108.0,2349.462
2349472.0,46.0,43.0,8.0,110.0,2349.472
2349483.0,46.0,45.0,7.0,103.0,2349.483
2349493.0,46.0,45.0,6.0,95.0,2349.493
2349503.0,44.0,47.0,7.0,87.0,2349.503
2349513.0,44.0,48.0,7.0,84.0,2349.513
2349523.0,43.0,50.0,6.0,90.0,2349.523
2349533.0,44.0,52.0,6.0,89.0,2349.533
2349543.0,44.0,50.0,5.0,84.0,2349.543
2349553.0,43.0,50.0,6.0,89.0,2349.553
2349563.0,42.0,51.0,6.0,86.0,2349.563
2349573.0,44.0,51.0,10.0,99.0,2349.573
2349583.0,44.0,51.0,12.0,140.0,2349.583
2349593.0,46.0,49.0,11.0,161.0,2349.593
2349603.0,46.0,48.0,10.0,159.0,2349.603
2349613.0,45.0,47.0,9.0,167.0,2349.613
2349623.0,47.0,47.0,10.0,158.0,2349.623
2349633.0,46.0,46.0,8.0,164.0,2349.633
2349643.0,45.0,45.0,8.0,153.0,2349.643
2349654.0,45.0,45.0,7.0,154.0,2349.654
2349664.0,45.0,44.0,10.0,144.0,2349.664
2349674.0,44.0,42.0,10.0,147.0,2349.674
2349684.0,44.0,44.0,9.0,147.0,2349.684
2349694.0,45.0,45.0,9.0,134.0,2349.694
2349704.0,43.0,46.0,7.0,125.0,2349.704
2349714.0,42.0,47.0,6.0,124.0,2349.714
2349724.0,42.0,47.0,7.0,120.0,2349.724
2349734.0,42.0,48.0,6.0,114.0,2349.734
2349744.0,41.0,47.0,6.0,103.0,2349.744
2349754.0,41.0,48.0,5.0,108.0,2349.754
2349764.0,42.0,49.0,7.0,107.0,2349.764
2349774.0,42.0,50.0,6.0,111.0,2349.774
2349784.0,42.0,52.0,6.0,107.0,2349.784
2349794.0,42.0,52.0,6.0,97.0,2349.794
2349804.0,41.0,56.0,6.0,89.0,2349.804
2349814.0,42.0,55.0,5.0,83.0,2349.814
2349824.0,41.0,58.0,5.0,80.0,2349.824
2349834.0,45.0,65.0,5.0,83.0,2349.834
2349844.0,57.0,87.0,6.0,88.0,2349.844
2349854.0,58.0,85.0,4.0,87.0,2349.854
2349864.0,76.0,120.0,7.0,94.0,2349.864
2349874.0,86.0,119.0,7.0,95.0,2349.874
2349884.0,90.0,122.0,6.0,92.0,2349.884
2349894.0,90.0,121.0,6.0,84.0,2349.894
2349904.0,87.0,120.0,5.0,89.0,2349.904
2349914.0,91.0,117.0,5.0,97.0,2349.914
2349924.0,88.0,114.0,4.0,109.0,2349.924
2349934.0,96.0,136.0,6.0,103.0,2349.934
2349944.0,98.0,133.0,7.0,107.0,2349.944
2349954.0,97.0,126.0,6.0,100.0,2349.954
2349964.0,100.0,136.0,12.0,120.0,2349.964
2349974.0,96.0,144.0,11.0,116.0,2349.974
2349984.0,99.0,170.0,15.0,125.0,2349.984
2349995.0,100.0,185.0,16.0,127.0,2349.995
2350005.0,97.0,171.0,15.0,129.0,2350.005
2350015.0,96.0,185.0,14.0,140.0,2350.015
2350025.0,92.0,186.0,12.0,134.0,2350.025
2350035.0,92.0,181.0,12.0,139.0,2350.035
2350045.0,86.0,188.0,14.0,132.0,2350.045
2350055.0,84.0,199.0,20.0,130.0,2350.055
2350065.0,79.0,217.0,25.0,121.0,2350.065
2350075.0,78.0,239.0,39.0,120.0,2350.075
2350085.0,76.0,253.0,50.0,132.0,2350.085
2350095.0,76.0,295.0,54.0,144.0,2350.095
2350105.0,80.0,304.0,64.0,144.0,2350.105
2350115.0,81.0,314.0,75.0,181.0,2350.115
2350125.0,94.0,324.0,71.0,196.0,2350.125
2350135.0,92.0,351.0,78.0,242.0,2350.135
2350145.0,92.0,365.0,85.0,252.0,2350.145
2350155.0,98.0,379.0,78.0,266.0,2350.155
2350166.0,94.0,418.0,76.0,269.0,2350.166
2350176.0,91.0,456.0,81.0,298.0,2350.176
2350186.0,91.0,495.0,83.0,316.0,2350.186
2350196.0,95.0,536.0,75.0,323.0,2350.196
2350206.0,102.0,574.0,65.0,309.0,2350.206
2350216.0,419.0,607.0,62.0,312.0,2350.216
2350226.0,289.0,640.0,58.0,321.0,2350.226
2350236.0,222.0,664.0,50.0,351.0,2350.236
2350246.0,175.0,663.0,49.0,352.0,2350.246
2350256.0,42.0,663.0,57.0,348.0,2350.256
2350266.0,0.0,663.0,71.0,327.0,2350.266
2350276.0,0.0,663.0,80.0,319.0,2350.276
2350286.0,0.0,663.0,92.0,313.0,2350.286
2350296.0,0.0,663.0,101.0,304.0,2350.296
2350306.0,0.0,664.0,115.0,285.0,2350.306
2350316.0,1.0,662.0,130.0,278.0,2350.316
2350326.0,1.0,663.0,141.0,264.0,2350.326
2350336.0,0.0,663.0,148.0,270.0,2350.336
2350346.0,1.0,663.0,163.0,251.0,2350.346
2350356.0,0.0,663.0,170.0,233.0,2350.356
2350366.0,0.0,663.0,175.0,225.0,2350.366
2350376.0,0.0,663.0,179.0,217.0,2350.376
2350386.0,0.0,663.0,183.0,208.0,2350.386
2350396.0,1.0,663.0,181.0,223.0,2350.396
2350406.0,0.0,663.0,163.0,227.0,2350.406
2350416.0,0.0,663.0,155.0,217.0,2350.416
2350426.0,0.0,662.0,148.0,211.0,2350.426
2350436.0,0.0,663.0,147.0,204.0,2350.436
2350446.0,0.0,663.0,143.0,203.0,2350.446
2350456.0,0.0,662.0,138.0,206.0,2350.456
2350466.0,0.0,663.0,132.0,214.0,2350.466
2350476.0,0.0,662.0,129.0,216.0,2350.476
2350486.0,1.0,663.0,128.0,199.0,2350.486
2350496.0,0.0,662.0,124.0,188.0,2350.496
2350507.0,0.0,662.0,122.0,179.0,2350.507
2350517.0,0.0,664.0,119.0,177.0,2350.517
2350527.0,0.0,663.0,117.0,170.0,2350.527
2350537.0,0.0,663.0,122.0,184.0,2350.537
2350547.0,0.0,662.0,123.0,188.0,2350.547
