time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1319747.0,127.0,87.0,6.0,63.0,1319.747
1319757.0,127.0,87.0,7.0,66.0,1319.757
1319767.0,129.0,89.0,8.0,65.0,1319.767
1319777.0,128.0,88.0,8.0,66.0,1319.777
1319787.0,129.0,89.0,8.0,70.0,1319.787
1319797.0,129.0,90.0,7.0,78.0,1319.797
1319808.0,129.0,91.0,7.0,94.0,1319.808
1319818.0,128.0,89.0,10.0,97.0,1319.818
1319828.0,128.0,90.0,10.0,92.0,1319.828
1319838.0,128.0,90.0,10.0,86.0,1319.838
1319848.0,128.0,89.0,9.0,85.0,1319.848
1319858.0,129.0,89.0,9.0,87.0,1319.858
1319868.0,128.0,86.0,14.0,94.0,1319.868
1319878.0,128.0,84.0,12.0,95.0,1319.878
1319888.0,128.0,83.0,12.0,108.0,1319.888
1319898.0,127.0,82.0,11.0,108.0,1319.898
1319908.0,127.0,81.0,11.0,111.0,1319.908
1319918.0,126.0,78.0,10.0,114.0,1319.918
1319928.0,126.0,77.0,9.0,111.0,1319.928
1319938.0,126.0,75.0,8.0,114.0,1319.938
1319948.0,123.0,73.0,10.0,113.0,1319.948
1319958.0,124.0,70.0,10.0,120.0,1319.958
1319968.0,122.0,69.0,9.0,123.0,1319.968
1319979.0,122.0,66.0,9.0,116.0,1319.979
1319989.0,121.0,64.0,7.0,118.0,1319.989
1319999.0,121.0,63.0,7.0,109.0,1319.999
1320009.0,122.0,62.0,7.0,106.0,1320.009
1320019.0,121.0,62.0,6.0,104.0,1320.019
1320029.0,119.0,60.0,6.0,100.0,1320.029
1320039.0,117.0,60.0,5.0,112.0,1320.039
1320049.0,116.0,59.0,9.0,104.0,1320.049
1320059.0,114.0,59.0,10.0,100.0,1320.059
1320069.0,113.0,60.0,10.0,101.0,1320.069
1320079.0,112.0,60.0,9.0,102.0,1320.079
1320089.0,111.0,60.0,9.0,111.0,1320.089
1320099.0,110.0,58.0,7.0,111.0,1320.099
1320109.0,108.0,60.0,8.0,104.0,1320.109
1320119.0,107.0,58.0,8.0,98.0,1320.119
1320129.0,105.0,56.0,6.0,96.0,1320.129
1320139.0,104.0,54.0,6.0,107.0,1320.139
1320150.0,104.0,52.0,8.0,105.0,1320.15
1320160.0,104.0,53.0,8.0,106.0,1320.16
1320170.0,104.0,51.0,7.0,112.0,1320.17
1320180.0,103.0,50.0,7.0,112.0,1320.18
1320190.0,103.0,48.0,7.0,104.0,1320.19
1320200.0,101.0,46.0,5.0,102.0,1320.2
1320210.0,100.0,45.0,6.0,99.0,1320.21
1320220.0,100.0,45.0,5.0,104.0,1320.22
1320230.0,97.0,43.0,6.0,99.0,1320.23
1320240.0,98.0,41.0,6.0,95.0,1320.24
1320250.0,97.0,42.0,6.0,92.0,1320.25
1320260.0,97.0,41.0,7.0,88.0,1320.26
1320270.0,97.0,41.0,6.0,92.0,1320.27
1320280.0,96.0,41.0,7.0,93.0,1320.28
1320290.0,95.0,40.0,6.0,89.0,1320.29
1320300.0,95.0,40.0,5.0,91.0,1320.3
1320310.0,94.0,38.0,6.0,92.0,1320.31
1320320.0,92.0,39.0,6.0,90.0,1320.32
1320330.0,91.0,39.0,9.0,87.0,1320.33
1320340.0,90.0,38.0,7.0,82.0,1320.34
1320350.0,90.0,37.0,6.0,80.0,1320.35
1320360.0,90.0,36.0,7.0,83.0,1320.36
1320370.0,90.0,36.0,6.0,81.0,1320.37
1320380.0,90.0,35.0,6.0,78.0,1320.38
1320390.0,88.0,36.0,5.0,86.0,1320.39
1320400.0,87.0,36.0,9.0,86.0,1320.4
1320410.0,86.0,37.0,9.0,89.0,1320.41
1320420.0,84.0,37.0,10.0,94.0,1320.42
1320430.0,83.0,36.0,9.0,97.0,1320.43
1320440.0,83.0,39.0,9.0,94.0,1320.44
1320450.0,82.0,37.0,8.0,93.0,1320.45
1320460.0,79.0,37.0,8.0,98.0,1320.46
1320470.0,77.0,36.0,9.0,93.0,1320.47
1320480.0,75.0,35.0,8.0,90.0,1320.48
1320491.0,74.0,35.0,9.0,95.0,1320.491
1320501.0,72.0,34.0,11.0,97.0,1320.501
1320511.0,70.0,35.0,10.0,104.0,1320.511
1320521.0,71.0,34.0,9.0,103.0,1320.521
1320531.0,72.0,35.0,9.0,98.0,1320.531
1320541.0,70.0,36.0,9.0,96.0,1320.541
1320551.0,71.0,35.0,8.0,87.0,1320.551
1320561.0,70.0,36.0,8.0,88.0,1320.561
1320571.0,70.0,35.0,8.0,92.0,1320.571
1320581.0,68.0,35.0,7.0,118.0,1320.581
1320591.0,67.0,36.0,7.0,118.0,1320.591
1320601.0,64.0,34.0,7.0,112.0,1320.601
1320611.0,64.0,35.0,8.0,104.0,1320.611
1320621.0,63.0,34.0,7.0,99.0,1320.621
1320631.0,62.0,35.0,6.0,100.0,1320.631
1320641.0,59.0,34.0,8.0,106.0,1320.641
1320651.0,60.0,35.0,7.0,100.0,1320.651
1320662.0,58.0,34.0,7.0,102.0,1320.662
1320672.0,57.0,34.0,7.0,100.0,1320.672
1320682.0,57.0,34.0,7.0,96.0,1320.682
1320692.0,55.0,34.0,6.0,94.0,1320.692
1320702.0,54.0,34.0,5.0,93.0,1320.702
1320712.0,54.0,33.0,6.0,95.0,1320.712
1320722.0,53.0,34.0,5.0,87.0,1320.722
1320732.0,51.0,34.0,10.0,92.0,1320.732
1320742.0,51.0,34.0,9.0,93.0,1320.742
1320752.0,51.0,33.0,8.0,92.0,1320.752
1320762.0,53.0,34.0,8.0,91.0,1320.762
1320772.0,52.0,35.0,8.0,103.0,1320.772
1320782.0,51.0,35.0,10.0,115.0,1320.782
1320792.0,51.0,36.0,9.0,116.0,1320.792
1320802.0,51.0,35.0,9.0,118.0,1320.802
1320812.0,51.0,34.0,7.0,123.0,1320.812
1320822.0,51.0,36.0,7.0,128.0,1320.822
1320832.0,51.0,34.0,7.0,128.0,1320.832
1320842.0,51.0,34.0,6.0,123.0,1320.842
1320852.0,52.0,33.0,6.0,119.0,1320.852
1320862.0,51.0,36.0,6.0,119.0,1320.862
1320872.0,50.0,34.0,6.0,110.0,1320.872
1320882.0,51.0,34.0,5.0,102.0,1320.882
1320892.0,51.0,35.0,6.0,98.0,1320.892
1320902.0,51.0,34.0,6.0,90.0,1320.902
1320912.0,48.0,35.0,6.0,93.0,1320.912
1320922.0,49.0,35.0,7.0,95.0,1320.922
1320932.0,48.0,35.0,6.0,97.0,1320.932
1320942.0,47.0,37.0,7.0,92.0,1320.942
1320952.0,49.0,36.0,6.0,95.0,1320.952
1320962.0,48.0,37.0,6.0,94.0,1320.962
1320972.0,48.0,38.0,6.0,94.0,1320.972
1320982.0,48.0,38.0,5.0,94.0,1320.982
1320992.0,47.0,38.0,5.0,87.0,1320.992
1321003.0,48.0,40.0,5.0,92.0,1321.003
1321013.0,49.0,39.0,5.0,88.0,1321.013
1321023.0,49.0,39.0,5.0,91.0,1321.023
1321033.0,47.0,40.0,5.0,90.0,1321.033
1321043.0,48.0,40.0,5.0,93.0,1321.043
1321053.0,47.0,41.0,5.0,97.0,1321.053
1321063.0,46.0,41.0,5.0,89.0,1321.063
1321073.0,46.0,42.0,5.0,92.0,1321.073
1321083.0,45.0,41.0,6.0,87.0,1321.083
1321093.0,45.0,41.0,8.0,89.0,1321.093
1321103.0,45.0,39.0,7.0,86.0,1321.103
1321113.0,44.0,39.0,7.0,81.0,1321.113
1321123.0,44.0,39.0,6.0,84.0,1321.123
1321133.0,44.0,38.0,7.0,85.0,1321.133
1321143.0,43.0,37.0,5.0,80.0,1321.143
1321153.0,43.0,36.0,6.0,82.0,1321.153
1321163.0,42.0,36.0,6.0,93.0,1321.163
1321174.0,42.0,35.0,5.0,93.0,1321.174
1321184.0,44.0,35.0,6.0,97.0,1321.184
1321194.0,42.0,35.0,4.0,90.0,1321.194
1321204.0,42.0,35.0,5.0,85.0,1321.204
1321214.0,42.0,35.0,5.0,90.0,1321.214
1321224.0,42.0,35.0,5.0,97.0,1321.224
1321234.0,44.0,36.0,5.0,92.0,1321.234
1321244.0,45.0,36.0,5.0,89.0,1321.244
1321254.0,45.0,37.0,6.0,84.0,1321.254
1321264.0,44.0,37.0,5.0,79.0,1321.264
1321274.0,44.0,36.0,6.0,85.0,1321.274
1321284.0,44.0,37.0,6.0,95.0,1321.284
1321294.0,44.0,36.0,6.0,90.0,1321.294
1321304.0,45.0,37.0,5.0,85.0,1321.304
1321314.0,44.0,36.0,5.0,79.0,1321.314
1321324.0,45.0,35.0,6.0,88.0,1321.324
