time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1674683.0,46.0,83.0,16.0,105.0,1674.683
1674693.0,48.0,83.0,17.0,99.0,1674.693
1674703.0,46.0,84.0,18.0,98.0,1674.703
1674713.0,47.0,84.0,16.0,101.0,1674.713
1674723.0,47.0,86.0,14.0,105.0,1674.723
1674733.0,49.0,86.0,15.0,106.0,1674.733
1674743.0,51.0,88.0,19.0,106.0,1674.743
1674753.0,49.0,89.0,16.0,105.0,1674.753
1674763.0,51.0,89.0,17.0,109.0,1674.763
1674773.0,50.0,90.0,14.0,109.0,1674.773
1674783.0,51.0,91.0,14.0,105.0,1674.783
1674793.0,51.0,93.0,14.0,106.0,1674.793
1674803.0,51.0,92.0,13.0,106.0,1674.803
1674813.0,53.0,92.0,12.0,112.0,1674.813
1674823.0,53.0,95.0,13.0,104.0,1674.823
1674833.0,55.0,94.0,15.0,106.0,1674.833
1674843.0,56.0,95.0,14.0,99.0,1674.843
1674853.0,55.0,94.0,13.0,92.0,1674.853
1674863.0,57.0,95.0,15.0,94.0,1674.863
1674873.0,58.0,96.0,17.0,94.0,1674.873
1674883.0,58.0,95.0,20.0,92.0,1674.883
1674893.0,59.0,96.0,20.0,87.0,1674.893
1674903.0,59.0,95.0,19.0,82.0,1674.903
1674913.0,60.0,95.0,16.0,96.0,1674.913
1674923.0,61.0,98.0,17.0,105.0,1674.923
1674933.0,61.0,97.0,21.0,113.0,1674.933
1674943.0,61.0,98.0,19.0,114.0,1674.943
1674953.0,62.0,98.0,18.0,104.0,1674.953
1674963.0,62.0,99.0,19.0,107.0,1674.963
1674973.0,61.0,99.0,24.0,113.0,1674.973
1674983.0,62.0,99.0,21.0,110.0,1674.983
1674993.0,60.0,99.0,18.0,112.0,1674.993
1675003.0,59.0,97.0,17.0,116.0,1675.003
1675013.0,58.0,99.0,16.0,117.0,1675.013
1675023.0,58.0,98.0,19.0,116.0,1675.023
1675033.0,56.0,97.0,18.0,110.0,1675.033
1675043.0,56.0,96.0,16.0,110.0,1675.043
1675053.0,56.0,95.0,15.0,107.0,1675.053
1675063.0,54.0,94.0,14.0,114.0,1675.063
1675073.0,55.0,94.0,15.0,116.0,1675.073
1675083.0,55.0,94.0,14.0,116.0,1675.083
1675094.0,55.0,92.0,17.0,106.0,1675.094
1675104.0,55.0,91.0,20.0,105.0,1675.104
1675114.0,55.0,91.0,17.0,102.0,1675.114
1675124.0,56.0,90.0,15.0,99.0,1675.124
1675134.0,54.0,89.0,14.0,100.0,1675.134
1675144.0,54.0,88.0,13.0,109.0,1675.144
1675154.0,54.0,89.0,12.0,108.0,1675.154
1675164.0,53.0,87.0,11.0,103.0,1675.164
1675174.0,53.0,86.0,11.0,95.0,1675.174
1675184.0,52.0,85.0,11.0,92.0,1675.184
1675194.0,53.0,86.0,15.0,106.0,1675.194
1675204.0,51.0,85.0,13.0,117.0,1675.204
1675214.0,51.0,85.0,12.0,123.0,1675.214
1675224.0,50.0,85.0,14.0,123.0,1675.224
1675234.0,49.0,86.0,16.0,122.0,1675.234
1675244.0,50.0,86.0,16.0,122.0,1675.244
1675254.0,50.0,85.0,19.0,115.0,1675.254
1675264.0,49.0,85.0,20.0,111.0,1675.264
1675274.0,50.0,86.0,17.0,110.0,1675.274
1675284.0,48.0,85.0,15.0,109.0,1675.284
1675294.0,49.0,86.0,24.0,109.0,1675.294
1675304.0,51.0,87.0,29.0,118.0,1675.304
1675314.0,52.0,85.0,27.0,122.0,1675.314
1675324.0,51.0,83.0,24.0,118.0,1675.324
1675334.0,52.0,84.0,24.0,121.0,1675.334
1675344.0,53.0,85.0,24.0,131.0,1675.344
1675354.0,52.0,86.0,22.0,125.0,1675.354
1675364.0,52.0,85.0,22.0,118.0,1675.364
1675374.0,51.0,87.0,21.0,120.0,1675.374
1675384.0,51.0,85.0,19.0,116.0,1675.384
1675394.0,52.0,86.0,17.0,122.0,1675.394
1675404.0,52.0,87.0,15.0,128.0,1675.404
1675414.0,52.0,88.0,22.0,123.0,1675.414
1675424.0,52.0,90.0,26.0,125.0,1675.424
1675435.0,51.0,89.0,25.0,133.0,1675.435
1675445.0,50.0,90.0,22.0,138.0,1675.445
1675455.0,50.0,88.0,19.0,133.0,1675.455
1675465.0,50.0,90.0,23.0,138.0,1675.465
1675475.0,49.0,89.0,25.0,134.0,1675.475
1675485.0,51.0,88.0,26.0,127.0,1675.485
1675495.0,48.0,88.0,22.0,120.0,1675.495
1675505.0,49.0,87.0,22.0,113.0,1675.505
1675515.0,49.0,87.0,23.0,108.0,1675.515
1675525.0,48.0,87.0,29.0,102.0,1675.525
1675535.0,48.0,86.0,25.0,102.0,1675.535
1675545.0,47.0,86.0,22.0,97.0,1675.545
1675555.0,47.0,85.0,24.0,97.0,1675.555
1675565.0,46.0,83.0,20.0,98.0,1675.565
1675575.0,46.0,84.0,18.0,93.0,1675.575
1675585.0,46.0,85.0,18.0,96.0,1675.585
1675595.0,46.0,85.0,17.0,88.0,1675.595
1675606.0,45.0,84.0,17.0,82.0,1675.606
1675616.0,44.0,84.0,13.0,80.0,1675.616
1675626.0,45.0,83.0,18.0,74.0,1675.626
1675636.0,45.0,82.0,16.0,75.0,1675.636
1675646.0,45.0,81.0,14.0,73.0,1675.646
1675656.0,46.0,82.0,14.0,77.0,1675.656
1675666.0,47.0,82.0,13.0,83.0,1675.666
1675676.0,47.0,80.0,11.0,94.0,1675.676
1675686.0,49.0,78.0,11.0,93.0,1675.686
1675696.0,53.0,77.0,13.0,93.0,1675.696
1675706.0,56.0,75.0,11.0,101.0,1675.706
1675716.0,55.0,74.0,10.0,99.0,1675.716
1675726.0,59.0,73.0,11.0,96.0,1675.726
1675736.0,66.0,75.0,10.0,94.0,1675.736
1675746.0,68.0,76.0,9.0,99.0,1675.746
1675756.0,85.0,73.0,9.0,98.0,1675.756
1675766.0,87.0,77.0,9.0,122.0,1675.766
1675776.0,113.0,81.0,9.0,123.0,1675.776
1675786.0,122.0,94.0,8.0,128.0,1675.786
1675796.0,133.0,99.0,8.0,140.0,1675.796
1675806.0,128.0,109.0,9.0,160.0,1675.806
1675816.0,123.0,128.0,20.0,179.0,1675.816
1675826.0,125.0,133.0,25.0,180.0,1675.826
1675836.0,125.0,132.0,29.0,187.0,1675.836
1675846.0,126.0,120.0,25.0,180.0,1675.846
1675856.0,124.0,113.0,28.0,171.0,1675.856
1675866.0,123.0,106.0,46.0,158.0,1675.866
1675876.0,123.0,104.0,46.0,167.0,1675.876
1675886.0,117.0,99.0,40.0,173.0,1675.886
1675896.0,123.0,115.0,35.0,161.0,1675.896
1675906.0,121.0,118.0,41.0,160.0,1675.906
1675916.0,114.0,110.0,50.0,168.0,1675.916
1675926.0,108.0,101.0,44.0,167.0,1675.926
1675936.0,103.0,95.0,43.0,169.0,1675.936
1675947.0,108.0,98.0,43.0,153.0,1675.947
1675957.0,107.0,93.0,63.0,154.0,1675.957
1675967.0,104.0,85.0,58.0,148.0,1675.967
1675977.0,100.0,85.0,65.0,163.0,1675.977
1675987.0,96.0,82.0,61.0,165.0,1675.987
1675997.0,93.0,77.0,58.0,166.0,1675.997
1676007.0,88.0,73.0,53.0,155.0,1676.007
1676017.0,92.0,73.0,56.0,150.0,1676.017
1676027.0,88.0,72.0,73.0,150.0,1676.027
1676037.0,86.0,71.0,86.0,148.0,1676.037
1676047.0,84.0,66.0,77.0,149.0,1676.047
1676057.0,85.0,64.0,69.0,142.0,1676.057
1676067.0,85.0,61.0,62.0,139.0,1676.067
1676077.0,82.0,59.0,60.0,133.0,1676.077
1676087.0,80.0,57.0,53.0,134.0,1676.087
1676097.0,75.0,56.0,47.0,133.0,1676.097
1676107.0,74.0,55.0,41.0,127.0,1676.107
1676118.0,73.0,56.0,37.0,128.0,1676.118
1676128.0,69.0,55.0,44.0,126.0,1676.128
1676138.0,68.0,55.0,49.0,123.0,1676.138
1676148.0,68.0,58.0,46.0,123.0,1676.148
1676158.0,72.0,56.0,53.0,119.0,1676.158
1676168.0,71.0,62.0,50.0,119.0,1676.168
