time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1814361.0,118.0,91.0,19.0,63.0,1814.361
1814371.0,117.0,89.0,17.0,69.0,1814.371
1814381.0,115.0,89.0,15.0,79.0,1814.381
1814391.0,115.0,90.0,16.0,79.0,1814.391
1814401.0,114.0,90.0,16.0,74.0,1814.401
1814411.0,113.0,90.0,21.0,77.0,1814.411
1814421.0,112.0,89.0,25.0,79.0,1814.421
1814431.0,111.0,91.0,20.0,75.0,1814.431
1814441.0,109.0,91.0,20.0,81.0,1814.441
1814451.0,109.0,91.0,23.0,81.0,1814.451
1814461.0,109.0,93.0,22.0,79.0,1814.461
1814471.0,110.0,92.0,21.0,78.0,1814.471
1814481.0,108.0,89.0,19.0,77.0,1814.481
1814491.0,109.0,90.0,18.0,81.0,1814.491
1814501.0,110.0,88.0,17.0,79.0,1814.501
1814511.0,112.0,88.0,16.0,75.0,1814.511
1814521.0,113.0,85.0,19.0,73.0,1814.521
1814531.0,114.0,87.0,21.0,72.0,1814.531
1814541.0,114.0,87.0,21.0,71.0,1814.541
1814551.0,115.0,87.0,22.0,70.0,1814.551
1814561.0,116.0,88.0,24.0,74.0,1814.561
1814571.0,118.0,88.0,24.0,69.0,1814.571
1814581.0,116.0,85.0,22.0,70.0,1814.581
1814591.0,117.0,84.0,28.0,73.0,1814.591
1814601.0,118.0,82.0,25.0,69.0,1814.601
1814611.0,118.0,81.0,21.0,65.0,1814.611
1814621.0,117.0,78.0,22.0,64.0,1814.621
1814631.0,116.0,77.0,19.0,66.0,1814.631
1814641.0,117.0,76.0,19.0,66.0,1814.641
1814651.0,117.0,75.0,17.0,64.0,1814.651
1814661.0,117.0,76.0,16.0,64.0,1814.661
1814671.0,115.0,72.0,24.0,61.0,1814.671
1814681.0,115.0,73.0,29.0,62.0,1814.681
1814691.0,115.0,74.0,27.0,62.0,1814.691
1814701.0,114.0,74.0,25.0,67.0,1814.701
1814711.0,113.0,73.0,22.0,63.0,1814.711
1814721.0,115.0,72.0,20.0,65.0,1814.721
1814731.0,111.0,71.0,16.0,62.0,1814.731
1814742.0,111.0,69.0,16.0,64.0,1814.742
1814752.0,109.0,68.0,18.0,69.0,1814.752
1814762.0,107.0,67.0,18.0,64.0,1814.762
1814772.0,108.0,66.0,17.0,63.0,1814.772
1814782.0,105.0,67.0,29.0,62.0,1814.782
1814792.0,106.0,66.0,26.0,57.0,1814.792
1814802.0,104.0,66.0,22.0,60.0,1814.802
1814812.0,102.0,64.0,23.0,56.0,1814.812
1814822.0,102.0,62.0,21.0,54.0,1814.822
1814832.0,101.0,64.0,19.0,50.0,1814.832
1814842.0,102.0,64.0,17.0,48.0,1814.842
1814852.0,100.0,68.0,27.0,50.0,1814.852
1814862.0,105.0,73.0,32.0,50.0,1814.862
1814872.0,107.0,77.0,28.0,49.0,1814.872
1814882.0,106.0,76.0,25.0,47.0,1814.882
1814892.0,108.0,76.0,22.0,45.0,1814.892
1814902.0,109.0,75.0,19.0,49.0,1814.902
1814912.0,109.0,71.0,17.0,52.0,1814.912
1814922.0,112.0,70.0,16.0,55.0,1814.922
1814932.0,109.0,68.0,19.0,57.0,1814.932
1814942.0,112.0,67.0,17.0,75.0,1814.942
1814952.0,112.0,72.0,15.0,74.0,1814.952
1814962.0,114.0,77.0,15.0,73.0,1814.962
1814972.0,115.0,74.0,14.0,81.0,1814.972
1814982.0,118.0,73.0,13.0,82.0,1814.982
1814992.0,122.0,70.0,12.0,85.0,1814.992
1815002.0,117.0,67.0,12.0,87.0,1815.002
1815012.0,127.0,65.0,15.0,99.0,1815.012
1815022.0,134.0,65.0,20.0,111.0,1815.022
1815032.0,152.0,69.0,25.0,119.0,1815.032
1815042.0,190.0,81.0,28.0,131.0,1815.042
1815052.0,207.0,89.0,26.0,131.0,1815.052
1815062.0,224.0,87.0,27.0,130.0,1815.062
1815072.0,205.0,83.0,28.0,134.0,1815.072
1815083.0,190.0,83.0,27.0,137.0,1815.083
1815093.0,178.0,80.0,29.0,139.0,1815.093
1815103.0,174.0,77.0,28.0,136.0,1815.103
1815113.0,166.0,81.0,31.0,138.0,1815.113
1815123.0,159.0,86.0,31.0,140.0,1815.123
1815133.0,153.0,87.0,31.0,137.0,1815.133
1815143.0,145.0,92.0,40.0,142.0,1815.143
1815153.0,141.0,95.0,39.0,152.0,1815.153
1815163.0,137.0,94.0,43.0,158.0,1815.163
1815173.0,136.0,94.0,42.0,148.0,1815.173
1815183.0,132.0,93.0,44.0,149.0,1815.183
1815193.0,128.0,99.0,42.0,155.0,1815.193
