time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1459169.0,67.0,30.0,4.0,65.0,1459.169
1459179.0,66.0,29.0,3.0,65.0,1459.179
1459189.0,66.0,29.0,4.0,63.0,1459.189
1459200.0,66.0,29.0,4.0,64.0,1459.2
1459210.0,65.0,29.0,4.0,63.0,1459.21
1459220.0,67.0,30.0,5.0,63.0,1459.22
1459230.0,64.0,30.0,4.0,66.0,1459.23
1459240.0,63.0,29.0,4.0,68.0,1459.24
1459250.0,64.0,29.0,4.0,64.0,1459.25
1459260.0,64.0,29.0,4.0,62.0,1459.26
1459270.0,63.0,30.0,4.0,61.0,1459.27
1459280.0,61.0,29.0,4.0,66.0,1459.28
1459290.0,63.0,28.0,4.0,64.0,1459.29
1459300.0,64.0,30.0,4.0,66.0,1459.3
1459310.0,64.0,29.0,4.0,64.0,1459.31
1459320.0,65.0,30.0,5.0,68.0,1459.32
1459330.0,66.0,30.0,5.0,65.0,1459.33
1459340.0,65.0,29.0,5.0,63.0,1459.34
1459350.0,65.0,30.0,5.0,65.0,1459.35
1459360.0,67.0,30.0,5.0,66.0,1459.36
1459371.0,66.0,30.0,4.0,70.0,1459.371
1459381.0,65.0,29.0,8.0,71.0,1459.381
1459391.0,67.0,29.0,7.0,79.0,1459.391
1459401.0,67.0,30.0,8.0,76.0,1459.401
1459411.0,69.0,29.0,7.0,72.0,1459.411
1459421.0,70.0,30.0,7.0,74.0,1459.421
1459431.0,73.0,30.0,8.0,78.0,1459.431
1459441.0,74.0,30.0,6.0,77.0,1459.441
1459451.0,75.0,29.0,6.0,77.0,1459.451
1459461.0,76.0,30.0,6.0,76.0,1459.461
1459471.0,76.0,30.0,5.0,70.0,1459.471
1459481.0,77.0,30.0,5.0,69.0,1459.481
1459491.0,76.0,30.0,5.0,68.0,1459.491
1459501.0,78.0,30.0,5.0,64.0,1459.501
1459511.0,78.0,30.0,4.0,62.0,1459.511
1459521.0,79.0,29.0,5.0,61.0,1459.521
1459531.0,83.0,30.0,4.0,58.0,1459.531
1459542.0,86.0,30.0,4.0,58.0,1459.542
1459552.0,89.0,28.0,4.0,58.0,1459.552
1459562.0,92.0,30.0,5.0,60.0,1459.562
1459572.0,94.0,29.0,6.0,65.0,1459.572
1459582.0,96.0,30.0,6.0,76.0,1459.582
1459592.0,99.0,30.0,7.0,69.0,1459.592
1459602.0,101.0,30.0,6.0,76.0,1459.602
1459612.0,102.0,30.0,6.0,73.0,1459.612
1459622.0,104.0,30.0,9.0,71.0,1459.622
1459632.0,105.0,30.0,8.0,69.0,1459.632
1459642.0,109.0,31.0,9.0,65.0,1459.642
1459652.0,110.0,30.0,7.0,64.0,1459.652
1459662.0,112.0,30.0,7.0,70.0,1459.662
1459672.0,114.0,29.0,10.0,74.0,1459.672
1459682.0,115.0,31.0,10.0,70.0,1459.682
1459692.0,116.0,30.0,11.0,70.0,1459.692
1459702.0,119.0,30.0,9.0,67.0,1459.702
1459712.0,121.0,30.0,10.0,69.0,1459.712
1459722.0,123.0,30.0,7.0,68.0,1459.722
1459732.0,125.0,30.0,7.0,67.0,1459.732
1459742.0,127.0,29.0,8.0,64.0,1459.742
1459752.0,130.0,31.0,8.0,64.0,1459.752
1459762.0,131.0,30.0,7.0,60.0,1459.762
1459772.0,132.0,30.0,6.0,61.0,1459.772
1459782.0,134.0,30.0,7.0,60.0,1459.782
1459792.0,135.0,30.0,8.0,65.0,1459.792
1459802.0,138.0,30.0,7.0,70.0,1459.802
1459812.0,141.0,29.0,7.0,70.0,1459.812
1459822.0,143.0,31.0,7.0,67.0,1459.822
1459832.0,147.0,30.0,6.0,66.0,1459.832
1459842.0,149.0,31.0,5.0,68.0,1459.842
1459852.0,152.0,30.0,6.0,65.0,1459.852
1459862.0,157.0,31.0,5.0,62.0,1459.862
1459872.0,158.0,30.0,4.0,59.0,1459.872
1459883.0,164.0,30.0,5.0,57.0,1459.883
1459893.0,168.0,31.0,5.0,55.0,1459.893
1459903.0,174.0,30.0,5.0,54.0,1459.903
1459913.0,177.0,30.0,5.0,61.0,1459.913
1459923.0,180.0,30.0,7.0,59.0,1459.923
1459933.0,183.0,30.0,6.0,56.0,1459.933
1459943.0,189.0,31.0,6.0,56.0,1459.943
1459953.0,194.0,29.0,5.0,55.0,1459.953
1459963.0,199.0,31.0,5.0,57.0,1459.963
1459973.0,204.0,30.0,5.0,56.0,1459.973
1459983.0,207.0,30.0,5.0,55.0,1459.983
1459993.0,211.0,30.0,8.0,59.0,1459.993
1460003.0,216.0,30.0,9.0,63.0,1460.003
