time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1867323.0,79.0,74.0,26.0,66.0,1867.323
1867333.0,80.0,73.0,24.0,70.0,1867.333
1867343.0,80.0,75.0,25.0,68.0,1867.343
1867353.0,80.0,74.0,26.0,66.0,1867.353
1867363.0,79.0,74.0,27.0,65.0,1867.363
1867373.0,79.0,74.0,29.0,60.0,1867.373
1867383.0,79.0,74.0,26.0,58.0,1867.383
1867393.0,77.0,72.0,25.0,58.0,1867.393
1867403.0,78.0,71.0,23.0,57.0,1867.403
1867413.0,78.0,68.0,20.0,59.0,1867.413
1867423.0,79.0,70.0,18.0,60.0,1867.423
1867433.0,77.0,68.0,21.0,62.0,1867.433
1867443.0,75.0,69.0,19.0,62.0,1867.443
1867453.0,77.0,67.0,27.0,63.0,1867.453
1867463.0,75.0,68.0,27.0,63.0,1867.463
1867473.0,73.0,66.0,26.0,60.0,1867.473
1867483.0,74.0,67.0,25.0,72.0,1867.483
1867493.0,72.0,68.0,22.0,69.0,1867.493
1867503.0,73.0,68.0,20.0,67.0,1867.503
1867513.0,72.0,67.0,33.0,67.0,1867.513
1867523.0,72.0,66.0,31.0,70.0,1867.523
1867533.0,71.0,67.0,26.0,79.0,1867.533
1867543.0,70.0,66.0,24.0,76.0,1867.543
1867553.0,70.0,67.0,21.0,77.0,1867.553
1867563.0,67.0,66.0,21.0,74.0,1867.563
1867573.0,67.0,67.0,19.0,71.0,1867.573
1867583.0,64.0,67.0,19.0,73.0,1867.583
1867593.0,64.0,66.0,17.0,67.0,1867.593
1867603.0,63.0,66.0,26.0,74.0,1867.603
1867613.0,62.0,68.0,39.0,78.0,1867.613
1867623.0,62.0,69.0,36.0,79.0,1867.623
1867633.0,61.0,70.0,32.0,78.0,1867.633
1867643.0,61.0,69.0,28.0,81.0,1867.643
1867653.0,59.0,68.0,27.0,76.0,1867.653
1867663.0,59.0,68.0,31.0,84.0,1867.663
1867673.0,60.0,66.0,30.0,81.0,1867.673
1867683.0,58.0,63.0,28.0,77.0,1867.683
1867693.0,59.0,66.0,25.0,75.0,1867.693
1867703.0,59.0,65.0,22.0,73.0,1867.703
1867713.0,59.0,64.0,18.0,72.0,1867.713
1867723.0,59.0,62.0,18.0,68.0,1867.723
1867734.0,59.0,62.0,17.0,73.0,1867.734
1867744.0,59.0,60.0,28.0,70.0,1867.744
1867754.0,59.0,60.0,24.0,68.0,1867.754
1867764.0,58.0,59.0,28.0,69.0,1867.764
1867774.0,59.0,59.0,29.0,69.0,1867.774
1867784.0,58.0,59.0,26.0,66.0,1867.784
1867794.0,58.0,57.0,23.0,63.0,1867.794
1867804.0,56.0,56.0,22.0,63.0,1867.804
1867814.0,55.0,55.0,25.0,59.0,1867.814
1867824.0,55.0,54.0,24.0,58.0,1867.824
1867834.0,53.0,52.0,23.0,65.0,1867.834
1867844.0,52.0,51.0,26.0,65.0,1867.844
1867854.0,52.0,53.0,28.0,66.0,1867.854
1867864.0,51.0,51.0,33.0,63.0,1867.864
1867874.0,51.0,50.0,30.0,62.0,1867.874
1867884.0,49.0,50.0,27.0,62.0,1867.884
1867894.0,47.0,47.0,26.0,59.0,1867.894
1867904.0,48.0,47.0,23.0,59.0,1867.904
1867914.0,47.0,46.0,23.0,62.0,1867.914
1867924.0,47.0,48.0,40.0,75.0,1867.924
1867934.0,48.0,51.0,38.0,81.0,1867.934
1867944.0,49.0,48.0,39.0,76.0,1867.944
1867954.0,48.0,49.0,36.0,71.0,1867.954
1867964.0,48.0,48.0,33.0,67.0,1867.964
1867974.0,47.0,46.0,29.0,66.0,1867.974
1867984.0,46.0,46.0,29.0,78.0,1867.984
1867994.0,48.0,47.0,32.0,79.0,1867.994
1868004.0,47.0,48.0,29.0,78.0,1868.004
1868014.0,47.0,46.0,26.0,70.0,1868.014
1868024.0,47.0,45.0,24.0,69.0,1868.024
1868034.0,46.0,45.0,25.0,68.0,1868.034
1868044.0,47.0,45.0,27.0,64.0,1868.044
1868054.0,46.0,46.0,34.0,66.0,1868.054
1868064.0,47.0,46.0,37.0,73.0,1868.064
1868075.0,47.0,45.0,32.0,77.0,1868.075
1868085.0,46.0,43.0,32.0,74.0,1868.085
1868095.0,49.0,46.0,43.0,77.0,1868.095
1868105.0,48.0,46.0,38.0,77.0,1868.105
1868115.0,49.0,46.0,47.0,79.0,1868.115
1868125.0,49.0,47.0,46.0,74.0,1868.125
1868135.0,49.0,46.0,43.0,74.0,1868.135
1868145.0,48.0,52.0,46.0,73.0,1868.145
1868155.0,49.0,53.0,40.0,79.0,1868.155
1868165.0,48.0,51.0,37.0,84.0,1868.165
1868175.0,49.0,50.0,35.0,82.0,1868.175
1868185.0,50.0,72.0,42.0,74.0,1868.185
1868195.0,53.0,80.0,38.0,70.0,1868.195
1868205.0,54.0,78.0,38.0,73.0,1868.205
1868215.0,54.0,75.0,39.0,73.0,1868.215
1868225.0,55.0,76.0,37.0,74.0,1868.225
1868235.0,58.0,78.0,37.0,73.0,1868.235
1868246.0,58.0,82.0,34.0,78.0,1868.246
1868256.0,59.0,97.0,48.0,80.0,1868.256
1868266.0,65.0,98.0,45.0,89.0,1868.266
1868276.0,71.0,97.0,37.0,93.0,1868.276
1868286.0,67.0,92.0,39.0,88.0,1868.286
1868296.0,68.0,104.0,37.0,90.0,1868.296
1868306.0,66.0,107.0,55.0,86.0,1868.306
1868316.0,67.0,107.0,58.0,84.0,1868.316
1868326.0,69.0,113.0,68.0,87.0,1868.326
1868336.0,77.0,135.0,75.0,113.0,1868.336
1868346.0,79.0,140.0,82.0,108.0,1868.346
1868356.0,76.0,154.0,90.0,137.0,1868.356
1868366.0,79.0,162.0,84.0,157.0,1868.366
1868376.0,84.0,160.0,84.0,158.0,1868.376
1868386.0,89.0,170.0,82.0,154.0,1868.386
1868396.0,85.0,174.0,88.0,168.0,1868.396
1868406.0,94.0,193.0,86.0,161.0,1868.406
