time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1272785.0,60.0,51.0,28.0,74.0,1272.785
1272795.0,63.0,49.0,31.0,72.0,1272.795
1272805.0,64.0,48.0,28.0,70.0,1272.805
1272815.0,63.0,47.0,29.0,71.0,1272.815
1272825.0,66.0,45.0,27.0,77.0,1272.825
1272835.0,64.0,49.0,25.0,81.0,1272.835
1272845.0,64.0,46.0,23.0,78.0,1272.845
1272855.0,64.0,46.0,23.0,79.0,1272.855
1272865.0,64.0,46.0,24.0,78.0,1272.865
1272875.0,63.0,46.0,24.0,76.0,1272.875
1272885.0,62.0,46.0,22.0,80.0,1272.885
1272895.0,63.0,45.0,28.0,81.0,1272.895
1272905.0,61.0,45.0,31.0,76.0,1272.905
1272915.0,62.0,44.0,28.0,77.0,1272.915
1272925.0,62.0,45.0,25.0,79.0,1272.925
1272935.0,64.0,44.0,22.0,86.0,1272.935
1272945.0,64.0,46.0,21.0,89.0,1272.945
1272955.0,63.0,46.0,18.0,87.0,1272.955
1272965.0,64.0,45.0,16.0,81.0,1272.965
1272975.0,64.0,47.0,16.0,80.0,1272.975
1272985.0,62.0,49.0,32.0,84.0,1272.985
1272995.0,63.0,48.0,32.0,93.0,1272.995
1273005.0,62.0,46.0,30.0,99.0,1273.005
1273015.0,61.0,45.0,29.0,102.0,1273.015
1273025.0,60.0,44.0,25.0,100.0,1273.025
1273035.0,58.0,44.0,23.0,92.0,1273.035
1273046.0,59.0,43.0,20.0,96.0,1273.046
1273056.0,59.0,42.0,18.0,104.0,1273.056
1273066.0,61.0,41.0,16.0,102.0,1273.066
1273076.0,58.0,44.0,19.0,103.0,1273.076
1273086.0,61.0,42.0,19.0,102.0,1273.086
1273096.0,62.0,42.0,16.0,105.0,1273.096
1273106.0,62.0,43.0,29.0,97.0,1273.106
1273116.0,63.0,43.0,28.0,90.0,1273.116
1273126.0,64.0,43.0,26.0,84.0,1273.126
1273136.0,64.0,43.0,24.0,87.0,1273.136
1273146.0,64.0,43.0,21.0,94.0,1273.146
1273156.0,65.0,42.0,22.0,90.0,1273.156
1273166.0,62.0,42.0,23.0,86.0,1273.166
1273176.0,61.0,43.0,22.0,82.0,1273.176
1273186.0,61.0,43.0,21.0,81.0,1273.186
1273196.0,59.0,41.0,18.0,87.0,1273.196
1273206.0,58.0,42.0,16.0,93.0,1273.206
1273216.0,58.0,41.0,15.0,88.0,1273.216
1273226.0,58.0,42.0,28.0,84.0,1273.226
1273236.0,58.0,42.0,26.0,80.0,1273.236
1273246.0,58.0,42.0,25.0,77.0,1273.246
1273256.0,56.0,43.0,22.0,73.0,1273.256
1273266.0,57.0,42.0,19.0,74.0,1273.266
1273276.0,57.0,41.0,21.0,77.0,1273.276
1273286.0,56.0,42.0,19.0,83.0,1273.286
1273296.0,55.0,42.0,22.0,92.0,1273.296
1273306.0,56.0,42.0,21.0,98.0,1273.306
1273316.0,55.0,42.0,27.0,103.0,1273.316
1273326.0,55.0,44.0,33.0,117.0,1273.326
1273336.0,56.0,42.0,29.0,112.0,1273.336
1273346.0,55.0,42.0,25.0,109.0,1273.346
1273356.0,55.0,41.0,25.0,104.0,1273.356
1273366.0,56.0,41.0,24.0,101.0,1273.366
1273376.0,54.0,44.0,20.0,94.0,1273.376
1273387.0,53.0,45.0,20.0,114.0,1273.387
1273397.0,52.0,45.0,17.0,118.0,1273.397
1273407.0,51.0,46.0,18.0,112.0,1273.407
1273417.0,52.0,46.0,15.0,106.0,1273.417
1273427.0,51.0,48.0,28.0,101.0,1273.427
1273437.0,52.0,47.0,26.0,91.0,1273.437
1273447.0,52.0,47.0,27.0,94.0,1273.447
1273457.0,52.0,47.0,25.0,99.0,1273.457
1273467.0,50.0,48.0,20.0,96.0,1273.467
1273477.0,50.0,48.0,21.0,101.0,1273.477
1273487.0,51.0,46.0,21.0,102.0,1273.487
1273497.0,52.0,47.0,20.0,100.0,1273.497
1273507.0,54.0,46.0,19.0,96.0,1273.507
1273517.0,52.0,46.0,20.0,90.0,1273.517
1273527.0,54.0,47.0,22.0,98.0,1273.527
1273537.0,53.0,48.0,35.0,94.0,1273.537
1273547.0,55.0,46.0,37.0,106.0,1273.547
1273558.0,58.0,44.0,32.0,118.0,1273.558
1273568.0,60.0,44.0,29.0,108.0,1273.568
1273578.0,61.0,45.0,28.0,115.0,1273.578
1273588.0,58.0,45.0,22.0,111.0,1273.588
1273598.0,61.0,44.0,23.0,103.0,1273.598
1273608.0,61.0,45.0,21.0,100.0,1273.608
1273618.0,59.0,47.0,25.0,99.0,1273.618
1273628.0,61.0,46.0,32.0,98.0,1273.628
1273638.0,61.0,49.0,29.0,104.0,1273.638
1273648.0,61.0,49.0,28.0,99.0,1273.648
1273658.0,60.0,50.0,24.0,92.0,1273.658
1273668.0,60.0,50.0,24.0,94.0,1273.668
1273678.0,60.0,51.0,20.0,91.0,1273.678
1273688.0,59.0,51.0,18.0,89.0,1273.688
1273698.0,58.0,50.0,18.0,88.0,1273.698
1273708.0,59.0,49.0,17.0,88.0,1273.708
1273718.0,59.0,49.0,33.0,90.0,1273.718
1273728.0,59.0,47.0,30.0,86.0,1273.728
1273738.0,59.0,46.0,27.0,81.0,1273.738
1273748.0,60.0,46.0,23.0,78.0,1273.748
1273758.0,59.0,46.0,25.0,76.0,1273.758
1273768.0,61.0,45.0,27.0,84.0,1273.768
1273778.0,63.0,44.0,25.0,80.0,1273.778
1273788.0,65.0,42.0,22.0,85.0,1273.788
1273798.0,64.0,43.0,27.0,81.0,1273.798
1273808.0,66.0,42.0,26.0,78.0,1273.808
1273818.0,67.0,41.0,24.0,74.0,1273.818
1273828.0,66.0,41.0,21.0,75.0,1273.828
1273838.0,66.0,44.0,48.0,81.0,1273.838
1273848.0,68.0,43.0,41.0,86.0,1273.848
1273858.0,67.0,41.0,37.0,84.0,1273.858
1273868.0,66.0,40.0,32.0,79.0,1273.868
1273878.0,69.0,40.0,35.0,74.0,1273.878
1273888.0,67.0,39.0,30.0,88.0,1273.888
1273899.0,69.0,38.0,30.0,104.0,1273.899
1273909.0,70.0,38.0,29.0,101.0,1273.909
1273919.0,69.0,37.0,25.0,95.0,1273.919
1273929.0,70.0,36.0,24.0,90.0,1273.929
1273939.0,68.0,39.0,39.0,84.0,1273.939
1273949.0,69.0,38.0,39.0,80.0,1273.949
1273959.0,68.0,37.0,34.0,87.0,1273.959
1273969.0,67.0,37.0,31.0,87.0,1273.969
1273979.0,66.0,37.0,30.0,81.0,1273.979
1273989.0,64.0,37.0,27.0,77.0,1273.989
1273999.0,65.0,35.0,26.0,73.0,1273.999
1274009.0,62.0,37.0,24.0,82.0,1274.009
1274019.0,62.0,37.0,22.0,93.0,1274.019
1274029.0,62.0,37.0,26.0,104.0,1274.029
1274039.0,62.0,39.0,40.0,97.0,1274.039
1274049.0,62.0,39.0,37.0,93.0,1274.049
1274059.0,61.0,39.0,33.0,85.0,1274.059
1274070.0,62.0,38.0,30.0,82.0,1274.07
1274080.0,62.0,38.0,26.0,82.0,1274.08
1274090.0,63.0,37.0,26.0,85.0,1274.09
1274100.0,61.0,37.0,22.0,87.0,1274.1
