time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
2144515.0,45.0,41.0,12.0,82.0,2144.515
2144525.0,45.0,42.0,12.0,85.0,2144.525
2144535.0,44.0,41.0,14.0,79.0,2144.535
2144545.0,45.0,41.0,14.0,75.0,2144.545
2144555.0,45.0,42.0,16.0,70.0,2144.555
2144565.0,45.0,41.0,14.0,80.0,2144.565
2144575.0,45.0,42.0,20.0,86.0,2144.575
2144585.0,45.0,41.0,20.0,88.0,2144.585
2144595.0,47.0,41.0,18.0,88.0,2144.595
2144605.0,46.0,40.0,16.0,83.0,2144.605
2144615.0,48.0,40.0,17.0,81.0,2144.615
2144625.0,47.0,41.0,15.0,79.0,2144.625
2144635.0,46.0,39.0,13.0,82.0,2144.635
2144645.0,46.0,39.0,12.0,88.0,2144.645
2144655.0,45.0,39.0,12.0,84.0,2144.655
2144665.0,46.0,38.0,11.0,80.0,2144.665
2144675.0,46.0,38.0,11.0,79.0,2144.675
2144685.0,46.0,37.0,12.0,77.0,2144.685
2144695.0,46.0,39.0,13.0,84.0,2144.695
2144705.0,45.0,39.0,11.0,91.0,2144.705
2144715.0,45.0,38.0,12.0,90.0,2144.715
2144726.0,48.0,39.0,11.0,83.0,2144.726
2144736.0,49.0,39.0,14.0,79.0,2144.736
2144746.0,47.0,38.0,12.0,83.0,2144.746
2144756.0,46.0,39.0,14.0,81.0,2144.756
2144766.0,46.0,39.0,15.0,79.0,2144.766
2144776.0,46.0,39.0,15.0,88.0,2144.776
2144786.0,45.0,38.0,14.0,85.0,2144.786
2144796.0,45.0,38.0,13.0,85.0,2144.796
2144806.0,45.0,39.0,16.0,78.0,2144.806
2144816.0,45.0,38.0,14.0,74.0,2144.816
2144826.0,45.0,39.0,12.0,74.0,2144.826
2144836.0,45.0,37.0,12.0,76.0,2144.836
2144846.0,46.0,37.0,10.0,76.0,2144.846
2144856.0,46.0,37.0,10.0,81.0,2144.856
2144866.0,46.0,37.0,9.0,81.0,2144.866
2144876.0,45.0,36.0,15.0,74.0,2144.876
