time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1712482.0,59.0,41.0,19.0,42.0,1712.482
1712492.0,59.0,41.0,19.0,40.0,1712.492
1712502.0,60.0,39.0,18.0,40.0,1712.502
1712512.0,60.0,39.0,15.0,39.0,1712.512
1712522.0,60.0,39.0,21.0,43.0,1712.522
1712532.0,60.0,39.0,21.0,41.0,1712.532
1712542.0,57.0,41.0,35.0,42.0,1712.542
1712552.0,57.0,42.0,40.0,44.0,1712.552
1712562.0,58.0,42.0,35.0,45.0,1712.562
1712572.0,57.0,40.0,31.0,44.0,1712.572
1712582.0,57.0,41.0,28.0,47.0,1712.582
1712592.0,59.0,40.0,25.0,45.0,1712.592
1712602.0,59.0,40.0,23.0,45.0,1712.602
1712612.0,58.0,40.0,26.0,46.0,1712.612
1712622.0,60.0,39.0,25.0,48.0,1712.622
1712632.0,59.0,41.0,27.0,52.0,1712.632
1712642.0,58.0,40.0,28.0,51.0,1712.642
1712652.0,58.0,38.0,26.0,49.0,1712.652
1712662.0,57.0,39.0,31.0,51.0,1712.662
1712672.0,57.0,38.0,32.0,48.0,1712.672
1712683.0,55.0,38.0,27.0,46.0,1712.683
1712693.0,55.0,41.0,34.0,48.0,1712.693
1712703.0,55.0,41.0,30.0,49.0,1712.703
1712713.0,54.0,41.0,30.0,46.0,1712.713
1712723.0,54.0,40.0,26.0,46.0,1712.723
1712733.0,53.0,40.0,23.0,43.0,1712.733
1712743.0,54.0,39.0,25.0,43.0,1712.743
1712753.0,54.0,41.0,29.0,45.0,1712.753
1712763.0,52.0,41.0,39.0,45.0,1712.763
1712773.0,54.0,41.0,38.0,49.0,1712.773
1712783.0,51.0,41.0,37.0,49.0,1712.783
1712793.0,52.0,40.0,33.0,54.0,1712.793
1712803.0,53.0,42.0,31.0,52.0,1712.803
1712813.0,53.0,42.0,29.0,51.0,1712.813
1712823.0,53.0,43.0,35.0,52.0,1712.823
1712833.0,54.0,44.0,34.0,53.0,1712.833
1712843.0,55.0,44.0,30.0,50.0,1712.843
1712854.0,54.0,44.0,29.0,51.0,1712.854
1712864.0,54.0,42.0,27.0,52.0,1712.864
1712874.0,54.0,43.0,24.0,50.0,1712.874
1712884.0,55.0,41.0,22.0,49.0,1712.884
1712894.0,54.0,40.0,22.0,46.0,1712.894
1712904.0,53.0,41.0,25.0,44.0,1712.904
1712914.0,53.0,43.0,25.0,43.0,1712.914
1712924.0,53.0,43.0,23.0,44.0,1712.924
1712934.0,54.0,42.0,24.0,44.0,1712.934
1712944.0,56.0,43.0,21.0,45.0,1712.944
1712954.0,56.0,43.0,21.0,46.0,1712.954
1712964.0,56.0,41.0,21.0,45.0,1712.964
1712974.0,54.0,43.0,30.0,46.0,1712.974
1712984.0,57.0,45.0,28.0,47.0,1712.984
1712994.0,57.0,45.0,29.0,47.0,1712.994
1713004.0,57.0,44.0,25.0,46.0,1713.004
1713014.0,59.0,43.0,23.0,49.0,1713.014
1713024.0,59.0,45.0,29.0,49.0,1713.024
1713034.0,60.0,43.0,30.0,48.0,1713.034
1713044.0,60.0,43.0,26.0,48.0,1713.044
1713054.0,59.0,43.0,25.0,47.0,1713.054
1713064.0,59.0,41.0,26.0,45.0,1713.064
1713074.0,58.0,41.0,23.0,45.0,1713.074
1713084.0,57.0,39.0,25.0,46.0,1713.084
1713094.0,55.0,40.0,23.0,46.0,1713.094
1713104.0,54.0,39.0,24.0,43.0,1713.104
1713114.0,54.0,41.0,24.0,44.0,1713.114
1713124.0,55.0,41.0,23.0,46.0,1713.124
1713134.0,57.0,39.0,20.0,47.0,1713.134
1713144.0,58.0,40.0,18.0,46.0,1713.144
1713154.0,59.0,39.0,16.0,44.0,1713.154
1713164.0,59.0,41.0,15.0,43.0,1713.164
1713174.0,59.0,40.0,15.0,40.0,1713.174
1713184.0,59.0,41.0,14.0,40.0,1713.184
1713195.0,59.0,41.0,13.0,39.0,1713.195
1713205.0,58.0,44.0,27.0,41.0,1713.205
1713215.0,62.0,45.0,27.0,43.0,1713.215
1713225.0,61.0,44.0,26.0,42.0,1713.225
1713235.0,63.0,43.0,27.0,42.0,1713.235
1713245.0,64.0,42.0,25.0,41.0,1713.245
1713255.0,64.0,42.0,27.0,42.0,1713.255
1713265.0,64.0,44.0,25.0,46.0,1713.265
1713275.0,65.0,43.0,25.0,52.0,1713.275
1713285.0,65.0,43.0,27.0,52.0,1713.285
1713295.0,64.0,44.0,30.0,51.0,1713.295
1713305.0,65.0,42.0,26.0,50.0,1713.305
1713315.0,63.0,42.0,25.0,48.0,1713.315
1713325.0,63.0,43.0,31.0,47.0,1713.325
1713335.0,62.0,43.0,30.0,48.0,1713.335
1713345.0,61.0,41.0,33.0,45.0,1713.345
1713355.0,60.0,42.0,36.0,49.0,1713.355
1713366.0,60.0,42.0,35.0,49.0,1713.366
1713376.0,59.0,42.0,39.0,50.0,1713.376
1713386.0,59.0,44.0,41.0,50.0,1713.386
1713396.0,58.0,46.0,39.0,52.0,1713.396
1713406.0,59.0,44.0,39.0,53.0,1713.406
1713416.0,59.0,52.0,36.0,49.0,1713.416
1713426.0,59.0,56.0,34.0,50.0,1713.426
1713436.0,61.0,66.0,35.0,59.0,1713.436
1713446.0,65.0,64.0,43.0,55.0,1713.446
1713456.0,65.0,80.0,46.0,61.0,1713.456
1713466.0,65.0,85.0,49.0,56.0,1713.466
1713476.0,77.0,97.0,50.0,59.0,1713.476
1713486.0,85.0,120.0,73.0,65.0,1713.486
1713496.0,98.0,159.0,86.0,90.0,1713.496
1713506.0,127.0,193.0,123.0,129.0,1713.506
1713516.0,148.0,217.0,133.0,147.0,1713.516
1713526.0,157.0,235.0,128.0,155.0,1713.526
1713536.0,211.0,265.0,145.0,184.0,1713.536
1713546.0,235.0,298.0,163.0,201.0,1713.546
1713556.0,222.0,378.0,196.0,208.0,1713.556
1713566.0,215.0,365.0,251.0,214.0,1713.566
1713576.0,215.0,428.0,245.0,203.0,1713.576
1713586.0,201.0,421.0,238.0,197.0,1713.586
1713596.0,194.0,449.0,242.0,187.0,1713.596
1713606.0,182.0,480.0,243.0,187.0,1713.606
1713616.0,186.0,518.0,254.0,182.0,1713.616
1713626.0,173.0,542.0,248.0,211.0,1713.626
1713636.0,165.0,563.0,266.0,205.0,1713.636
1713646.0,164.0,624.0,270.0,212.0,1713.646
1713656.0,162.0,631.0,350.0,242.0,1713.656
1713666.0,156.0,650.0,377.0,254.0,1713.666
1713676.0,151.0,669.0,389.0,235.0,1713.676
1713686.0,144.0,668.0,361.0,215.0,1713.686
1713696.0,141.0,669.0,348.0,198.0,1713.696
