time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
1699897.0,96.0,42.0,25.0,54.0,1699.897
1699907.0,98.0,44.0,28.0,54.0,1699.907
1699917.0,99.0,43.0,25.0,55.0,1699.917
1699927.0,99.0,43.0,25.0,55.0,1699.927
1699937.0,99.0,43.0,27.0,52.0,1699.937
1699947.0,99.0,42.0,31.0,52.0,1699.947
1699957.0,98.0,42.0,31.0,52.0,1699.957
1699968.0,98.0,44.0,32.0,50.0,1699.968
1699978.0,98.0,44.0,29.0,51.0,1699.978
1699988.0,96.0,44.0,29.0,51.0,1699.988
1699998.0,97.0,44.0,26.0,50.0,1699.998
1700008.0,94.0,44.0,25.0,47.0,1700.008
1700018.0,96.0,44.0,24.0,46.0,1700.018
1700028.0,94.0,44.0,23.0,48.0,1700.028
1700038.0,96.0,45.0,30.0,50.0,1700.038
1700048.0,96.0,45.0,28.0,51.0,1700.048
1700058.0,96.0,45.0,25.0,48.0,1700.058
1700068.0,97.0,45.0,23.0,47.0,1700.068
1700078.0,95.0,45.0,27.0,48.0,1700.078
1700088.0,96.0,46.0,32.0,46.0,1700.088
1700098.0,97.0,47.0,28.0,45.0,1700.098
1700108.0,97.0,46.0,37.0,43.0,1700.108
1700118.0,98.0,47.0,34.0,43.0,1700.118
1700128.0,98.0,48.0,30.0,42.0,1700.128
1700139.0,99.0,48.0,29.0,42.0,1700.139
1700149.0,99.0,47.0,27.0,47.0,1700.149
1700159.0,98.0,46.0,29.0,44.0,1700.159
1700169.0,98.0,46.0,31.0,44.0,1700.169
1700179.0,97.0,46.0,28.0,43.0,1700.179
1700189.0,96.0,46.0,26.0,45.0,1700.189
1700199.0,95.0,48.0,25.0,45.0,1700.199
1700209.0,93.0,47.0,25.0,45.0,1700.209
1700219.0,92.0,49.0,25.0,47.0,1700.219
1700229.0,90.0,48.0,26.0,46.0,1700.229
1700239.0,90.0,48.0,25.0,45.0,1700.239
1700249.0,88.0,48.0,30.0,48.0,1700.249
1700259.0,89.0,50.0,28.0,47.0,1700.259
1700269.0,87.0,51.0,24.0,48.0,1700.269
1700279.0,87.0,52.0,25.0,45.0,1700.279
1700289.0,86.0,52.0,28.0,48.0,1700.289
1700299.0,85.0,52.0,31.0,47.0,1700.299
1700310.0,85.0,52.0,27.0,45.0,1700.31
1700320.0,84.0,52.0,30.0,45.0,1700.32
1700330.0,85.0,53.0,28.0,44.0,1700.33
1700340.0,84.0,53.0,24.0,42.0,1700.34
1700350.0,83.0,55.0,33.0,42.0,1700.35
1700360.0,82.0,53.0,35.0,47.0,1700.36
1700370.0,82.0,54.0,34.0,45.0,1700.37
1700380.0,84.0,54.0,34.0,46.0,1700.38
1700390.0,85.0,54.0,39.0,50.0,1700.39
1700400.0,86.0,53.0,39.0,53.0,1700.4
1700410.0,84.0,53.0,45.0,53.0,1700.41
1700420.0,86.0,54.0,46.0,57.0,1700.42
1700430.0,88.0,55.0,42.0,59.0,1700.43
1700440.0,87.0,54.0,41.0,61.0,1700.44
1700450.0,87.0,52.0,36.0,60.0,1700.45
1700460.0,86.0,52.0,35.0,55.0,1700.46
1700470.0,85.0,51.0,41.0,56.0,1700.47
1700480.0,86.0,51.0,44.0,56.0,1700.48
1700490.0,86.0,52.0,50.0,59.0,1700.49
1700500.0,87.0,52.0,49.0,61.0,1700.5
1700510.0,86.0,52.0,43.0,60.0,1700.51
1700520.0,87.0,50.0,39.0,60.0,1700.52
1700530.0,87.0,50.0,37.0,60.0,1700.53
1700540.0,85.0,49.0,41.0,57.0,1700.54
1700550.0,79.0,62.0,38.0,56.0,1700.55
1700560.0,78.0,101.0,40.0,66.0,1700.56
1700570.0,87.0,135.0,63.0,88.0,1700.57
1700580.0,107.0,223.0,84.0,124.0,1700.58
1700590.0,134.0,218.0,85.0,155.0,1700.59
1700600.0,147.0,424.0,121.0,165.0,1700.6
1700610.0,171.0,482.0,139.0,175.0,1700.61
1700620.0,176.0,568.0,149.0,186.0,1700.62
1700630.0,196.0,669.0,190.0,199.0,1700.63
1700640.0,198.0,668.0,228.0,202.0,1700.64
1700651.0,220.0,661.0,204.0,214.0,1700.651
1700661.0,210.0,630.0,179.0,210.0,1700.661
1700671.0,207.0,628.0,196.0,204.0,1700.671
1700681.0,188.0,624.0,194.0,198.0,1700.681
1700691.0,179.0,668.0,200.0,209.0,1700.691
1700701.0,180.0,668.0,218.0,211.0,1700.701
1700711.0,178.0,668.0,239.0,201.0,1700.711
1700721.0,177.0,668.0,248.0,194.0,1700.721
1700731.0,186.0,669.0,259.0,211.0,1700.731
1700741.0,196.0,669.0,266.0,212.0,1700.741
1700751.0,178.0,669.0,261.0,254.0,1700.751
1700761.0,167.0,669.0,244.0,319.0,1700.761
1700771.0,165.0,669.0,226.0,311.0,1700.771
1700781.0,158.0,669.0,203.0,282.0,1700.781
1700791.0,168.0,669.0,215.0,266.0,1700.791
1700801.0,171.0,669.0,253.0,264.0,1700.801
1700811.0,163.0,668.0,239.0,244.0,1700.811
1700822.0,155.0,668.0,217.0,220.0,1700.822
1700832.0,151.0,668.0,209.0,199.0,1700.832
1700842.0,167.0,668.0,226.0,191.0,1700.842
1700852.0,160.0,668.0,222.0,181.0,1700.852
1700862.0,161.0,668.0,239.0,185.0,1700.862
1700872.0,164.0,669.0,233.0,173.0,1700.872
1700882.0,159.0,669.0,251.0,172.0,1700.882
1700892.0,149.0,668.0,225.0,159.0,1700.892
1700902.0,153.0,668.0,252.0,157.0,1700.902
1700912.0,152.0,669.0,241.0,146.0,1700.912
1700922.0,156.0,669.0,231.0,140.0,1700.922
1700932.0,154.0,668.0,219.0,126.0,1700.932
1700942.0,150.0,668.0,225.0,123.0,1700.942
1700952.0,140.0,669.0,223.0,125.0,1700.952
1700962.0,144.0,668.0,238.0,131.0,1700.962
1700972.0,143.0,668.0,227.0,126.0,1700.972
1700982.0,140.0,668.0,233.0,123.0,1700.982
1700992.0,134.0,668.0,214.0,116.0,1700.992
1701002.0,126.0,668.0,242.0,128.0,1701.002
1701012.0,128.0,669.0,227.0,123.0,1701.012
1701022.0,122.0,668.0,219.0,118.0,1701.022
1701032.0,117.0,668.0,211.0,114.0,1701.032
1701042.0,115.0,668.0,205.0,110.0,1701.042
1701052.0,113.0,668.0,212.0,109.0,1701.052
1701062.0,110.0,668.0,204.0,109.0,1701.062
1701072.0,108.0,668.0,202.0,109.0,1701.072
1701082.0,105.0,668.0,208.0,111.0,1701.082
1701092.0,107.0,669.0,208.0,107.0,1701.092
1701102.0,106.0,669.0,195.0,108.0,1701.102
1701112.0,107.0,669.0,201.0,108.0,1701.112
1701122.0,99.0,669.0,179.0,100.0,1701.122
1701132.0,95.0,669.0,193.0,101.0,1701.132
1701142.0,91.0,668.0,184.0,96.0,1701.142
1701152.0,91.0,668.0,181.0,96.0,1701.152
1701163.0,88.0,668.0,186.0,97.0,1701.163
1701173.0,88.0,668.0,181.0,93.0,1701.173
1701183.0,84.0,658.0,160.0,87.0,1701.183
1701193.0,83.0,640.0,165.0,90.0,1701.193
1701203.0,83.0,618.0,181.0,93.0,1701.203
1701213.0,80.0,598.0,164.0,87.0,1701.213
1701223.0,78.0,581.0,149.0,80.0,1701.223
1701233.0,76.0,564.0,141.0,79.0,1701.233
1701243.0,76.0,550.0,143.0,81.0,1701.243
1701253.0,76.0,539.0,126.0,76.0,1701.253
1701263.0,74.0,526.0,134.0,88.0,1701.263
1701273.0,75.0,508.0,127.0,99.0,1701.273
1701283.0,77.0,498.0,111.0,96.0,1701.283
1701293.0,74.0,488.0,118.0,103.0,1701.293
1701303.0,71.0,475.0,104.0,101.0,1701.303
1701313.0,72.0,463.0,103.0,104.0,1701.313
1701323.0,73.0,456.0,105.0,116.0,1701.323
1701334.0,75.0,448.0,111.0,106.0,1701.334
1701344.0,78.0,437.0,108.0,114.0,1701.344
1701354.0,82.0,433.0,123.0,125.0,1701.354
1701364.0,79.0,422.0,131.0,123.0,1701.364
1701374.0,84.0,409.0,124.0,128.0,1701.374
1701384.0,85.0,403.0,112.0,118.0,1701.384
1701394.0,86.0,403.0,98.0,106.0,1701.394
1701404.0,84.0,395.0,89.0,97.0,1701.404
1701414.0,84.0,388.0,89.0,96.0,1701.414
1701424.0,85.0,385.0,98.0,99.0,1701.424
