time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
327932.0,68.0,90.0,39.0,148.0,327.932
327942.0,68.0,90.0,39.0,149.0,327.942
327952.0,68.0,90.0,35.0,141.0,327.952
327962.0,68.0,90.0,35.0,141.0,327.962
327972.0,68.0,89.0,33.0,138.0,327.972
327982.0,69.0,90.0,31.0,145.0,327.982
327992.0,71.0,90.0,30.0,138.0,327.992
328002.0,71.0,89.0,53.0,171.0,328.002
328012.0,72.0,88.0,55.0,178.0,328.012
328022.0,75.0,85.0,55.0,161.0,328.022
328032.0,75.0,87.0,48.0,151.0,328.032
328042.0,75.0,86.0,44.0,143.0,328.042
328052.0,75.0,88.0,45.0,152.0,328.052
328062.0,75.0,90.0,40.0,142.0,328.062
328072.0,76.0,91.0,35.0,164.0,328.072
328082.0,75.0,91.0,31.0,160.0,328.082
328092.0,74.0,89.0,29.0,159.0,328.092
328102.0,71.0,91.0,30.0,157.0,328.102
328112.0,73.0,92.0,40.0,169.0,328.112
328122.0,75.0,87.0,41.0,166.0,328.122
328132.0,77.0,84.0,42.0,166.0,328.132
328142.0,78.0,86.0,45.0,165.0,328.142
328152.0,79.0,83.0,47.0,160.0,328.152
328162.0,80.0,84.0,47.0,151.0,328.162
328172.0,81.0,85.0,48.0,145.0,328.172
328182.0,82.0,81.0,51.0,131.0,328.182
328192.0,85.0,78.0,49.0,125.0,328.192
328202.0,84.0,77.0,44.0,123.0,328.202
328212.0,82.0,78.0,50.0,117.0,328.212
328222.0,86.0,75.0,55.0,115.0,328.222
328232.0,89.0,74.0,50.0,111.0,328.232
328242.0,88.0,78.0,50.0,116.0,328.242
328252.0,88.0,78.0,61.0,124.0,328.252
328262.0,89.0,77.0,61.0,130.0,328.262
328272.0,89.0,76.0,68.0,130.0,328.272
328282.0,90.0,74.0,68.0,128.0,328.282
328292.0,89.0,75.0,61.0,126.0,328.292
328302.0,87.0,75.0,54.0,140.0,328.302
328312.0,84.0,78.0,55.0,150.0,328.312
328322.0,85.0,76.0,60.0,148.0,328.322
328332.0,85.0,77.0,65.0,164.0,328.332
328342.0,83.0,76.0,63.0,174.0,328.342
328352.0,84.0,73.0,55.0,167.0,328.352
328363.0,82.0,73.0,55.0,167.0,328.363
328373.0,85.0,71.0,58.0,178.0,328.373
328383.0,85.0,72.0,50.0,175.0,328.383
328393.0,86.0,72.0,49.0,175.0,328.393
328403.0,88.0,71.0,52.0,159.0,328.403
328413.0,87.0,74.0,47.0,148.0,328.413
328423.0,87.0,71.0,45.0,147.0,328.423
328433.0,87.0,72.0,46.0,157.0,328.433
328443.0,86.0,73.0,43.0,165.0,328.443
328453.0,86.0,76.0,50.0,164.0,328.453
328463.0,86.0,76.0,59.0,170.0,328.463
328473.0,85.0,77.0,57.0,160.0,328.473
328483.0,85.0,78.0,56.0,153.0,328.483
328493.0,84.0,79.0,71.0,151.0,328.493
328503.0,83.0,82.0,72.0,146.0,328.503
328513.0,82.0,81.0,67.0,160.0,328.513
328523.0,83.0,82.0,59.0,157.0,328.523
328534.0,82.0,83.0,54.0,163.0,328.534
328544.0,82.0,82.0,50.0,151.0,328.544
328554.0,82.0,81.0,45.0,148.0,328.554
328564.0,80.0,83.0,53.0,142.0,328.564
328574.0,77.0,85.0,69.0,135.0,328.574
328584.0,80.0,82.0,68.0,133.0,328.584
328594.0,76.0,85.0,59.0,123.0,328.594
328604.0,75.0,85.0,55.0,117.0,328.604
328614.0,74.0,88.0,50.0,117.0,328.614
328624.0,73.0,89.0,49.0,113.0,328.624
328634.0,73.0,91.0,48.0,109.0,328.634
328644.0,72.0,93.0,46.0,125.0,328.644
328654.0,72.0,94.0,42.0,130.0,328.654
328664.0,71.0,95.0,40.0,169.0,328.664
328674.0,74.0,96.0,43.0,178.0,328.674
328684.0,72.0,99.0,64.0,170.0,328.684
328694.0,75.0,98.0,62.0,156.0,328.694
328704.0,76.0,99.0,57.0,150.0,328.704
328714.0,76.0,101.0,68.0,154.0,328.714
328724.0,76.0,101.0,69.0,140.0,328.724
328734.0,76.0,105.0,61.0,146.0,328.734
328744.0,78.0,104.0,59.0,139.0,328.744
328754.0,76.0,106.0,54.0,154.0,328.754
328764.0,76.0,106.0,72.0,157.0,328.764
328774.0,78.0,103.0,88.0,156.0,328.774
328784.0,74.0,108.0,93.0,144.0,328.784
328794.0,71.0,116.0,83.0,139.0,328.794
328804.0,67.0,132.0,82.0,132.0,328.804
328814.0,66.0,153.0,83.0,124.0,328.814
328824.0,64.0,177.0,80.0,137.0,328.824
328834.0,64.0,201.0,77.0,131.0,328.834
328844.0,65.0,231.0,70.0,123.0,328.844
328854.0,62.0,254.0,70.0,116.0,328.854
328864.0,60.0,277.0,63.0,108.0,328.864
328875.0,58.0,303.0,59.0,119.0,328.875
328885.0,56.0,328.0,66.0,114.0,328.885
328895.0,58.0,351.0,83.0,127.0,328.895
328905.0,59.0,370.0,77.0,123.0,328.905
328915.0,63.0,388.0,84.0,117.0,328.915
328925.0,66.0,405.0,78.0,112.0,328.925
328935.0,71.0,420.0,82.0,128.0,328.935
328945.0,75.0,437.0,85.0,131.0,328.945
328955.0,77.0,447.0,79.0,126.0,328.955
328965.0,79.0,456.0,83.0,123.0,328.965
328975.0,79.0,462.0,85.0,145.0,328.975
328985.0,81.0,461.0,82.0,147.0,328.985
328995.0,75.0,462.0,78.0,144.0,328.995
329005.0,73.0,460.0,69.0,142.0,329.005
329015.0,69.0,460.0,64.0,143.0,329.015
329025.0,66.0,460.0,71.0,150.0,329.025
329035.0,65.0,450.0,68.0,142.0,329.035
329046.0,62.0,440.0,61.0,135.0,329.046
329056.0,61.0,431.0,55.0,136.0,329.056
329066.0,58.0,424.0,49.0,140.0,329.066
329076.0,55.0,418.0,44.0,132.0,329.076
329086.0,54.0,417.0,47.0,150.0,329.086
329096.0,59.0,408.0,61.0,154.0,329.096
329106.0,57.0,402.0,57.0,144.0,329.106
329116.0,56.0,396.0,56.0,141.0,329.116
329126.0,58.0,390.0,61.0,138.0,329.126
329136.0,56.0,385.0,62.0,128.0,329.136
329146.0,55.0,377.0,60.0,128.0,329.146
329156.0,54.0,373.0,53.0,122.0,329.156
329166.0,52.0,367.0,55.0,132.0,329.166
329176.0,52.0,364.0,50.0,124.0,329.176
329186.0,51.0,362.0,49.0,116.0,329.186
329196.0,53.0,357.0,56.0,115.0,329.196
329206.0,53.0,349.0,56.0,130.0,329.206
329216.0,54.0,347.0,55.0,125.0,329.216
329226.0,53.0,341.0,54.0,119.0,329.226
