time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
941948.0,54.0,38.0,4.0,47.0,941.948
941958.0,54.0,37.0,4.0,46.0,941.958
941968.0,54.0,37.0,4.0,46.0,941.968
941978.0,55.0,36.0,3.0,44.0,941.978
941988.0,56.0,36.0,4.0,44.0,941.988
941998.0,55.0,35.0,3.0,42.0,941.998
942008.0,57.0,35.0,4.0,43.0,942.008
942018.0,56.0,34.0,4.0,42.0,942.018
942028.0,55.0,36.0,4.0,41.0,942.028
942038.0,59.0,36.0,4.0,43.0,942.038
942048.0,59.0,36.0,3.0,40.0,942.048
942058.0,58.0,37.0,4.0,43.0,942.058
942068.0,57.0,38.0,4.0,46.0,942.068
942078.0,56.0,41.0,4.0,43.0,942.078
942088.0,58.0,42.0,4.0,42.0,942.088
942098.0,57.0,45.0,3.0,41.0,942.098
942108.0,55.0,47.0,5.0,44.0,942.108
942118.0,57.0,46.0,4.0,42.0,942.118
942128.0,57.0,46.0,5.0,42.0,942.128
942138.0,56.0,46.0,4.0,46.0,942.138
942148.0,57.0,48.0,5.0,47.0,942.148
942158.0,54.0,50.0,4.0,50.0,942.158
942168.0,55.0,51.0,4.0,48.0,942.168
942178.0,54.0,52.0,4.0,49.0,942.178
942188.0,54.0,52.0,3.0,49.0,942.188
942198.0,54.0,52.0,4.0,50.0,942.198
942208.0,53.0,54.0,4.0,51.0,942.208
942218.0,55.0,51.0,4.0,49.0,942.218
942228.0,53.0,52.0,2.0,49.0,942.228
942238.0,53.0,50.0,3.0,49.0,942.238
942248.0,52.0,49.0,3.0,52.0,942.248
942258.0,52.0,50.0,3.0,54.0,942.258
942268.0,53.0,50.0,4.0,54.0,942.268
942278.0,51.0,48.0,3.0,50.0,942.278
942288.0,52.0,48.0,5.0,51.0,942.288
942298.0,51.0,46.0,4.0,51.0,942.298
942308.0,50.0,45.0,4.0,54.0,942.308
942318.0,51.0,45.0,4.0,57.0,942.318
942328.0,51.0,44.0,3.0,58.0,942.328
942338.0,54.0,43.0,4.0,54.0,942.338
942348.0,53.0,44.0,3.0,63.0,942.348
942358.0,55.0,44.0,5.0,75.0,942.358
942368.0,56.0,43.0,4.0,89.0,942.368
942379.0,55.0,43.0,4.0,87.0,942.379
942389.0,58.0,41.0,4.0,89.0,942.389
942399.0,59.0,44.0,5.0,85.0,942.399
942409.0,59.0,42.0,5.0,79.0,942.409
942419.0,59.0,43.0,4.0,79.0,942.419
942429.0,61.0,42.0,7.0,78.0,942.429
942439.0,60.0,42.0,4.0,73.0,942.439
942449.0,58.0,43.0,5.0,69.0,942.449
942459.0,60.0,42.0,4.0,73.0,942.459
942469.0,59.0,42.0,5.0,70.0,942.469
942479.0,58.0,40.0,5.0,65.0,942.479
942489.0,57.0,39.0,4.0,68.0,942.489
942499.0,57.0,39.0,5.0,65.0,942.499
942509.0,56.0,39.0,4.0,66.0,942.509
942519.0,55.0,39.0,4.0,66.0,942.519
942529.0,56.0,39.0,4.0,68.0,942.529
942539.0,57.0,40.0,4.0,64.0,942.539
942550.0,57.0,40.0,5.0,63.0,942.55
942560.0,57.0,40.0,4.0,64.0,942.56
942570.0,60.0,40.0,6.0,64.0,942.57
942580.0,60.0,40.0,4.0,60.0,942.58
942590.0,61.0,40.0,4.0,63.0,942.59
942600.0,62.0,39.0,4.0,61.0,942.6
942610.0,62.0,39.0,5.0,61.0,942.61
942620.0,62.0,38.0,5.0,62.0,942.62
942630.0,61.0,38.0,4.0,61.0,942.63
942640.0,63.0,39.0,5.0,57.0,942.64
942650.0,61.0,39.0,4.0,55.0,942.65
942660.0,60.0,37.0,4.0,53.0,942.66
942670.0,60.0,37.0,4.0,55.0,942.67
942680.0,59.0,37.0,3.0,54.0,942.68
942690.0,60.0,36.0,4.0,72.0,942.69
942700.0,60.0,36.0,3.0,70.0,942.7
942710.0,60.0,37.0,4.0,70.0,942.71
942720.0,59.0,37.0,3.0,72.0,942.72
942730.0,58.0,38.0,4.0,69.0,942.73
942740.0,59.0,37.0,4.0,66.0,942.74
942750.0,59.0,38.0,4.0,63.0,942.75
942760.0,58.0,38.0,4.0,66.0,942.76
942770.0,60.0,38.0,5.0,64.0,942.77
942780.0,61.0,37.0,5.0,64.0,942.78
942790.0,62.0,38.0,4.0,68.0,942.79
942800.0,62.0,37.0,4.0,66.0,942.8
942810.0,62.0,36.0,4.0,65.0,942.81
942820.0,62.0,37.0,5.0,68.0,942.82
942830.0,62.0,36.0,5.0,70.0,942.83
942840.0,63.0,37.0,4.0,72.0,942.84
