time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
787876.0,61.0,38.0,9.0,114.0,787.876
787886.0,63.0,38.0,9.0,111.0,787.886
787896.0,63.0,38.0,12.0,111.0,787.896
787906.0,63.0,37.0,12.0,106.0,787.906
787916.0,63.0,37.0,11.0,99.0,787.916
787926.0,60.0,38.0,12.0,98.0,787.926
787936.0,59.0,37.0,14.0,95.0,787.936
787946.0,58.0,36.0,13.0,94.0,787.946
787956.0,57.0,36.0,12.0,87.0,787.956
787966.0,56.0,36.0,11.0,91.0,787.966
787976.0,57.0,35.0,9.0,87.0,787.976
787986.0,56.0,35.0,11.0,90.0,787.986
787996.0,54.0,36.0,13.0,85.0,787.996
788006.0,54.0,36.0,15.0,78.0,788.006
788016.0,55.0,36.0,13.0,74.0,788.016
788026.0,53.0,36.0,12.0,68.0,788.026
788036.0,54.0,37.0,11.0,69.0,788.036
788046.0,52.0,38.0,10.0,71.0,788.046
788056.0,52.0,38.0,13.0,69.0,788.056
788066.0,52.0,39.0,11.0,83.0,788.066
788076.0,51.0,38.0,11.0,86.0,788.076
788086.0,52.0,39.0,10.0,94.0,788.086
788096.0,52.0,39.0,10.0,100.0,788.096
788106.0,52.0,39.0,10.0,101.0,788.106
788116.0,51.0,39.0,8.0,105.0,788.116
788126.0,50.0,40.0,8.0,104.0,788.126
788136.0,52.0,39.0,8.0,104.0,788.136
788146.0,51.0,39.0,8.0,110.0,788.146
788156.0,52.0,39.0,10.0,115.0,788.156
788166.0,51.0,41.0,9.0,111.0,788.166
788176.0,52.0,41.0,10.0,107.0,788.176
788186.0,50.0,40.0,8.0,100.0,788.186
788196.0,48.0,42.0,8.0,95.0,788.196
788206.0,49.0,43.0,8.0,90.0,788.206
788216.0,50.0,41.0,7.0,88.0,788.216
788226.0,52.0,41.0,7.0,88.0,788.226
788236.0,53.0,41.0,7.0,107.0,788.236
788246.0,56.0,41.0,9.0,109.0,788.246
788256.0,55.0,40.0,6.0,103.0,788.256
788267.0,55.0,41.0,12.0,95.0,788.267
788277.0,54.0,43.0,11.0,96.0,788.277
788287.0,56.0,42.0,11.0,94.0,788.287
788297.0,56.0,40.0,10.0,95.0,788.297
788307.0,53.0,39.0,12.0,101.0,788.307
788317.0,56.0,39.0,12.0,103.0,788.317
788327.0,55.0,38.0,9.0,99.0,788.327
788337.0,55.0,37.0,9.0,91.0,788.337
788347.0,54.0,36.0,8.0,87.0,788.347
788357.0,53.0,35.0,8.0,84.0,788.357
788367.0,52.0,36.0,10.0,89.0,788.367
788377.0,53.0,36.0,11.0,102.0,788.377
788387.0,53.0,34.0,11.0,98.0,788.387
788397.0,52.0,35.0,10.0,94.0,788.397
788407.0,55.0,36.0,15.0,89.0,788.407
788417.0,56.0,36.0,13.0,89.0,788.417
788427.0,55.0,36.0,11.0,82.0,788.427
788438.0,54.0,37.0,11.0,77.0,788.438
788448.0,53.0,39.0,13.0,84.0,788.448
788458.0,52.0,39.0,12.0,81.0,788.458
788468.0,53.0,38.0,10.0,86.0,788.468
788478.0,52.0,40.0,11.0,84.0,788.478
788488.0,54.0,39.0,10.0,83.0,788.488
788498.0,54.0,38.0,9.0,80.0,788.498
788508.0,54.0,38.0,9.0,89.0,788.508
788518.0,52.0,38.0,8.0,91.0,788.518
788528.0,53.0,39.0,8.0,91.0,788.528
788538.0,50.0,40.0,7.0,95.0,788.538
788548.0,50.0,39.0,7.0,93.0,788.548
788558.0,51.0,41.0,7.0,96.0,788.558
788568.0,51.0,39.0,6.0,92.0,788.568
788578.0,52.0,39.0,6.0,94.0,788.578
788588.0,51.0,41.0,6.0,90.0,788.588
788598.0,51.0,45.0,8.0,89.0,788.598
788608.0,52.0,45.0,6.0,85.0,788.608
788618.0,52.0,46.0,6.0,87.0,788.618
788628.0,53.0,47.0,5.0,94.0,788.628
788638.0,53.0,47.0,6.0,98.0,788.638
788648.0,53.0,46.0,8.0,97.0,788.648
788658.0,53.0,46.0,8.0,96.0,788.658
788668.0,53.0,45.0,8.0,98.0,788.668
788678.0,52.0,47.0,10.0,117.0,788.678
788688.0,54.0,46.0,12.0,126.0,788.688
788698.0,52.0,45.0,10.0,117.0,788.698
788708.0,51.0,45.0,9.0,114.0,788.708
788718.0,52.0,44.0,9.0,110.0,788.718
788728.0,52.0,43.0,8.0,114.0,788.728
788738.0,52.0,43.0,9.0,108.0,788.738
788748.0,50.0,43.0,8.0,106.0,788.748
788758.0,50.0,43.0,8.0,103.0,788.758
788768.0,51.0,42.0,8.0,98.0,788.768
788779.0,51.0,41.0,7.0,92.0,788.779
788789.0,51.0,39.0,7.0,87.0,788.789
788799.0,51.0,40.0,8.0,87.0,788.799
788809.0,52.0,39.0,7.0,81.0,788.809
788819.0,51.0,38.0,6.0,80.0,788.819
788829.0,50.0,38.0,7.0,74.0,788.829
788839.0,48.0,40.0,6.0,71.0,788.839
788849.0,48.0,39.0,7.0,68.0,788.849
