time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
2081590.0,56.0,42.0,18.0,118.0,2081.59
2081600.0,57.0,42.0,18.0,113.0,2081.6
2081610.0,57.0,40.0,16.0,105.0,2081.61
2081620.0,57.0,40.0,13.0,114.0,2081.62
2081630.0,57.0,40.0,15.0,112.0,2081.63
2081640.0,57.0,41.0,15.0,120.0,2081.64
2081650.0,58.0,42.0,14.0,134.0,2081.65
2081660.0,58.0,40.0,14.0,129.0,2081.66
2081670.0,59.0,40.0,15.0,126.0,2081.67
2081680.0,59.0,39.0,15.0,125.0,2081.68
2081690.0,58.0,39.0,12.0,123.0,2081.69
2081700.0,58.0,39.0,13.0,119.0,2081.7
2081710.0,59.0,37.0,15.0,122.0,2081.71
2081720.0,59.0,38.0,17.0,120.0,2081.72
2081730.0,62.0,38.0,17.0,124.0,2081.73
2081740.0,60.0,38.0,17.0,118.0,2081.74
2081750.0,60.0,40.0,19.0,111.0,2081.75
2081760.0,60.0,40.0,18.0,110.0,2081.76
2081770.0,58.0,40.0,16.0,109.0,2081.77
2081780.0,58.0,39.0,16.0,112.0,2081.78
2081790.0,60.0,41.0,15.0,111.0,2081.79
2081800.0,59.0,38.0,14.0,102.0,2081.8
2081810.0,60.0,39.0,14.0,101.0,2081.81
2081820.0,57.0,39.0,13.0,102.0,2081.82
2081830.0,58.0,38.0,11.0,103.0,2081.83
2081840.0,58.0,38.0,10.0,99.0,2081.84
2081850.0,56.0,39.0,10.0,93.0,2081.85
2081860.0,55.0,39.0,10.0,92.0,2081.86
2081870.0,55.0,40.0,10.0,84.0,2081.87
2081880.0,55.0,38.0,9.0,84.0,2081.88
2081890.0,54.0,38.0,9.0,80.0,2081.89
2081900.0,55.0,37.0,9.0,104.0,2081.9
2081910.0,55.0,38.0,8.0,104.0,2081.91
2081920.0,56.0,39.0,7.0,102.0,2081.92
2081930.0,58.0,37.0,7.0,97.0,2081.93
2081940.0,57.0,38.0,7.0,99.0,2081.94
2081950.0,58.0,38.0,7.0,104.0,2081.95
2081960.0,61.0,38.0,6.0,123.0,2081.96
2081970.0,61.0,39.0,9.0,117.0,2081.97
2081980.0,63.0,39.0,11.0,130.0,2081.98
2081990.0,63.0,39.0,9.0,120.0,2081.99
2082000.0,63.0,39.0,9.0,137.0,2082.0
2082010.0,64.0,41.0,8.0,128.0,2082.01
2082020.0,63.0,40.0,8.0,121.0,2082.02
2082030.0,64.0,40.0,8.0,115.0,2082.03
2082040.0,61.0,42.0,9.0,119.0,2082.04
2082050.0,61.0,43.0,11.0,118.0,2082.05
2082060.0,62.0,45.0,12.0,121.0,2082.06
2082070.0,62.0,43.0,10.0,121.0,2082.07
2082080.0,62.0,43.0,12.0,125.0,2082.08
2082091.0,62.0,42.0,11.0,124.0,2082.091
2082101.0,61.0,42.0,9.0,114.0,2082.101
2082111.0,61.0,43.0,8.0,110.0,2082.111
2082121.0,62.0,42.0,9.0,115.0,2082.121
2082131.0,60.0,44.0,8.0,126.0,2082.131
2082141.0,60.0,44.0,9.0,123.0,2082.141
2082151.0,60.0,43.0,10.0,126.0,2082.151
2082161.0,60.0,43.0,10.0,118.0,2082.161
2082171.0,61.0,41.0,10.0,124.0,2082.171
2082181.0,61.0,42.0,9.0,123.0,2082.181
2082191.0,61.0,41.0,9.0,130.0,2082.191
2082201.0,60.0,41.0,8.0,125.0,2082.201
2082211.0,60.0,40.0,9.0,118.0,2082.211
2082221.0,59.0,39.0,9.0,133.0,2082.221
2082231.0,60.0,41.0,12.0,136.0,2082.231
2082241.0,61.0,40.0,14.0,138.0,2082.241
2082251.0,60.0,39.0,12.0,133.0,2082.251
2082262.0,60.0,39.0,12.0,133.0,2082.262
2082272.0,60.0,39.0,12.0,125.0,2082.272
2082282.0,58.0,38.0,8.0,115.0,2082.282
2082292.0,58.0,38.0,13.0,112.0,2082.292
2082302.0,57.0,39.0,12.0,105.0,2082.302
2082312.0,58.0,38.0,11.0,113.0,2082.312
2082322.0,58.0,38.0,11.0,118.0,2082.322
2082332.0,56.0,38.0,11.0,121.0,2082.332
2082342.0,56.0,38.0,11.0,118.0,2082.342
2082352.0,55.0,39.0,9.0,114.0,2082.352
2082362.0,55.0,39.0,11.0,117.0,2082.362
2082372.0,55.0,38.0,11.0,117.0,2082.372
2082382.0,54.0,39.0,10.0,116.0,2082.382
2082392.0,53.0,38.0,10.0,112.0,2082.392
2082402.0,53.0,37.0,8.0,109.0,2082.402
2082412.0,53.0,37.0,8.0,108.0,2082.412
2082422.0,53.0,37.0,8.0,115.0,2082.422
2082432.0,52.0,38.0,7.0,126.0,2082.432
2082442.0,52.0,37.0,8.0,120.0,2082.442
2082452.0,51.0,37.0,11.0,119.0,2082.452
2082462.0,51.0,37.0,14.0,115.0,2082.462
2082472.0,53.0,37.0,13.0,110.0,2082.472
2082482.0,52.0,37.0,13.0,122.0,2082.482
2082492.0,54.0,37.0,13.0,133.0,2082.492
2082502.0,54.0,37.0,11.0,144.0,2082.502
2082512.0,53.0,37.0,12.0,140.0,2082.512
2082522.0,55.0,37.0,11.0,130.0,2082.522
2082532.0,55.0,38.0,11.0,130.0,2082.532
2082542.0,56.0,38.0,11.0,128.0,2082.542
2082552.0,56.0,38.0,9.0,125.0,2082.552
2082562.0,57.0,38.0,11.0,123.0,2082.562
2082572.0,57.0,39.0,10.0,127.0,2082.572
2082582.0,55.0,38.0,9.0,119.0,2082.582
2082592.0,57.0,39.0,13.0,113.0,2082.592
2082603.0,56.0,39.0,13.0,108.0,2082.603
2082613.0,54.0,38.0,11.0,110.0,2082.613
2082623.0,54.0,38.0,10.0,106.0,2082.623
2082633.0,56.0,39.0,10.0,99.0,2082.633
2082643.0,56.0,40.0,13.0,97.0,2082.643
2082653.0,56.0,41.0,11.0,93.0,2082.653
2082663.0,58.0,42.0,12.0,97.0,2082.663
2082673.0,58.0,44.0,11.0,102.0,2082.673
2082683.0,59.0,43.0,11.0,100.0,2082.683
2082693.0,60.0,43.0,11.0,103.0,2082.693
2082703.0,61.0,44.0,13.0,100.0,2082.703
2082713.0,64.0,41.0,16.0,101.0,2082.713
2082723.0,64.0,42.0,14.0,111.0,2082.723
2082733.0,64.0,42.0,13.0,109.0,2082.733
2082743.0,66.0,41.0,11.0,107.0,2082.743
2082753.0,65.0,42.0,10.0,107.0,2082.753
2082763.0,66.0,40.0,10.0,108.0,2082.763
2082774.0,65.0,41.0,9.0,105.0,2082.774
2082784.0,63.0,42.0,11.0,101.0,2082.784
2082794.0,63.0,42.0,12.0,98.0,2082.794
2082804.0,62.0,41.0,12.0,95.0,2082.804
2082814.0,62.0,41.0,10.0,96.0,2082.814
2082824.0,63.0,42.0,12.0,93.0,2082.824
2082834.0,63.0,43.0,12.0,88.0,2082.834
2082844.0,63.0,43.0,10.0,86.0,2082.844
2082854.0,63.0,44.0,14.0,93.0,2082.854
2082864.0,63.0,43.0,15.0,91.0,2082.864
2082874.0,63.0,44.0,12.0,97.0,2082.874
2082884.0,63.0,45.0,13.0,94.0,2082.884
2082894.0,63.0,45.0,13.0,99.0,2082.894
2082904.0,63.0,44.0,13.0,104.0,2082.904
2082914.0,63.0,46.0,13.0,103.0,2082.914
2082924.0,64.0,45.0,12.0,101.0,2082.924
2082934.0,65.0,46.0,13.0,104.0,2082.934
2082944.0,65.0,47.0,11.0,108.0,2082.944
2082954.0,64.0,50.0,27.0,108.0,2082.954
2082964.0,66.0,49.0,25.0,112.0,2082.964
2082974.0,66.0,49.0,24.0,113.0,2082.974
2082984.0,66.0,47.0,25.0,115.0,2082.984
2082994.0,67.0,45.0,21.0,107.0,2082.994
2083004.0,65.0,46.0,19.0,99.0,2083.004
2083014.0,65.0,47.0,17.0,100.0,2083.014
2083024.0,63.0,46.0,16.0,95.0,2083.024
2083034.0,63.0,47.0,14.0,89.0,2083.034
2083044.0,64.0,47.0,15.0,85.0,2083.044
2083054.0,63.0,46.0,14.0,86.0,2083.054
2083064.0,64.0,46.0,13.0,98.0,2083.064
2083074.0,87.0,50.0,14.0,110.0,2083.074
2083084.0,92.0,49.0,15.0,102.0,2083.084
2083094.0,98.0,49.0,12.0,94.0,2083.094
2083104.0,96.0,47.0,11.0,85.0,2083.104
2083115.0,106.0,47.0,9.0,84.0,2083.115
2083125.0,100.0,48.0,9.0,78.0,2083.125
2083135.0,100.0,50.0,9.0,85.0,2083.135
2083145.0,103.0,53.0,13.0,90.0,2083.145
2083155.0,108.0,62.0,16.0,97.0,2083.155
2083165.0,119.0,69.0,22.0,105.0,2083.165
2083175.0,129.0,75.0,20.0,101.0,2083.175
2083185.0,126.0,73.0,20.0,95.0,2083.185
2083195.0,131.0,76.0,20.0,89.0,2083.195
2083205.0,153.0,88.0,29.0,102.0,2083.205
2083215.0,188.0,102.0,27.0,112.0,2083.215
2083225.0,196.0,115.0,36.0,110.0,2083.225
2083235.0,234.0,117.0,36.0,111.0,2083.235
2083245.0,219.0,114.0,36.0,117.0,2083.245
2083255.0,216.0,121.0,35.0,143.0,2083.255
2083265.0,202.0,130.0,37.0,148.0,2083.265
2083275.0,183.0,124.0,33.0,163.0,2083.275
2083286.0,166.0,128.0,31.0,171.0,2083.286
