time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
378121.0,55.0,45.0,34.0,102.0,378.121
378131.0,56.0,43.0,31.0,101.0,378.131
378141.0,57.0,43.0,30.0,105.0,378.141
378151.0,57.0,42.0,29.0,99.0,378.151
378161.0,53.0,42.0,29.0,100.0,378.161
378171.0,55.0,40.0,26.0,102.0,378.171
378181.0,56.0,39.0,23.0,95.0,378.181
378191.0,56.0,38.0,28.0,92.0,378.191
378201.0,56.0,41.0,39.0,97.0,378.201
378211.0,55.0,40.0,37.0,100.0,378.211
378221.0,55.0,39.0,36.0,98.0,378.221
378231.0,55.0,40.0,32.0,95.0,378.231
378241.0,56.0,41.0,29.0,93.0,378.241
378251.0,56.0,41.0,27.0,103.0,378.251
378261.0,55.0,40.0,27.0,117.0,378.261
378271.0,56.0,39.0,24.0,110.0,378.271
378281.0,57.0,39.0,21.0,107.0,378.281
378291.0,58.0,39.0,21.0,100.0,378.291
378301.0,58.0,42.0,22.0,93.0,378.301
378311.0,59.0,40.0,23.0,88.0,378.311
378321.0,59.0,40.0,24.0,107.0,378.321
378331.0,58.0,40.0,25.0,104.0,378.331
378341.0,60.0,39.0,22.0,109.0,378.341
378351.0,60.0,39.0,21.0,106.0,378.351
378361.0,62.0,38.0,19.0,103.0,378.361
378371.0,61.0,38.0,16.0,97.0,378.371
378381.0,60.0,37.0,15.0,103.0,378.381
378391.0,60.0,38.0,14.0,98.0,378.391
378401.0,60.0,37.0,16.0,94.0,378.401
378411.0,61.0,36.0,18.0,86.0,378.411
378421.0,62.0,40.0,34.0,81.0,378.421
378431.0,63.0,40.0,33.0,78.0,378.431
378441.0,62.0,39.0,30.0,99.0,378.441
378451.0,63.0,37.0,27.0,95.0,378.451
378461.0,62.0,38.0,25.0,100.0,378.461
378471.0,63.0,38.0,22.0,97.0,378.471
378481.0,63.0,38.0,19.0,91.0,378.481
378491.0,61.0,40.0,32.0,102.0,378.491
378501.0,62.0,41.0,30.0,109.0,378.501
378511.0,61.0,39.0,25.0,102.0,378.511
378521.0,61.0,40.0,25.0,96.0,378.521
378531.0,60.0,41.0,26.0,92.0,378.531
378541.0,60.0,41.0,32.0,91.0,378.541
378551.0,61.0,42.0,28.0,92.0,378.551
378561.0,61.0,42.0,25.0,104.0,378.561
378571.0,61.0,42.0,30.0,103.0,378.571
378582.0,60.0,42.0,26.0,106.0,378.582
378592.0,61.0,42.0,32.0,102.0,378.592
378602.0,61.0,41.0,30.0,108.0,378.602
378612.0,60.0,40.0,27.0,104.0,378.612
378622.0,60.0,38.0,24.0,103.0,378.622
378632.0,60.0,39.0,21.0,100.0,378.632
378642.0,60.0,40.0,28.0,100.0,378.642
378652.0,59.0,39.0,27.0,93.0,378.652
378662.0,60.0,40.0,25.0,91.0,378.662
378672.0,63.0,41.0,26.0,105.0,378.672
378682.0,61.0,40.0,23.0,97.0,378.682
378692.0,62.0,38.0,24.0,100.0,378.692
378702.0,62.0,40.0,29.0,96.0,378.702
378712.0,62.0,39.0,27.0,89.0,378.712
378722.0,62.0,39.0,23.0,99.0,378.722
378732.0,62.0,38.0,21.0,108.0,378.732
378742.0,62.0,37.0,19.0,114.0,378.742
378752.0,61.0,38.0,23.0,109.0,378.752
378762.0,64.0,38.0,26.0,112.0,378.762
378772.0,65.0,38.0,23.0,114.0,378.772
378782.0,65.0,37.0,22.0,111.0,378.782
378792.0,65.0,38.0,22.0,115.0,378.792
378802.0,64.0,37.0,20.0,114.0,378.802
378812.0,64.0,37.0,19.0,108.0,378.812
378822.0,63.0,41.0,20.0,108.0,378.822
378832.0,63.0,41.0,32.0,116.0,378.832
378842.0,64.0,41.0,28.0,121.0,378.842
378852.0,64.0,40.0,29.0,117.0,378.852
378862.0,64.0,40.0,28.0,108.0,378.862
378872.0,64.0,39.0,25.0,109.0,378.872
378882.0,63.0,39.0,26.0,105.0,378.882
378892.0,62.0,39.0,22.0,101.0,378.892
378902.0,63.0,37.0,20.0,102.0,378.902
378912.0,62.0,39.0,18.0,99.0,378.912
378923.0,61.0,38.0,25.0,91.0,378.923
378933.0,62.0,39.0,28.0,86.0,378.933
378943.0,62.0,39.0,26.0,87.0,378.943
378953.0,61.0,39.0,25.0,87.0,378.953
378963.0,60.0,40.0,25.0,92.0,378.963
378973.0,59.0,38.0,24.0,98.0,378.973
378983.0,57.0,38.0,23.0,99.0,378.983
378993.0,56.0,38.0,22.0,97.0,378.993
379003.0,56.0,38.0,20.0,96.0,379.003
379013.0,56.0,38.0,19.0,98.0,379.013
379023.0,55.0,41.0,25.0,99.0,379.023
379033.0,55.0,42.0,27.0,102.0,379.033
379043.0,54.0,39.0,26.0,94.0,379.043
379053.0,54.0,39.0,24.0,91.0,379.053
379063.0,55.0,39.0,24.0,109.0,379.063
379073.0,56.0,38.0,25.0,112.0,379.073
379083.0,54.0,38.0,26.0,120.0,379.083
379094.0,56.0,38.0,27.0,119.0,379.094
379104.0,56.0,42.0,31.0,115.0,379.104
379114.0,55.0,41.0,27.0,104.0,379.114
379124.0,55.0,40.0,24.0,114.0,379.124
379134.0,54.0,39.0,22.0,111.0,379.134
379144.0,53.0,38.0,20.0,109.0,379.144
379154.0,52.0,38.0,29.0,103.0,379.154
379164.0,51.0,38.0,32.0,101.0,379.164
379174.0,51.0,38.0,28.0,99.0,379.174
379184.0,51.0,36.0,26.0,98.0,379.184
379194.0,49.0,39.0,36.0,101.0,379.194
379204.0,51.0,38.0,35.0,96.0,379.204
379214.0,51.0,38.0,33.0,91.0,379.214
379224.0,51.0,38.0,30.0,92.0,379.224
379234.0,50.0,37.0,28.0,89.0,379.234
379244.0,50.0,37.0,26.0,104.0,379.244
379254.0,52.0,36.0,24.0,100.0,379.254
379264.0,50.0,37.0,21.0,95.0,379.264
379274.0,52.0,38.0,30.0,91.0,379.274
379284.0,52.0,39.0,38.0,87.0,379.284
379294.0,51.0,39.0,40.0,84.0,379.294
379304.0,52.0,39.0,53.0,82.0,379.304
379314.0,52.0,39.0,53.0,79.0,379.314
379324.0,53.0,40.0,61.0,76.0,379.324
379334.0,53.0,39.0,60.0,77.0,379.334
379344.0,53.0,40.0,63.0,78.0,379.344
379354.0,55.0,39.0,58.0,74.0,379.354
379364.0,56.0,39.0,50.0,80.0,379.364
379374.0,58.0,39.0,45.0,93.0,379.374
379384.0,58.0,38.0,39.0,100.0,379.384
379394.0,59.0,38.0,35.0,101.0,379.394
379404.0,60.0,41.0,42.0,105.0,379.404
379414.0,61.0,41.0,49.0,102.0,379.414
379424.0,63.0,42.0,48.0,107.0,379.424
379435.0,62.0,43.0,43.0,100.0,379.435
379445.0,63.0,43.0,39.0,93.0,379.445
379455.0,63.0,43.0,34.0,93.0,379.455
379465.0,62.0,42.0,32.0,97.0,379.465
379475.0,63.0,42.0,28.0,108.0,379.475
379485.0,64.0,42.0,27.0,112.0,379.485
379495.0,64.0,42.0,35.0,105.0,379.495
379505.0,63.0,43.0,32.0,105.0,379.505
379515.0,64.0,44.0,28.0,103.0,379.515
379525.0,63.0,45.0,29.0,99.0,379.525
379535.0,62.0,44.0,29.0,106.0,379.535
379545.0,61.0,45.0,29.0,113.0,379.545
379555.0,61.0,43.0,29.0,106.0,379.555
379565.0,61.0,45.0,36.0,111.0,379.565
379575.0,59.0,45.0,32.0,113.0,379.575
379585.0,58.0,44.0,28.0,108.0,379.585
379595.0,57.0,44.0,26.0,116.0,379.595
379606.0,56.0,43.0,22.0,108.0,379.606
379616.0,55.0,43.0,22.0,114.0,379.616
379626.0,56.0,43.0,25.0,113.0,379.626
379636.0,56.0,44.0,35.0,111.0,379.636
379646.0,56.0,47.0,34.0,103.0,379.646
379656.0,57.0,49.0,31.0,109.0,379.656
379666.0,57.0,49.0,28.0,107.0,379.666
379676.0,57.0,49.0,24.0,108.0,379.676
379686.0,58.0,51.0,30.0,115.0,379.686
379696.0,59.0,52.0,32.0,112.0,379.696
379706.0,61.0,55.0,29.0,109.0,379.706
379716.0,61.0,55.0,25.0,102.0,379.716
379726.0,61.0,53.0,28.0,113.0,379.726
379736.0,61.0,55.0,39.0,121.0,379.736
379746.0,60.0,53.0,35.0,113.0,379.746
379756.0,60.0,53.0,35.0,111.0,379.756
379766.0,59.0,53.0,33.0,101.0,379.766
379776.0,59.0,52.0,33.0,96.0,379.776
379786.0,60.0,53.0,30.0,126.0,379.786
379796.0,59.0,53.0,28.0,125.0,379.796
379806.0,58.0,54.0,25.0,115.0,379.806
379816.0,57.0,52.0,22.0,113.0,379.816
379826.0,56.0,52.0,28.0,107.0,379.826
379836.0,56.0,52.0,31.0,108.0,379.836
379846.0,57.0,51.0,28.0,103.0,379.846
379856.0,55.0,49.0,32.0,102.0,379.856
379866.0,55.0,47.0,31.0,96.0,379.866
379876.0,53.0,46.0,29.0,98.0,379.876
379886.0,51.0,44.0,27.0,94.0,379.886
379896.0,51.0,45.0,33.0,120.0,379.896
379906.0,52.0,46.0,32.0,136.0,379.906
379916.0,52.0,44.0,29.0,125.0,379.916
379926.0,50.0,43.0,27.0,124.0,379.926
379936.0,52.0,43.0,25.0,115.0,379.936
379947.0,51.0,44.0,24.0,115.0,379.947
379957.0,51.0,43.0,26.0,116.0,379.957
379967.0,50.0,43.0,24.0,112.0,379.967
379977.0,51.0,45.0,24.0,107.0,379.977
379987.0,53.0,46.0,23.0,112.0,379.987
379997.0,52.0,46.0,22.0,108.0,379.997
380007.0,55.0,47.0,32.0,107.0,380.007
380017.0,55.0,47.0,30.0,103.0,380.017
380027.0,55.0,47.0,27.0,104.0,380.027
380037.0,55.0,46.0,26.0,99.0,380.037
380047.0,55.0,45.0,24.0,93.0,380.047
380057.0,57.0,45.0,28.0,89.0,380.057
380067.0,57.0,46.0,26.0,91.0,380.067
380077.0,59.0,45.0,24.0,90.0,380.077
380087.0,58.0,46.0,23.0,93.0,380.087
380097.0,59.0,46.0,25.0,100.0,380.097
380107.0,60.0,45.0,25.0,105.0,380.107
380118.0,61.0,46.0,25.0,101.0,380.118
380128.0,61.0,44.0,26.0,93.0,380.128
380138.0,60.0,44.0,22.0,93.0,380.138
380148.0,59.0,44.0,23.0,89.0,380.148
380158.0,58.0,45.0,25.0,100.0,380.158
380168.0,59.0,46.0,31.0,108.0,380.168
380178.0,59.0,47.0,29.0,101.0,380.178
380188.0,59.0,46.0,33.0,100.0,380.188
380198.0,60.0,46.0,34.0,96.0,380.198
380208.0,61.0,45.0,32.0,92.0,380.208
380218.0,60.0,44.0,34.0,104.0,380.218
380228.0,60.0,44.0,30.0,106.0,380.228
380238.0,62.0,42.0,29.0,101.0,380.238
380248.0,63.0,42.0,25.0,105.0,380.248
380258.0,63.0,41.0,23.0,101.0,380.258
380268.0,64.0,40.0,31.0,107.0,380.268
380278.0,64.0,42.0,33.0,108.0,380.278
380288.0,66.0,41.0,32.0,103.0,380.288
380298.0,64.0,41.0,38.0,108.0,380.298
380308.0,65.0,41.0,36.0,113.0,380.308
380318.0,66.0,41.0,32.0,105.0,380.318
380328.0,66.0,42.0,28.0,109.0,380.328
380338.0,66.0,40.0,25.0,104.0,380.338
380348.0,66.0,40.0,22.0,98.0,380.348
380358.0,67.0,41.0,32.0,102.0,380.358
380368.0,67.0,41.0,32.0,99.0,380.368
380378.0,70.0,40.0,30.0,101.0,380.378
380388.0,69.0,40.0,36.0,99.0,380.388
380398.0,69.0,39.0,36.0,93.0,380.398
380408.0,71.0,39.0,33.0,90.0,380.408
380418.0,69.0,40.0,29.0,98.0,380.418
380428.0,69.0,41.0,38.0,93.0,380.428
380438.0,69.0,41.0,35.0,92.0,380.438
380448.0,69.0,40.0,31.0,90.0,380.448
380459.0,70.0,38.0,29.0,90.0,380.459
380469.0,71.0,39.0,28.0,89.0,380.469
380479.0,73.0,39.0,25.0,91.0,380.479
380489.0,69.0,39.0,29.0,96.0,380.489
380499.0,70.0,39.0,28.0,95.0,380.499
380509.0,70.0,39.0,27.0,93.0,380.509
380519.0,70.0,38.0,28.0,91.0,380.519
380529.0,70.0,39.0,37.0,87.0,380.529
380539.0,71.0,39.0,32.0,87.0,380.539
380549.0,71.0,38.0,29.0,90.0,380.549
380559.0,69.0,39.0,28.0,91.0,380.559
380569.0,68.0,37.0,27.0,87.0,380.569
380579.0,67.0,37.0,29.0,81.0,380.579
380589.0,66.0,36.0,28.0,85.0,380.589
380599.0,64.0,36.0,27.0,88.0,380.599
380609.0,62.0,38.0,27.0,93.0,380.609
380619.0,64.0,39.0,35.0,95.0,380.619
380630.0,63.0,39.0,34.0,91.0,380.63
380640.0,64.0,39.0,32.0,88.0,380.64
380650.0,64.0,39.0,29.0,93.0,380.65
380660.0,64.0,38.0,28.0,102.0,380.66
380670.0,63.0,38.0,29.0,101.0,380.67
380680.0,63.0,38.0,28.0,95.0,380.68
380690.0,64.0,38.0,28.0,94.0,380.69
380700.0,63.0,39.0,30.0,94.0,380.7
380710.0,63.0,39.0,38.0,96.0,380.71
380720.0,64.0,38.0,34.0,98.0,380.72
380730.0,62.0,39.0,33.0,101.0,380.73
380740.0,62.0,37.0,32.0,96.0,380.74
380750.0,62.0,37.0,29.0,99.0,380.75
380760.0,62.0,37.0,29.0,94.0,380.76
380770.0,60.0,38.0,30.0,97.0,380.77
380780.0,60.0,37.0,26.0,100.0,380.78
380790.0,60.0,37.0,23.0,98.0,380.79
380800.0,58.0,38.0,36.0,95.0,380.8
380810.0,61.0,38.0,38.0,100.0,380.81
380820.0,60.0,38.0,35.0,96.0,380.82
380830.0,61.0,38.0,33.0,97.0,380.83
380840.0,60.0,37.0,28.0,96.0,380.84
380850.0,61.0,37.0,26.0,99.0,380.85
380860.0,60.0,38.0,22.0,93.0,380.86
380870.0,59.0,42.0,24.0,93.0,380.87
380880.0,60.0,41.0,28.0,88.0,380.88
380890.0,60.0,41.0,28.0,94.0,380.89
380900.0,60.0,40.0,27.0,93.0,380.9
380910.0,58.0,41.0,26.0,85.0,380.91
380920.0,58.0,40.0,24.0,81.0,380.92
380930.0,57.0,40.0,22.0,78.0,380.93
380940.0,55.0,41.0,21.0,75.0,380.94
380950.0,54.0,40.0,26.0,98.0,380.95
380960.0,53.0,40.0,24.0,97.0,380.96
380971.0,53.0,42.0,35.0,92.0,380.971
380981.0,53.0,42.0,32.0,90.0,380.981
380991.0,52.0,41.0,29.0,88.0,380.991
381001.0,52.0,39.0,27.0,88.0,381.001
381011.0,51.0,40.0,27.0,83.0,381.011
381021.0,52.0,38.0,28.0,97.0,381.021
381031.0,52.0,39.0,26.0,94.0,381.031
381041.0,53.0,39.0,32.0,90.0,381.041
381051.0,54.0,39.0,32.0,95.0,381.051
381061.0,53.0,40.0,39.0,95.0,381.061
381071.0,55.0,40.0,33.0,95.0,381.071
381081.0,54.0,40.0,30.0,92.0,381.081
381091.0,54.0,39.0,32.0,92.0,381.091
381101.0,54.0,42.0,31.0,89.0,381.101
381111.0,54.0,40.0,29.0,91.0,381.111
381121.0,53.0,41.0,32.0,91.0,381.121
381131.0,52.0,40.0,29.0,94.0,381.131
381142.0,52.0,41.0,30.0,107.0,381.142
381152.0,54.0,41.0,34.0,101.0,381.152
381162.0,55.0,41.0,36.0,96.0,381.162
381172.0,55.0,40.0,32.0,102.0,381.172
381182.0,57.0,40.0,28.0,102.0,381.182
381192.0,55.0,40.0,26.0,103.0,381.192
381202.0,58.0,40.0,25.0,112.0,381.202
381212.0,57.0,40.0,24.0,116.0,381.212
381222.0,58.0,42.0,27.0,120.0,381.222
381232.0,58.0,41.0,40.0,111.0,381.232
381242.0,57.0,40.0,36.0,107.0,381.242
381252.0,57.0,39.0,32.0,108.0,381.252
381262.0,57.0,40.0,28.0,100.0,381.262
381272.0,57.0,40.0,25.0,97.0,381.272
381282.0,57.0,40.0,24.0,104.0,381.282
381292.0,56.0,39.0,27.0,117.0,381.292
381302.0,57.0,38.0,25.0,117.0,381.302
381312.0,57.0,41.0,28.0,113.0,381.312
381322.0,57.0,40.0,25.0,104.0,381.322
381332.0,57.0,40.0,22.0,104.0,381.332
381342.0,54.0,39.0,24.0,100.0,381.342
381352.0,53.0,40.0,21.0,100.0,381.352
381362.0,51.0,39.0,21.0,95.0,381.362
381372.0,51.0,38.0,20.0,103.0,381.372
381382.0,50.0,39.0,29.0,102.0,381.382
381392.0,51.0,39.0,26.0,99.0,381.392
381402.0,49.0,39.0,30.0,101.0,381.402
381412.0,48.0,39.0,26.0,98.0,381.412
381422.0,47.0,39.0,28.0,101.0,381.422
381432.0,46.0,38.0,25.0,107.0,381.432
381442.0,45.0,38.0,25.0,104.0,381.442
381452.0,44.0,40.0,24.0,103.0,381.452
381462.0,45.0,41.0,34.0,95.0,381.462
381472.0,45.0,40.0,29.0,93.0,381.472
381483.0,45.0,42.0,32.0,90.0,381.483
381493.0,47.0,40.0,32.0,101.0,381.493
381503.0,48.0,40.0,28.0,104.0,381.503
381513.0,46.0,40.0,28.0,107.0,381.513
381523.0,47.0,41.0,26.0,110.0,381.523
381533.0,46.0,41.0,26.0,102.0,381.533
381543.0,48.0,40.0,28.0,95.0,381.543
381553.0,47.0,40.0,26.0,94.0,381.553
381563.0,47.0,40.0,24.0,97.0,381.563
381573.0,48.0,40.0,22.0,98.0,381.573
381583.0,49.0,42.0,33.0,96.0,381.583
381593.0,50.0,42.0,28.0,100.0,381.593
381603.0,50.0,42.0,29.0,102.0,381.603
381613.0,51.0,40.0,27.0,97.0,381.613
381623.0,50.0,41.0,28.0,97.0,381.623
381633.0,50.0,40.0,26.0,101.0,381.633
381643.0,50.0,41.0,25.0,99.0,381.643
381654.0,51.0,42.0,24.0,98.0,381.654
381664.0,52.0,42.0,21.0,100.0,381.664
381674.0,52.0,45.0,29.0,102.0,381.674
381684.0,52.0,43.0,28.0,104.0,381.684
381694.0,53.0,42.0,27.0,110.0,381.694
381704.0,53.0,42.0,27.0,109.0,381.704
381714.0,51.0,43.0,29.0,100.0,381.714
381724.0,51.0,40.0,26.0,105.0,381.724
381734.0,49.0,40.0,27.0,97.0,381.734
381744.0,50.0,40.0,26.0,100.0,381.744
381754.0,50.0,40.0,25.0,101.0,381.754
381764.0,49.0,42.0,36.0,99.0,381.764
381774.0,50.0,39.0,33.0,98.0,381.774
381784.0,50.0,40.0,29.0,96.0,381.784
381794.0,51.0,38.0,25.0,87.0,381.794
381804.0,51.0,39.0,22.0,93.0,381.804
381814.0,53.0,39.0,22.0,87.0,381.814
381824.0,53.0,38.0,22.0,88.0,381.824
381834.0,52.0,38.0,25.0,92.0,381.834
381844.0,53.0,40.0,25.0,101.0,381.844
381854.0,54.0,40.0,22.0,94.0,381.854
381864.0,57.0,42.0,31.0,108.0,381.864
381874.0,58.0,41.0,28.0,102.0,381.874
381884.0,59.0,40.0,26.0,96.0,381.884
381894.0,60.0,40.0,22.0,100.0,381.894
381904.0,60.0,39.0,20.0,105.0,381.904
381914.0,59.0,41.0,21.0,99.0,381.914
381924.0,58.0,44.0,19.0,95.0,381.924
381934.0,59.0,42.0,19.0,98.0,381.934
381944.0,59.0,46.0,17.0,98.0,381.944
381954.0,58.0,48.0,16.0,100.0,381.954
381964.0,61.0,49.0,15.0,98.0,381.964
381974.0,63.0,49.0,12.0,88.0,381.974
381984.0,66.0,49.0,12.0,81.0,381.984
381995.0,65.0,50.0,10.0,74.0,381.995
382005.0,64.0,50.0,10.0,72.0,382.005
382015.0,65.0,53.0,9.0,66.0,382.015
382025.0,66.0,53.0,9.0,61.0,382.025
382035.0,65.0,53.0,8.0,57.0,382.035
382045.0,64.0,56.0,8.0,56.0,382.045
382055.0,65.0,56.0,15.0,60.0,382.055
382065.0,67.0,57.0,19.0,68.0,382.065
382075.0,68.0,58.0,19.0,71.0,382.075
382085.0,68.0,57.0,21.0,71.0,382.085
382095.0,68.0,58.0,21.0,82.0,382.095
382105.0,68.0,59.0,22.0,85.0,382.105
382115.0,66.0,58.0,22.0,82.0,382.115
382125.0,67.0,58.0,21.0,89.0,382.125
382135.0,67.0,58.0,19.0,103.0,382.135
382145.0,66.0,57.0,18.0,97.0,382.145
382155.0,66.0,57.0,15.0,98.0,382.155
382166.0,65.0,57.0,14.0,96.0,382.166
382176.0,65.0,58.0,13.0,109.0,382.176
382186.0,61.0,59.0,14.0,103.0,382.186
382196.0,62.0,61.0,15.0,101.0,382.196
