time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
2221723.0,52.0,43.0,33.0,68.0,2221.723
2221733.0,53.0,42.0,31.0,64.0,2221.733
2221743.0,53.0,44.0,30.0,60.0,2221.743
2221753.0,54.0,44.0,28.0,62.0,2221.753
2221763.0,56.0,45.0,28.0,59.0,2221.763
2221773.0,54.0,46.0,24.0,59.0,2221.773
2221783.0,55.0,47.0,31.0,62.0,2221.783
2221793.0,55.0,47.0,30.0,61.0,2221.793
2221803.0,55.0,48.0,29.0,56.0,2221.803
2221813.0,56.0,46.0,28.0,56.0,2221.813
2221824.0,54.0,49.0,24.0,58.0,2221.824
2221834.0,54.0,49.0,33.0,59.0,2221.834
2221844.0,55.0,47.0,31.0,63.0,2221.844
2221854.0,54.0,46.0,28.0,61.0,2221.854
2221864.0,54.0,45.0,29.0,59.0,2221.864
2221874.0,55.0,44.0,25.0,59.0,2221.874
2221884.0,55.0,43.0,25.0,58.0,2221.884
2221894.0,54.0,43.0,22.0,56.0,2221.894
2221904.0,54.0,45.0,35.0,57.0,2221.904
2221914.0,53.0,43.0,31.0,56.0,2221.914
2221924.0,55.0,44.0,29.0,56.0,2221.924
2221934.0,55.0,43.0,29.0,56.0,2221.934
2221944.0,55.0,43.0,25.0,54.0,2221.944
2221954.0,55.0,43.0,26.0,52.0,2221.954
2221964.0,53.0,44.0,24.0,53.0,2221.964
2221974.0,52.0,47.0,35.0,52.0,2221.974
2221984.0,53.0,46.0,39.0,51.0,2221.984
2221995.0,53.0,47.0,37.0,54.0,2221.995
2222005.0,52.0,45.0,34.0,51.0,2222.005
2222015.0,51.0,45.0,29.0,50.0,2222.015
2222025.0,49.0,44.0,28.0,51.0,2222.025
2222035.0,49.0,43.0,24.0,51.0,2222.035
2222045.0,48.0,43.0,22.0,56.0,2222.045
2222055.0,49.0,46.0,55.0,63.0,2222.055
2222065.0,49.0,46.0,51.0,71.0,2222.065
2222075.0,48.0,44.0,45.0,67.0,2222.075
2222085.0,48.0,46.0,42.0,65.0,2222.085
2222095.0,47.0,45.0,38.0,60.0,2222.095
2222105.0,47.0,44.0,34.0,56.0,2222.105
2222115.0,46.0,44.0,28.0,53.0,2222.115
2222125.0,46.0,44.0,26.0,49.0,2222.125
2222135.0,46.0,44.0,23.0,47.0,2222.135
2222145.0,45.0,44.0,20.0,44.0,2222.145
2222155.0,45.0,44.0,18.0,42.0,2222.155
2222166.0,45.0,44.0,19.0,43.0,2222.166
2222176.0,46.0,46.0,23.0,45.0,2222.176
2222186.0,44.0,46.0,35.0,48.0,2222.186
2222196.0,44.0,45.0,33.0,45.0,2222.196
2222206.0,46.0,45.0,30.0,46.0,2222.206
2222216.0,46.0,44.0,27.0,43.0,2222.216
2222226.0,45.0,52.0,25.0,43.0,2222.226
2222236.0,45.0,52.0,21.0,42.0,2222.236
2222246.0,47.0,49.0,20.0,42.0,2222.246
2222256.0,47.0,52.0,17.0,44.0,2222.256
2222266.0,48.0,55.0,15.0,57.0,2222.266
2222276.0,52.0,53.0,14.0,56.0,2222.276
2222286.0,52.0,55.0,12.0,58.0,2222.286
2222296.0,53.0,55.0,11.0,56.0,2222.296
2222306.0,56.0,56.0,9.0,62.0,2222.306
2222316.0,54.0,61.0,10.0,59.0,2222.316
2222326.0,54.0,76.0,11.0,65.0,2222.326
2222336.0,56.0,102.0,12.0,75.0,2222.336
2222346.0,59.0,121.0,18.0,76.0,2222.346
2222356.0,65.0,123.0,15.0,77.0,2222.356
2222366.0,71.0,123.0,15.0,76.0,2222.366
2222376.0,72.0,156.0,22.0,76.0,2222.376
2222386.0,77.0,156.0,28.0,75.0,2222.386
2222396.0,77.0,155.0,33.0,137.0,2222.396
2222406.0,77.0,161.0,28.0,144.0,2222.406
2222416.0,76.0,173.0,28.0,132.0,2222.416
2222426.0,76.0,172.0,28.0,126.0,2222.426
2222436.0,75.0,181.0,29.0,139.0,2222.436
2222446.0,76.0,190.0,31.0,141.0,2222.446
2222456.0,75.0,203.0,48.0,134.0,2222.456
2222466.0,79.0,209.0,52.0,129.0,2222.466
2222476.0,76.0,214.0,44.0,128.0,2222.476
2222486.0,76.0,235.0,42.0,128.0,2222.486
2222496.0,80.0,235.0,38.0,123.0,2222.496
2222507.0,77.0,234.0,36.0,167.0,2222.507
2222517.0,75.0,261.0,32.0,176.0,2222.517
2222527.0,73.0,257.0,29.0,181.0,2222.527
2222537.0,72.0,268.0,28.0,172.0,2222.537
2222547.0,71.0,277.0,32.0,169.0,2222.547
2222557.0,69.0,272.0,36.0,168.0,2222.557
2222567.0,67.0,277.0,35.0,167.0,2222.567
2222577.0,64.0,284.0,34.0,175.0,2222.577
2222587.0,63.0,289.0,33.0,164.0,2222.587
2222597.0,62.0,298.0,30.0,161.0,2222.597
2222607.0,61.0,299.0,31.0,180.0,2222.607
2222617.0,62.0,309.0,30.0,192.0,2222.617
2222627.0,62.0,316.0,28.0,197.0,2222.627
2222637.0,61.0,309.0,30.0,213.0,2222.637
2222647.0,59.0,308.0,30.0,202.0,2222.647
2222657.0,59.0,312.0,27.0,195.0,2222.657
2222667.0,64.0,309.0,39.0,199.0,2222.667
2222678.0,63.0,313.0,45.0,205.0,2222.678
2222688.0,63.0,314.0,40.0,193.0,2222.688
2222698.0,62.0,311.0,35.0,184.0,2222.698
2222708.0,63.0,306.0,32.0,181.0,2222.708
2222718.0,62.0,304.0,27.0,174.0,2222.718
