time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
975742.0,61.0,97.0,11.0,65.0,975.742
975752.0,62.0,96.0,13.0,72.0,975.752
975762.0,61.0,98.0,11.0,77.0,975.762
975772.0,60.0,98.0,10.0,80.0,975.772
975782.0,59.0,98.0,15.0,90.0,975.782
975792.0,59.0,98.0,16.0,103.0,975.792
975802.0,59.0,100.0,15.0,107.0,975.802
975812.0,58.0,98.0,13.0,109.0,975.812
975822.0,57.0,97.0,12.0,105.0,975.822
975832.0,57.0,97.0,11.0,109.0,975.832
975842.0,57.0,94.0,10.0,104.0,975.842
975852.0,57.0,93.0,18.0,98.0,975.852
975862.0,57.0,92.0,17.0,93.0,975.862
975872.0,57.0,90.0,15.0,93.0,975.872
975882.0,57.0,89.0,14.0,87.0,975.882
975892.0,56.0,88.0,14.0,88.0,975.892
975902.0,55.0,88.0,13.0,88.0,975.902
975912.0,57.0,86.0,13.0,87.0,975.912
975922.0,57.0,85.0,11.0,90.0,975.922
975932.0,56.0,81.0,11.0,94.0,975.932
975942.0,56.0,81.0,10.0,86.0,975.942
975952.0,54.0,81.0,12.0,83.0,975.952
975962.0,55.0,80.0,13.0,81.0,975.962
975972.0,53.0,78.0,13.0,82.0,975.972
975982.0,51.0,74.0,11.0,86.0,975.982
975992.0,52.0,73.0,27.0,86.0,975.992
976002.0,51.0,70.0,24.0,85.0,976.002
976012.0,53.0,72.0,21.0,82.0,976.012
976022.0,52.0,70.0,19.0,78.0,976.022
976032.0,53.0,69.0,24.0,81.0,976.032
976043.0,53.0,72.0,24.0,90.0,976.043
976053.0,53.0,70.0,22.0,90.0,976.053
976063.0,53.0,70.0,19.0,83.0,976.063
976073.0,54.0,70.0,16.0,87.0,976.073
976083.0,56.0,71.0,15.0,82.0,976.083
976093.0,54.0,71.0,14.0,79.0,976.093
976103.0,55.0,71.0,12.0,81.0,976.103
976113.0,55.0,71.0,11.0,77.0,976.113
976123.0,54.0,70.0,10.0,76.0,976.123
976133.0,54.0,68.0,10.0,75.0,976.133
976143.0,55.0,67.0,11.0,82.0,976.143
976153.0,56.0,66.0,12.0,81.0,976.153
976163.0,54.0,66.0,15.0,82.0,976.163
976173.0,57.0,66.0,17.0,76.0,976.173
976183.0,56.0,65.0,15.0,73.0,976.183
976193.0,56.0,64.0,14.0,74.0,976.193
976203.0,56.0,65.0,12.0,69.0,976.203
976214.0,57.0,64.0,12.0,67.0,976.214
976224.0,56.0,63.0,11.0,68.0,976.224
976234.0,55.0,62.0,16.0,64.0,976.234
976244.0,57.0,61.0,15.0,62.0,976.244
976254.0,57.0,62.0,14.0,70.0,976.254
976264.0,58.0,60.0,13.0,69.0,976.264
976274.0,59.0,59.0,12.0,77.0,976.274
976284.0,59.0,59.0,11.0,73.0,976.284
976294.0,59.0,57.0,11.0,101.0,976.294
976304.0,58.0,57.0,11.0,106.0,976.304
976314.0,59.0,56.0,11.0,101.0,976.314
976324.0,57.0,56.0,11.0,99.0,976.324
976334.0,58.0,54.0,13.0,96.0,976.334
976344.0,57.0,54.0,12.0,103.0,976.344
976354.0,57.0,51.0,11.0,96.0,976.354
976364.0,60.0,51.0,10.0,93.0,976.364
976374.0,58.0,49.0,10.0,90.0,976.374
976384.0,61.0,48.0,10.0,99.0,976.384
976394.0,60.0,48.0,10.0,100.0,976.394
976404.0,60.0,45.0,12.0,117.0,976.404
976414.0,61.0,45.0,12.0,114.0,976.414
976424.0,62.0,44.0,11.0,104.0,976.424
976434.0,61.0,43.0,10.0,98.0,976.434
976444.0,62.0,43.0,12.0,96.0,976.444
976454.0,62.0,43.0,13.0,93.0,976.454
976464.0,61.0,43.0,13.0,94.0,976.464
976474.0,62.0,41.0,12.0,91.0,976.474
976484.0,61.0,40.0,11.0,90.0,976.484
976494.0,61.0,40.0,9.0,91.0,976.494
976504.0,62.0,39.0,9.0,99.0,976.504
976514.0,60.0,39.0,8.0,96.0,976.514
976524.0,61.0,37.0,10.0,92.0,976.524
976534.0,59.0,38.0,10.0,88.0,976.534
976544.0,58.0,37.0,9.0,88.0,976.544
976555.0,58.0,38.0,11.0,83.0,976.555
976565.0,57.0,36.0,12.0,78.0,976.565
976575.0,59.0,37.0,10.0,75.0,976.575
976585.0,58.0,37.0,9.0,71.0,976.585
976595.0,57.0,36.0,11.0,69.0,976.595
976605.0,58.0,38.0,10.0,73.0,976.605
976615.0,57.0,37.0,10.0,71.0,976.615
976625.0,57.0,37.0,10.0,75.0,976.625
976635.0,57.0,39.0,12.0,71.0,976.635
976645.0,58.0,39.0,12.0,74.0,976.645
976655.0,56.0,41.0,10.0,69.0,976.655
976665.0,55.0,39.0,9.0,73.0,976.665
976675.0,56.0,41.0,10.0,74.0,976.675
976685.0,56.0,39.0,10.0,79.0,976.685
976695.0,57.0,39.0,9.0,80.0,976.695
976705.0,57.0,38.0,10.0,77.0,976.705
976715.0,57.0,37.0,10.0,71.0,976.715
976726.0,56.0,37.0,7.0,70.0,976.726
976736.0,57.0,37.0,8.0,82.0,976.736
976746.0,56.0,39.0,7.0,79.0,976.746
976756.0,57.0,38.0,8.0,71.0,976.756
976766.0,56.0,39.0,12.0,74.0,976.766
976776.0,55.0,39.0,11.0,74.0,976.776
976786.0,56.0,40.0,11.0,69.0,976.786
976796.0,54.0,39.0,8.0,65.0,976.796
976806.0,54.0,42.0,9.0,69.0,976.806
976816.0,54.0,44.0,8.0,69.0,976.816
976826.0,54.0,43.0,8.0,68.0,976.826
976836.0,54.0,43.0,10.0,69.0,976.836
976846.0,53.0,42.0,12.0,90.0,976.846
976856.0,56.0,44.0,11.0,90.0,976.856
976866.0,55.0,42.0,12.0,88.0,976.866
976876.0,57.0,41.0,18.0,100.0,976.876
976886.0,59.0,42.0,22.0,115.0,976.886
976896.0,61.0,41.0,24.0,119.0,976.896
976906.0,62.0,41.0,21.0,114.0,976.906
976916.0,62.0,40.0,19.0,106.0,976.916
976926.0,63.0,40.0,17.0,103.0,976.926
976936.0,63.0,39.0,15.0,110.0,976.936
976946.0,65.0,38.0,17.0,114.0,976.946
976956.0,65.0,39.0,15.0,110.0,976.956
976966.0,65.0,37.0,15.0,103.0,976.966
976976.0,65.0,38.0,18.0,96.0,976.976
976986.0,64.0,37.0,15.0,88.0,976.986
976996.0,64.0,37.0,15.0,93.0,976.996
