time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
292879.0,52.0,40.0,6.0,69.0,292.879
292889.0,53.0,39.0,6.0,69.0,292.889
292899.0,53.0,38.0,8.0,66.0,292.899
292909.0,53.0,38.0,7.0,80.0,292.909
292919.0,53.0,36.0,7.0,80.0,292.919
292929.0,53.0,35.0,6.0,77.0,292.929
292939.0,53.0,35.0,7.0,74.0,292.939
292950.0,52.0,35.0,6.0,73.0,292.95
292960.0,52.0,35.0,7.0,74.0,292.96
292970.0,51.0,35.0,6.0,81.0,292.97
292980.0,51.0,36.0,6.0,82.0,292.98
292990.0,52.0,34.0,7.0,74.0,292.99
293000.0,50.0,35.0,5.0,73.0,293.0
293010.0,50.0,35.0,8.0,79.0,293.01
293020.0,50.0,35.0,6.0,77.0,293.02
293030.0,50.0,35.0,7.0,74.0,293.03
293040.0,52.0,33.0,6.0,77.0,293.04
293050.0,51.0,34.0,6.0,70.0,293.05
293060.0,53.0,33.0,5.0,67.0,293.06
293070.0,52.0,34.0,5.0,66.0,293.07
293080.0,52.0,35.0,6.0,75.0,293.08
293090.0,53.0,34.0,5.0,76.0,293.09
293100.0,52.0,34.0,6.0,78.0,293.1
293110.0,52.0,35.0,6.0,74.0,293.11
293120.0,53.0,36.0,5.0,71.0,293.12
293130.0,54.0,36.0,5.0,73.0,293.13
293140.0,53.0,38.0,4.0,70.0,293.14
293150.0,54.0,38.0,5.0,71.0,293.15
293160.0,54.0,37.0,4.0,69.0,293.16
293170.0,54.0,37.0,4.0,79.0,293.17
293180.0,54.0,39.0,5.0,77.0,293.18
293190.0,53.0,40.0,5.0,76.0,293.19
293200.0,53.0,38.0,6.0,75.0,293.2
293210.0,53.0,39.0,5.0,71.0,293.21
293220.0,53.0,39.0,7.0,67.0,293.22
293230.0,53.0,38.0,6.0,75.0,293.23
293240.0,54.0,37.0,6.0,79.0,293.24
293250.0,53.0,37.0,6.0,79.0,293.25
293260.0,53.0,38.0,7.0,74.0,293.26
293270.0,53.0,37.0,8.0,71.0,293.27
293280.0,54.0,37.0,7.0,71.0,293.28
293291.0,56.0,36.0,7.0,75.0,293.291
293301.0,55.0,35.0,6.0,72.0,293.301
293311.0,54.0,36.0,6.0,74.0,293.311
293321.0,55.0,35.0,7.0,75.0,293.321
293331.0,53.0,36.0,7.0,72.0,293.331
293341.0,54.0,34.0,7.0,68.0,293.341
293351.0,55.0,35.0,7.0,67.0,293.351
293361.0,55.0,35.0,6.0,74.0,293.361
293371.0,56.0,35.0,8.0,74.0,293.371
293381.0,56.0,36.0,7.0,75.0,293.381
293391.0,56.0,36.0,8.0,76.0,293.391
293401.0,57.0,37.0,8.0,73.0,293.401
293411.0,57.0,37.0,9.0,70.0,293.411
293421.0,57.0,37.0,8.0,74.0,293.421
293431.0,57.0,37.0,9.0,75.0,293.431
293441.0,56.0,37.0,6.0,72.0,293.441
293451.0,53.0,37.0,6.0,72.0,293.451
293462.0,52.0,37.0,7.0,71.0,293.462
293472.0,51.0,38.0,7.0,77.0,293.472
293482.0,51.0,38.0,7.0,84.0,293.482
293492.0,52.0,37.0,8.0,87.0,293.492
293502.0,54.0,38.0,9.0,81.0,293.502
293512.0,53.0,36.0,6.0,78.0,293.512
293522.0,52.0,36.0,6.0,75.0,293.522
293532.0,52.0,36.0,7.0,77.0,293.532
293542.0,51.0,37.0,6.0,79.0,293.542
293552.0,51.0,35.0,7.0,74.0,293.552
293562.0,49.0,36.0,12.0,76.0,293.562
293572.0,49.0,37.0,11.0,73.0,293.572
293582.0,49.0,37.0,10.0,70.0,293.582
293592.0,47.0,38.0,9.0,72.0,293.592
293602.0,49.0,39.0,9.0,73.0,293.602
293612.0,48.0,39.0,7.0,75.0,293.612
293622.0,49.0,38.0,8.0,72.0,293.622
293632.0,49.0,39.0,9.0,69.0,293.632
293642.0,50.0,39.0,9.0,65.0,293.642
293652.0,51.0,40.0,10.0,64.0,293.652
293662.0,50.0,40.0,11.0,65.0,293.662
293672.0,53.0,40.0,12.0,78.0,293.672
