time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
2014849.0,81.0,201.0,5.0,147.0,2014.849
2014859.0,78.0,195.0,5.0,147.0,2014.859
2014869.0,76.0,187.0,5.0,145.0,2014.869
2014879.0,76.0,182.0,6.0,131.0,2014.879
2014889.0,75.0,177.0,16.0,126.0,2014.889
2014899.0,72.0,168.0,30.0,150.0,2014.899
2014909.0,69.0,160.0,31.0,165.0,2014.909
2014919.0,71.0,159.0,49.0,159.0,2014.919
2014929.0,68.0,153.0,58.0,164.0,2014.929
2014939.0,68.0,139.0,75.0,196.0,2014.939
2014949.0,64.0,130.0,80.0,205.0,2014.949
2014959.0,63.0,124.0,90.0,210.0,2014.959
2014969.0,62.0,120.0,82.0,205.0,2014.969
2014979.0,62.0,119.0,78.0,202.0,2014.979
2014989.0,64.0,120.0,89.0,205.0,2014.989
2014999.0,62.0,113.0,96.0,215.0,2014.999
2015009.0,61.0,109.0,120.0,246.0,2015.009
2015019.0,61.0,99.0,130.0,301.0,2015.019
2015029.0,59.0,94.0,119.0,313.0,2015.029
2015039.0,57.0,89.0,108.0,311.0,2015.039
2015049.0,54.0,86.0,95.0,312.0,2015.049
2015059.0,54.0,85.0,85.0,308.0,2015.059
2015069.0,53.0,84.0,81.0,307.0,2015.069
2015079.0,53.0,84.0,71.0,306.0,2015.079
2015089.0,52.0,82.0,64.0,297.0,2015.089
2015099.0,53.0,81.0,61.0,313.0,2015.099
2015109.0,55.0,82.0,58.0,309.0,2015.109
2015119.0,54.0,79.0,53.0,316.0,2015.119
2015129.0,53.0,78.0,50.0,327.0,2015.129
2015139.0,52.0,75.0,48.0,334.0,2015.139
2015149.0,51.0,75.0,46.0,334.0,2015.149
2015159.0,51.0,72.0,42.0,332.0,2015.159
2015169.0,51.0,68.0,42.0,329.0,2015.169
2015179.0,50.0,67.0,39.0,329.0,2015.179
2015190.0,51.0,66.0,39.0,328.0,2015.19
2015200.0,52.0,66.0,46.0,314.0,2015.2
2015210.0,50.0,62.0,52.0,318.0,2015.21
2015220.0,49.0,59.0,48.0,319.0,2015.22
2015230.0,49.0,56.0,43.0,315.0,2015.23
2015240.0,48.0,54.0,42.0,303.0,2015.24
2015250.0,47.0,52.0,40.0,304.0,2015.25
2015260.0,47.0,51.0,36.0,298.0,2015.26
2015270.0,46.0,49.0,32.0,288.0,2015.27
2015280.0,45.0,48.0,33.0,274.0,2015.28
2015290.0,46.0,47.0,48.0,273.0,2015.29
2015300.0,46.0,48.0,43.0,275.0,2015.3
2015310.0,45.0,44.0,38.0,270.0,2015.31
2015320.0,45.0,44.0,36.0,270.0,2015.32
2015330.0,44.0,42.0,32.0,264.0,2015.33
2015340.0,44.0,43.0,29.0,254.0,2015.34
2015350.0,44.0,41.0,26.0,249.0,2015.35
2015360.0,45.0,41.0,26.0,246.0,2015.36
2015370.0,44.0,41.0,23.0,243.0,2015.37
2015380.0,43.0,40.0,21.0,232.0,2015.38
2015390.0,43.0,39.0,23.0,227.0,2015.39
2015400.0,43.0,39.0,21.0,225.0,2015.4
2015410.0,44.0,39.0,19.0,214.0,2015.41
2015420.0,44.0,41.0,32.0,219.0,2015.42
2015430.0,44.0,41.0,28.0,216.0,2015.43
2015440.0,43.0,41.0,26.0,212.0,2015.44
2015450.0,43.0,42.0,24.0,206.0,2015.45
2015460.0,44.0,42.0,22.0,198.0,2015.46
2015470.0,44.0,42.0,20.0,188.0,2015.47
2015480.0,43.0,43.0,19.0,191.0,2015.48
2015490.0,44.0,43.0,17.0,190.0,2015.49
2015500.0,43.0,44.0,15.0,189.0,2015.5
2015510.0,42.0,44.0,14.0,177.0,2015.51
2015520.0,44.0,46.0,16.0,166.0,2015.52
2015531.0,45.0,44.0,17.0,165.0,2015.531
2015541.0,45.0,46.0,18.0,163.0,2015.541
2015551.0,45.0,48.0,24.0,160.0,2015.551
2015561.0,45.0,48.0,25.0,156.0,2015.561
2015571.0,44.0,48.0,22.0,155.0,2015.571
2015581.0,44.0,48.0,19.0,150.0,2015.581
2015591.0,45.0,47.0,17.0,144.0,2015.591
2015601.0,44.0,48.0,15.0,149.0,2015.601
2015611.0,44.0,46.0,14.0,140.0,2015.611
2015621.0,44.0,47.0,12.0,140.0,2015.621
2015631.0,44.0,47.0,13.0,139.0,2015.631
2015641.0,44.0,47.0,12.0,129.0,2015.641
2015651.0,44.0,47.0,10.0,134.0,2015.651
2015661.0,45.0,45.0,12.0,133.0,2015.661
2015671.0,45.0,47.0,21.0,131.0,2015.671
2015681.0,45.0,46.0,22.0,132.0,2015.681
2015691.0,44.0,47.0,19.0,134.0,2015.691
2015702.0,45.0,47.0,18.0,133.0,2015.702
2015712.0,45.0,45.0,16.0,130.0,2015.712
2015722.0,44.0,47.0,14.0,131.0,2015.722
2015732.0,45.0,45.0,13.0,129.0,2015.732
2015742.0,46.0,46.0,13.0,120.0,2015.742
2015752.0,46.0,47.0,14.0,120.0,2015.752
2015762.0,46.0,47.0,13.0,122.0,2015.762
2015772.0,45.0,48.0,12.0,121.0,2015.772
2015782.0,48.0,49.0,11.0,123.0,2015.782
2015792.0,46.0,49.0,10.0,122.0,2015.792
2015802.0,47.0,49.0,9.0,115.0,2015.802
2015812.0,47.0,50.0,8.0,111.0,2015.812
2015822.0,46.0,52.0,8.0,110.0,2015.822
2015832.0,47.0,52.0,8.0,114.0,2015.832
2015842.0,47.0,52.0,7.0,112.0,2015.842
2015852.0,47.0,53.0,7.0,114.0,2015.852
2015862.0,47.0,52.0,8.0,108.0,2015.862
2015872.0,46.0,53.0,7.0,103.0,2015.872
2015882.0,47.0,53.0,8.0,105.0,2015.882
2015892.0,47.0,56.0,6.0,107.0,2015.892
2015902.0,47.0,54.0,7.0,109.0,2015.902
2015912.0,47.0,54.0,6.0,106.0,2015.912
2015922.0,47.0,53.0,7.0,101.0,2015.922
2015932.0,48.0,54.0,6.0,102.0,2015.932
2015942.0,48.0,55.0,6.0,101.0,2015.942
2015952.0,48.0,58.0,5.0,97.0,2015.952
2015962.0,46.0,59.0,5.0,98.0,2015.962
2015972.0,48.0,59.0,5.0,92.0,2015.972
2015982.0,48.0,58.0,7.0,92.0,2015.982
2015992.0,46.0,60.0,6.0,92.0,2015.992
2016002.0,48.0,61.0,7.0,91.0,2016.002
2016012.0,46.0,62.0,6.0,89.0,2016.012
2016022.0,48.0,62.0,5.0,85.0,2016.022
2016032.0,47.0,63.0,5.0,81.0,2016.032
2016043.0,48.0,62.0,5.0,78.0,2016.043
2016053.0,49.0,60.0,5.0,82.0,2016.053
2016063.0,49.0,60.0,5.0,85.0,2016.063
2016073.0,49.0,61.0,5.0,80.0,2016.073
2016083.0,50.0,59.0,4.0,79.0,2016.083
2016093.0,50.0,59.0,4.0,74.0,2016.093
2016103.0,50.0,59.0,5.0,71.0,2016.103
2016113.0,51.0,59.0,4.0,83.0,2016.113
2016123.0,50.0,58.0,4.0,78.0,2016.123
2016133.0,51.0,57.0,4.0,79.0,2016.133
2016143.0,49.0,57.0,4.0,75.0,2016.143
2016153.0,51.0,58.0,5.0,73.0,2016.153
2016163.0,50.0,56.0,4.0,72.0,2016.163
2016173.0,51.0,57.0,5.0,70.0,2016.173
2016183.0,51.0,57.0,4.0,74.0,2016.183
2016193.0,50.0,56.0,3.0,71.0,2016.193
2016203.0,50.0,57.0,4.0,70.0,2016.203
2016214.0,50.0,57.0,5.0,68.0,2016.214
2016224.0,51.0,59.0,6.0,67.0,2016.224
2016234.0,50.0,59.0,4.0,71.0,2016.234
2016244.0,50.0,59.0,4.0,71.0,2016.244
2016254.0,50.0,59.0,4.0,70.0,2016.254
2016264.0,50.0,59.0,4.0,67.0,2016.264
2016274.0,51.0,58.0,5.0,64.0,2016.274
2016284.0,50.0,59.0,7.0,63.0,2016.284
2016294.0,50.0,59.0,7.0,66.0,2016.294
2016304.0,50.0,59.0,6.0,68.0,2016.304
2016314.0,50.0,59.0,6.0,70.0,2016.314
2016324.0,51.0,59.0,5.0,69.0,2016.324
2016334.0,52.0,59.0,6.0,67.0,2016.334
2016344.0,52.0,57.0,7.0,67.0,2016.344
2016354.0,52.0,58.0,6.0,68.0,2016.354
2016364.0,49.0,58.0,5.0,65.0,2016.364
2016374.0,50.0,59.0,6.0,64.0,2016.374
2016384.0,49.0,58.0,5.0,64.0,2016.384
2016394.0,49.0,57.0,6.0,63.0,2016.394
2016404.0,48.0,58.0,7.0,63.0,2016.404
2016414.0,47.0,58.0,6.0,66.0,2016.414
2016424.0,47.0,58.0,7.0,66.0,2016.424
2016434.0,47.0,60.0,6.0,66.0,2016.434
2016444.0,48.0,57.0,6.0,65.0,2016.444
2016454.0,48.0,57.0,5.0,65.0,2016.454
2016464.0,46.0,59.0,6.0,66.0,2016.464
2016474.0,47.0,61.0,6.0,64.0,2016.474
2016484.0,50.0,63.0,5.0,67.0,2016.484
2016494.0,51.0,61.0,5.0,74.0,2016.494
2016504.0,50.0,61.0,4.0,71.0,2016.504
2016514.0,49.0,59.0,4.0,70.0,2016.514
2016524.0,50.0,58.0,5.0,74.0,2016.524
2016534.0,52.0,59.0,4.0,69.0,2016.534
2016544.0,55.0,57.0,5.0,65.0,2016.544
2016555.0,55.0,59.0,5.0,65.0,2016.555
2016565.0,64.0,58.0,6.0,68.0,2016.565
2016575.0,66.0,54.0,6.0,70.0,2016.575
2016585.0,65.0,52.0,5.0,72.0,2016.585
2016595.0,76.0,54.0,6.0,69.0,2016.595
2016605.0,75.0,53.0,6.0,67.0,2016.605
2016615.0,82.0,58.0,5.0,65.0,2016.615
2016625.0,93.0,63.0,5.0,62.0,2016.625
2016635.0,100.0,64.0,6.0,68.0,2016.635
2016645.0,96.0,60.0,8.0,74.0,2016.645
2016655.0,97.0,58.0,8.0,78.0,2016.655
2016665.0,137.0,73.0,15.0,80.0,2016.665
2016675.0,141.0,70.0,16.0,97.0,2016.675
