time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
557650.0,65.0,92.0,41.0,71.0,557.65
557660.0,65.0,93.0,43.0,68.0,557.66
557670.0,65.0,89.0,41.0,71.0,557.67
557680.0,67.0,89.0,39.0,74.0,557.68
557690.0,68.0,86.0,37.0,70.0,557.69
557700.0,70.0,87.0,48.0,70.0,557.7
557710.0,72.0,84.0,47.0,69.0,557.71
557720.0,75.0,85.0,48.0,71.0,557.72
557730.0,76.0,81.0,50.0,75.0,557.73
557740.0,79.0,79.0,49.0,74.0,557.74
557750.0,82.0,79.0,43.0,72.0,557.75
557760.0,84.0,78.0,42.0,70.0,557.76
557770.0,86.0,77.0,41.0,73.0,557.77
557780.0,87.0,75.0,37.0,79.0,557.78
557790.0,89.0,72.0,32.0,78.0,557.79
557800.0,90.0,73.0,32.0,78.0,557.8
557810.0,90.0,73.0,45.0,76.0,557.81
557820.0,93.0,70.0,43.0,78.0,557.82
557830.0,94.0,68.0,38.0,72.0,557.83
557840.0,96.0,67.0,40.0,71.0,557.84
557850.0,99.0,64.0,40.0,75.0,557.85
557860.0,99.0,63.0,40.0,77.0,557.86
557870.0,99.0,62.0,41.0,79.0,557.87
557880.0,99.0,58.0,37.0,77.0,557.88
557890.0,99.0,60.0,43.0,77.0,557.89
557900.0,100.0,58.0,44.0,75.0,557.9
557910.0,102.0,54.0,41.0,77.0,557.91
557920.0,102.0,53.0,37.0,77.0,557.92
557930.0,104.0,50.0,37.0,81.0,557.93
557940.0,103.0,50.0,32.0,83.0,557.94
557950.0,104.0,50.0,37.0,79.0,557.95
557960.0,106.0,51.0,37.0,82.0,557.96
557970.0,108.0,50.0,37.0,85.0,557.97
557980.0,109.0,46.0,32.0,80.0,557.98
557990.0,109.0,46.0,31.0,82.0,557.99
558000.0,110.0,44.0,31.0,83.0,558.0
558010.0,110.0,45.0,27.0,84.0,558.01
558020.0,110.0,46.0,36.0,80.0,558.02
558030.0,111.0,47.0,35.0,82.0,558.03
558040.0,111.0,48.0,34.0,90.0,558.04
558050.0,112.0,47.0,35.0,85.0,558.05
558060.0,113.0,47.0,31.0,87.0,558.06
558070.0,114.0,46.0,28.0,82.0,558.07
558080.0,114.0,48.0,38.0,82.0,558.08
558090.0,113.0,46.0,45.0,80.0,558.09
558100.0,113.0,47.0,42.0,77.0,558.1
558110.0,112.0,47.0,42.0,75.0,558.11
558120.0,111.0,46.0,40.0,71.0,558.12
558130.0,112.0,47.0,35.0,69.0,558.13
558140.0,114.0,46.0,32.0,65.0,558.14
558150.0,112.0,48.0,32.0,69.0,558.15
558160.0,114.0,50.0,42.0,74.0,558.16
558170.0,113.0,49.0,48.0,77.0,558.17
558180.0,114.0,49.0,42.0,81.0,558.18
558190.0,116.0,50.0,39.0,76.0,558.19
558200.0,115.0,52.0,35.0,76.0,558.2
558210.0,117.0,51.0,33.0,75.0,558.21
558220.0,116.0,51.0,30.0,69.0,558.22
558230.0,118.0,51.0,28.0,69.0,558.23
558240.0,118.0,52.0,30.0,67.0,558.24
558251.0,119.0,51.0,33.0,73.0,558.251
558261.0,119.0,50.0,32.0,71.0,558.261
558271.0,120.0,49.0,30.0,67.0,558.271
558281.0,120.0,48.0,33.0,70.0,558.281
558291.0,119.0,46.0,29.0,80.0,558.291
558301.0,118.0,45.0,28.0,83.0,558.301
558311.0,119.0,49.0,38.0,88.0,558.311
558321.0,118.0,48.0,38.0,86.0,558.321
558331.0,117.0,48.0,36.0,90.0,558.331
558341.0,116.0,48.0,32.0,92.0,558.341
558351.0,114.0,48.0,30.0,84.0,558.351
558361.0,113.0,48.0,32.0,98.0,558.361
558371.0,111.0,50.0,41.0,104.0,558.371
558381.0,111.0,52.0,41.0,105.0,558.381
558391.0,109.0,53.0,48.0,100.0,558.391
558401.0,110.0,54.0,44.0,96.0,558.401
558411.0,109.0,56.0,38.0,92.0,558.411
558422.0,107.0,56.0,38.0,83.0,558.422
558432.0,105.0,56.0,39.0,85.0,558.432
558442.0,104.0,56.0,42.0,84.0,558.442
558452.0,106.0,58.0,38.0,87.0,558.452
558462.0,104.0,59.0,37.0,85.0,558.462
558472.0,105.0,58.0,34.0,88.0,558.472
558482.0,103.0,60.0,31.0,84.0,558.482
558492.0,104.0,59.0,30.0,85.0,558.492
558502.0,101.0,60.0,33.0,85.0,558.502
558512.0,101.0,61.0,29.0,89.0,558.512
558522.0,101.0,61.0,36.0,89.0,558.522
558532.0,98.0,60.0,32.0,88.0,558.532
558542.0,98.0,58.0,32.0,86.0,558.542
558552.0,96.0,58.0,36.0,85.0,558.552
558562.0,97.0,58.0,35.0,86.0,558.562
558572.0,97.0,58.0,35.0,79.0,558.572
558582.0,94.0,57.0,37.0,82.0,558.582
558592.0,96.0,57.0,34.0,79.0,558.592
558602.0,93.0,55.0,33.0,85.0,558.602
558612.0,93.0,53.0,34.0,88.0,558.612
558622.0,93.0,52.0,38.0,85.0,558.622
558632.0,93.0,51.0,52.0,83.0,558.632
558642.0,93.0,51.0,57.0,86.0,558.642
558652.0,94.0,52.0,50.0,93.0,558.652
558662.0,93.0,50.0,47.0,87.0,558.662
558672.0,94.0,50.0,47.0,87.0,558.672
558682.0,93.0,48.0,42.0,88.0,558.682
558692.0,96.0,48.0,37.0,92.0,558.692
558702.0,97.0,48.0,35.0,91.0,558.702
558712.0,95.0,47.0,49.0,102.0,558.712
558722.0,94.0,49.0,59.0,104.0,558.722
558732.0,94.0,48.0,53.0,116.0,558.732
558742.0,94.0,49.0,49.0,118.0,558.742
558752.0,94.0,47.0,43.0,117.0,558.752
558763.0,94.0,47.0,37.0,110.0,558.763
558773.0,93.0,46.0,46.0,128.0,558.773
558783.0,94.0,46.0,50.0,126.0,558.783
558793.0,93.0,46.0,53.0,117.0,558.793
558803.0,92.0,45.0,49.0,113.0,558.803
558813.0,90.0,44.0,51.0,115.0,558.813
558823.0,88.0,43.0,45.0,115.0,558.823
558833.0,87.0,42.0,39.0,107.0,558.833
558843.0,87.0,41.0,48.0,100.0,558.843
558853.0,87.0,40.0,43.0,100.0,558.853
558863.0,86.0,40.0,36.0,99.0,558.863
558873.0,86.0,40.0,35.0,95.0,558.873
558883.0,84.0,41.0,43.0,94.0,558.883
558893.0,86.0,43.0,51.0,99.0,558.893
558903.0,86.0,43.0,71.0,115.0,558.903
558913.0,88.0,45.0,81.0,114.0,558.913
558923.0,90.0,45.0,78.0,136.0,558.923
558934.0,89.0,43.0,69.0,147.0,558.934
558944.0,92.0,42.0,60.0,141.0,558.944
558954.0,93.0,43.0,52.0,140.0,558.954
558964.0,95.0,42.0,49.0,133.0,558.964
558974.0,94.0,41.0,48.0,124.0,558.974
558984.0,93.0,40.0,43.0,119.0,558.984
558994.0,92.0,42.0,61.0,110.0,558.994
559004.0,90.0,44.0,60.0,109.0,559.004
559014.0,91.0,44.0,62.0,115.0,559.014
559024.0,88.0,45.0,55.0,123.0,559.024
559034.0,87.0,44.0,51.0,131.0,559.034
559044.0,86.0,44.0,46.0,133.0,559.044
559054.0,83.0,45.0,54.0,124.0,559.054
559064.0,83.0,45.0,49.0,118.0,559.064
559074.0,79.0,47.0,52.0,115.0,559.074
559084.0,80.0,46.0,47.0,110.0,559.084
559094.0,80.0,44.0,44.0,109.0,559.094
559104.0,78.0,44.0,40.0,104.0,559.104
559114.0,79.0,43.0,35.0,112.0,559.114
559124.0,77.0,44.0,32.0,107.0,559.124
559134.0,76.0,44.0,28.0,105.0,559.134
559144.0,76.0,42.0,24.0,114.0,559.144
559154.0,73.0,45.0,21.0,119.0,559.154
559164.0,70.0,46.0,19.0,122.0,559.164
559174.0,67.0,46.0,17.0,122.0,559.174
559184.0,65.0,51.0,15.0,110.0,559.184
559194.0,68.0,51.0,15.0,107.0,559.194
559204.0,69.0,49.0,14.0,105.0,559.204
559214.0,65.0,51.0,13.0,97.0,559.214
559224.0,65.0,52.0,13.0,97.0,559.224
559234.0,64.0,58.0,14.0,108.0,559.234
559244.0,63.0,61.0,13.0,113.0,559.244
559254.0,63.0,76.0,22.0,137.0,559.254
559264.0,63.0,76.0,27.0,157.0,559.264
559275.0,64.0,75.0,27.0,159.0,559.275
559285.0,61.0,71.0,24.0,151.0,559.285
559295.0,61.0,72.0,24.0,149.0,559.295
559305.0,58.0,70.0,22.0,149.0,559.305
559315.0,58.0,70.0,19.0,180.0,559.315
559325.0,57.0,65.0,18.0,177.0,559.325
559335.0,56.0,69.0,15.0,162.0,559.335
559345.0,57.0,66.0,14.0,168.0,559.345
559355.0,56.0,63.0,18.0,162.0,559.355
559365.0,55.0,66.0,22.0,175.0,559.365
559375.0,56.0,65.0,28.0,168.0,559.375
559385.0,57.0,65.0,28.0,174.0,559.385
559395.0,56.0,64.0,33.0,176.0,559.395
559405.0,55.0,64.0,29.0,198.0,559.405
559415.0,54.0,63.0,27.0,198.0,559.415
559425.0,52.0,63.0,23.0,194.0,559.425
559435.0,52.0,65.0,20.0,177.0,559.435
559446.0,51.0,72.0,19.0,179.0,559.446
559456.0,52.0,70.0,17.0,178.0,559.456
559466.0,52.0,66.0,18.0,178.0,559.466
559476.0,51.0,71.0,25.0,204.0,559.476
559486.0,52.0,75.0,27.0,195.0,559.486
559496.0,50.0,79.0,26.0,223.0,559.496
559506.0,50.0,88.0,30.0,207.0,559.506
559516.0,52.0,106.0,38.0,200.0,559.516
559526.0,53.0,119.0,40.0,211.0,559.526
559536.0,53.0,128.0,42.0,239.0,559.536
559546.0,53.0,135.0,45.0,247.0,559.546
559556.0,54.0,145.0,40.0,236.0,559.556
559566.0,51.0,158.0,34.0,214.0,559.566
559576.0,51.0,167.0,32.0,214.0,559.576
559586.0,50.0,176.0,28.0,221.0,559.586
559596.0,49.0,186.0,31.0,213.0,559.596
559606.0,50.0,194.0,31.0,204.0,559.606
559616.0,48.0,207.0,27.0,202.0,559.616
559626.0,49.0,218.0,37.0,194.0,559.626
559636.0,50.0,224.0,38.0,179.0,559.636
559646.0,52.0,229.0,42.0,202.0,559.646
559656.0,52.0,237.0,42.0,224.0,559.656
559666.0,52.0,243.0,39.0,249.0,559.666
559676.0,52.0,252.0,40.0,258.0,559.676
559686.0,53.0,257.0,43.0,262.0,559.686
559696.0,53.0,272.0,39.0,243.0,559.696
559706.0,52.0,278.0,41.0,278.0,559.706
559716.0,53.0,308.0,45.0,348.0,559.716
559726.0,54.0,318.0,49.0,325.0,559.726
559736.0,57.0,302.0,51.0,315.0,559.736
559746.0,58.0,297.0,59.0,402.0,559.746
559756.0,59.0,299.0,76.0,378.0,559.756
559766.0,61.0,294.0,68.0,391.0,559.766
559776.0,60.0,299.0,59.0,430.0,559.776
559787.0,62.0,295.0,68.0,473.0,559.787
559797.0,63.0,292.0,60.0,470.0,559.797
559807.0,62.0,297.0,63.0,507.0,559.807
559817.0,61.0,310.0,66.0,467.0,559.817
559827.0,61.0,291.0,81.0,532.0,559.827
559837.0,62.0,289.0,77.0,483.0,559.837
559847.0,65.0,290.0,77.0,528.0,559.847
559857.0,62.0,288.0,80.0,630.0,559.857
559867.0,63.0,288.0,83.0,671.0,559.867
559877.0,60.0,290.0,74.0,632.0,559.877
559887.0,60.0,292.0,68.0,588.0,559.887
559897.0,58.0,292.0,64.0,531.0,559.897
559907.0,59.0,293.0,66.0,484.0,559.907
559917.0,58.0,295.0,59.0,442.0,559.917
559927.0,59.0,300.0,64.0,490.0,559.927
559937.0,59.0,301.0,63.0,480.0,559.937
559947.0,58.0,300.0,58.0,442.0,559.947
559958.0,57.0,301.0,51.0,404.0,559.958
559968.0,55.0,305.0,46.0,366.0,559.968
559978.0,54.0,307.0,44.0,362.0,559.978
559988.0,56.0,306.0,47.0,419.0,559.988
559998.0,54.0,308.0,44.0,381.0,559.998
560008.0,55.0,310.0,46.0,361.0,560.008
560018.0,54.0,310.0,41.0,366.0,560.018
560028.0,55.0,311.0,42.0,368.0,560.028
560038.0,56.0,310.0,49.0,353.0,560.038
560048.0,56.0,310.0,49.0,345.0,560.048
560058.0,56.0,309.0,46.0,342.0,560.058
560068.0,55.0,310.0,49.0,309.0,560.068
560078.0,56.0,304.0,43.0,296.0,560.078
560088.0,54.0,303.0,40.0,286.0,560.088
560098.0,54.0,299.0,42.0,277.0,560.098
560108.0,53.0,294.0,44.0,258.0,560.108
560118.0,53.0,291.0,42.0,301.0,560.118
560128.0,54.0,288.0,37.0,300.0,560.128
560138.0,52.0,285.0,42.0,311.0,560.138
560148.0,52.0,284.0,38.0,285.0,560.148
560158.0,52.0,280.0,33.0,257.0,560.158
560168.0,51.0,278.0,30.0,238.0,560.168
560178.0,52.0,278.0,32.0,257.0,560.178
560188.0,52.0,275.0,29.0,262.0,560.188
560198.0,54.0,275.0,29.0,270.0,560.198
560208.0,52.0,275.0,28.0,257.0,560.208
560218.0,54.0,275.0,26.0,248.0,560.218
560228.0,53.0,273.0,23.0,237.0,560.228
560238.0,53.0,273.0,25.0,252.0,560.238
560248.0,52.0,274.0,22.0,251.0,560.248
560258.0,51.0,275.0,21.0,231.0,560.258
560268.0,53.0,277.0,26.0,226.0,560.268
560278.0,50.0,277.0,32.0,222.0,560.278
560288.0,51.0,276.0,28.0,224.0,560.288
560299.0,50.0,279.0,25.0,224.0,560.299
560309.0,49.0,278.0,24.0,218.0,560.309
560319.0,49.0,278.0,21.0,215.0,560.319
560329.0,48.0,280.0,20.0,209.0,560.329
560339.0,48.0,277.0,21.0,202.0,560.339
560349.0,47.0,278.0,18.0,205.0,560.349
560359.0,49.0,280.0,24.0,210.0,560.359
