time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
2974058.0,215.0,32.0,3.0,239.0,2974.058
2974068.0,218.0,33.0,3.0,241.0,2974.068
2974078.0,219.0,32.0,3.0,242.0,2974.078
2974088.0,222.0,32.0,4.0,245.0,2974.088
2974098.0,224.0,32.0,4.0,244.0,2974.098
2974108.0,216.0,31.0,4.0,237.0,2974.108
2974118.0,218.0,32.0,4.0,238.0,2974.118
2974128.0,216.0,32.0,4.0,238.0,2974.128
2974138.0,222.0,32.0,3.0,245.0,2974.138
2974148.0,223.0,32.0,4.0,243.0,2974.148
2974158.0,216.0,32.0,4.0,237.0,2974.158
2974168.0,219.0,32.0,4.0,240.0,2974.168
2974178.0,216.0,32.0,4.0,241.0,2974.178
2974188.0,223.0,32.0,4.0,247.0,2974.188
2974198.0,223.0,34.0,3.0,246.0,2974.198
2974208.0,218.0,32.0,4.0,241.0,2974.208
2974218.0,218.0,32.0,3.0,242.0,2974.218
2974228.0,218.0,33.0,4.0,243.0,2974.228
2974238.0,224.0,32.0,4.0,248.0,2974.238
2974248.0,223.0,33.0,3.0,245.0,2974.248
2974258.0,218.0,31.0,4.0,242.0,2974.258
2974268.0,219.0,32.0,3.0,243.0,2974.268
2974278.0,219.0,32.0,3.0,246.0,2974.278
2974288.0,224.0,32.0,4.0,250.0,2974.288
2974298.0,225.0,32.0,4.0,251.0,2974.298
2974308.0,217.0,32.0,4.0,244.0,2974.308
2974318.0,219.0,32.0,4.0,245.0,2974.318
2974328.0,221.0,33.0,3.0,247.0,2974.328
2974338.0,223.0,32.0,3.0,251.0,2974.338
2974348.0,226.0,32.0,4.0,249.0,2974.348
2974358.0,219.0,32.0,4.0,243.0,2974.358
2974368.0,220.0,32.0,2.0,244.0,2974.368
2974379.0,224.0,32.0,4.0,249.0,2974.379
2974389.0,225.0,33.0,3.0,251.0,2974.389
2974399.0,225.0,32.0,4.0,247.0,2974.399
2974409.0,217.0,31.0,3.0,241.0,2974.409
2974419.0,223.0,32.0,5.0,249.0,2974.419
2974429.0,225.0,32.0,3.0,253.0,2974.429
2974439.0,226.0,32.0,4.0,252.0,2974.439
2974449.0,226.0,31.0,4.0,250.0,2974.449
2974459.0,217.0,31.0,3.0,242.0,2974.459
2974469.0,223.0,32.0,4.0,247.0,2974.469
2974479.0,227.0,32.0,4.0,253.0,2974.479
2974489.0,227.0,31.0,5.0,252.0,2974.489
2974499.0,224.0,32.0,4.0,250.0,2974.499
2974509.0,221.0,31.0,4.0,246.0,2974.509
2974519.0,225.0,31.0,3.0,251.0,2974.519
2974529.0,233.0,30.0,4.0,260.0,2974.529
2974539.0,231.0,31.0,4.0,256.0,2974.539
2974550.0,230.0,31.0,5.0,253.0,2974.55
2974560.0,220.0,31.0,4.0,246.0,2974.56
2974570.0,228.0,31.0,3.0,256.0,2974.57
2974580.0,232.0,32.0,3.0,258.0,2974.58
2974590.0,225.0,30.0,3.0,251.0,2974.59
2974600.0,227.0,32.0,3.0,252.0,2974.6
2974610.0,219.0,32.0,4.0,245.0,2974.61
2974620.0,228.0,31.0,4.0,255.0,2974.62
2974630.0,230.0,32.0,4.0,256.0,2974.63
2974640.0,227.0,31.0,3.0,253.0,2974.64
2974650.0,225.0,32.0,3.0,251.0,2974.65
2974660.0,219.0,31.0,3.0,247.0,2974.66
2974670.0,228.0,31.0,3.0,258.0,2974.67
2974680.0,231.0,30.0,4.0,258.0,2974.68
2974690.0,227.0,31.0,4.0,254.0,2974.69
2974700.0,226.0,32.0,4.0,252.0,2974.7
2974710.0,220.0,32.0,4.0,251.0,2974.71
2974720.0,226.0,32.0,3.0,257.0,2974.72
2974730.0,230.0,32.0,4.0,258.0,2974.73
2974740.0,225.0,31.0,5.0,253.0,2974.74
2974750.0,225.0,31.0,3.0,252.0,2974.75
2974760.0,220.0,31.0,3.0,251.0,2974.76
2974770.0,227.0,31.0,3.0,257.0,2974.77
2974780.0,229.0,33.0,3.0,258.0,2974.78
2974790.0,224.0,30.0,4.0,252.0,2974.79
2974800.0,224.0,32.0,4.0,251.0,2974.8
2974810.0,218.0,32.0,4.0,245.0,2974.81
2974820.0,226.0,31.0,4.0,258.0,2974.82
2974830.0,230.0,32.0,4.0,256.0,2974.83
2974840.0,223.0,32.0,3.0,250.0,2974.84
2974850.0,226.0,32.0,4.0,251.0,2974.85
2974860.0,218.0,31.0,3.0,246.0,2974.86
2974870.0,228.0,32.0,4.0,258.0,2974.87
2974880.0,230.0,31.0,4.0,257.0,2974.88
2974891.0,223.0,32.0,4.0,252.0,2974.891
2974901.0,224.0,33.0,3.0,253.0,2974.901
2974911.0,224.0,32.0,3.0,254.0,2974.911
2974921.0,229.0,32.0,4.0,258.0,2974.921
2974931.0,228.0,32.0,4.0,254.0,2974.931
2974941.0,222.0,32.0,4.0,250.0,2974.941
2974951.0,224.0,32.0,4.0,252.0,2974.951
2974961.0,226.0,32.0,4.0,255.0,2974.961
2974971.0,228.0,32.0,3.0,258.0,2974.971
2974981.0,230.0,32.0,4.0,256.0,2974.981
2974991.0,221.0,32.0,3.0,250.0,2974.991
2975001.0,224.0,32.0,4.0,251.0,2975.001
2975011.0,226.0,33.0,4.0,255.0,2975.011
2975021.0,227.0,32.0,4.0,258.0,2975.021
2975031.0,229.0,33.0,3.0,256.0,2975.031
