time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
796596.0,208.0,33.0,278.0,234.0,796.596
796606.0,214.0,33.0,294.0,240.0,796.606
796616.0,218.0,33.0,310.0,246.0,796.616
796626.0,213.0,33.0,288.0,239.0,796.626
796636.0,215.0,32.0,317.0,240.0,796.636
796646.0,207.0,33.0,295.0,232.0,796.646
796656.0,214.0,32.0,310.0,239.0,796.656
796666.0,218.0,33.0,328.0,244.0,796.666
796676.0,215.0,32.0,306.0,239.0,796.676
796686.0,215.0,34.0,331.0,238.0,796.686
796696.0,208.0,33.0,311.0,230.0,796.696
796706.0,215.0,33.0,325.0,239.0,796.706
796716.0,218.0,33.0,342.0,242.0,796.716
796726.0,216.0,32.0,323.0,238.0,796.726
796736.0,215.0,33.0,350.0,238.0,796.736
796746.0,209.0,33.0,331.0,233.0,796.746
796756.0,216.0,33.0,343.0,242.0,796.756
796766.0,220.0,32.0,362.0,245.0,796.766
796776.0,216.0,32.0,342.0,238.0,796.776
796786.0,216.0,32.0,370.0,239.0,796.786
796796.0,210.0,32.0,351.0,235.0,796.796
796806.0,214.0,32.0,364.0,241.0,796.806
796816.0,220.0,33.0,379.0,247.0,796.816
796826.0,216.0,32.0,355.0,241.0,796.826
796836.0,215.0,33.0,381.0,241.0,796.836
796846.0,210.0,32.0,358.0,234.0,796.846
796856.0,215.0,32.0,371.0,243.0,796.856
796866.0,220.0,33.0,389.0,248.0,796.866
796876.0,215.0,33.0,362.0,242.0,796.876
796886.0,216.0,32.0,387.0,241.0,796.886
796896.0,208.0,32.0,362.0,233.0,796.896
796906.0,215.0,32.0,376.0,242.0,796.906
796916.0,220.0,33.0,394.0,248.0,796.916
796926.0,214.0,32.0,365.0,240.0,796.926
796936.0,215.0,33.0,393.0,244.0,796.936
796946.0,207.0,32.0,368.0,236.0,796.946
796956.0,214.0,32.0,378.0,245.0,796.956
796966.0,219.0,33.0,396.0,250.0,796.966
796976.0,217.0,32.0,368.0,245.0,796.976
796986.0,215.0,33.0,390.0,245.0,796.986
796996.0,209.0,32.0,368.0,239.0,796.996
797006.0,217.0,33.0,374.0,248.0,797.006
797016.0,220.0,32.0,391.0,249.0,797.016
797026.0,216.0,33.0,365.0,244.0,797.026
797036.0,217.0,32.0,390.0,244.0,797.036
797046.0,210.0,32.0,368.0,241.0,797.046
797056.0,216.0,32.0,378.0,246.0,797.056
797066.0,221.0,33.0,391.0,250.0,797.066
797076.0,216.0,32.0,364.0,244.0,797.076
797086.0,216.0,33.0,386.0,245.0,797.086
797096.0,211.0,32.0,367.0,241.0,797.096
797106.0,215.0,31.0,370.0,247.0,797.106
797116.0,221.0,32.0,384.0,251.0,797.116
797126.0,216.0,32.0,355.0,246.0,797.126
797136.0,216.0,33.0,377.0,245.0,797.136
797146.0,210.0,32.0,352.0,239.0,797.146
797156.0,216.0,32.0,359.0,247.0,797.156
797166.0,223.0,31.0,376.0,253.0,797.166
797176.0,215.0,32.0,345.0,246.0,797.176
797186.0,217.0,32.0,371.0,247.0,797.186
797196.0,209.0,33.0,345.0,242.0,797.196
797206.0,216.0,32.0,353.0,250.0,797.206
797216.0,222.0,33.0,368.0,253.0,797.216
797227.0,216.0,31.0,339.0,246.0,797.227
797237.0,216.0,33.0,358.0,247.0,797.237
797247.0,214.0,32.0,348.0,247.0,797.247
797257.0,219.0,32.0,339.0,251.0,797.257
797267.0,220.0,32.0,359.0,249.0,797.267
797277.0,215.0,31.0,329.0,243.0,797.277
797287.0,217.0,32.0,347.0,245.0,797.287
797297.0,216.0,32.0,337.0,247.0,797.297
797307.0,220.0,32.0,328.0,251.0,797.307
797317.0,223.0,32.0,350.0,252.0,797.317
797327.0,215.0,33.0,316.0,244.0,797.327
797337.0,217.0,32.0,335.0,246.0,797.337
797347.0,217.0,33.0,328.0,249.0,797.347
797357.0,221.0,31.0,319.0,251.0,797.357
797367.0,223.0,32.0,336.0,251.0,797.367
797377.0,215.0,32.0,304.0,243.0,797.377
797387.0,216.0,33.0,319.0,246.0,797.387
797398.0,218.0,32.0,315.0,250.0,797.398
797408.0,220.0,31.0,301.0,251.0,797.408
797418.0,221.0,32.0,321.0,249.0,797.418
797428.0,212.0,32.0,290.0,241.0,797.428
797438.0,216.0,32.0,299.0,247.0,797.438
797448.0,219.0,33.0,302.0,252.0,797.448
797458.0,220.0,32.0,286.0,251.0,797.458
797468.0,220.0,32.0,301.0,249.0,797.468
797478.0,212.0,32.0,273.0,241.0,797.478
797488.0,217.0,31.0,283.0,246.0,797.488
797498.0,220.0,32.0,285.0,252.0,797.498
797508.0,220.0,32.0,267.0,250.0,797.508
797518.0,219.0,33.0,281.0,248.0,797.518
797528.0,214.0,32.0,255.0,242.0,797.528
797538.0,215.0,32.0,265.0,246.0,797.538
797548.0,221.0,31.0,272.0,253.0,797.548
797558.0,218.0,32.0,254.0,251.0,797.558
797568.0,219.0,32.0,270.0,249.0,797.568
797578.0,211.0,33.0,242.0,243.0,797.578
797588.0,215.0,32.0,253.0,245.0,797.588
797598.0,220.0,32.0,261.0,252.0,797.598
