time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
331353.0,358.0,444.0,3.0,419.0,331.353
331363.0,367.0,449.0,4.0,427.0,331.363
331373.0,360.0,443.0,3.0,418.0,331.373
331383.0,357.0,439.0,3.0,414.0,331.383
331393.0,348.0,429.0,3.0,407.0,331.393
331403.0,357.0,443.0,4.0,419.0,331.403
331413.0,366.0,449.0,4.0,428.0,331.413
331423.0,357.0,442.0,4.0,417.0,331.423
331433.0,354.0,438.0,4.0,413.0,331.433
331443.0,350.0,429.0,4.0,407.0,331.443
331453.0,360.0,446.0,3.0,420.0,331.453
331463.0,368.0,451.0,4.0,428.0,331.463
331473.0,359.0,442.0,4.0,416.0,331.473
331483.0,360.0,440.0,4.0,416.0,331.483
331493.0,350.0,432.0,3.0,409.0,331.493
331503.0,359.0,448.0,4.0,421.0,331.503
331513.0,368.0,451.0,3.0,430.0,331.513
331523.0,362.0,448.0,4.0,422.0,331.523
331533.0,359.0,441.0,3.0,417.0,331.533
331543.0,352.0,433.0,5.0,411.0,331.543
331553.0,355.0,449.0,3.0,424.0,331.553
331563.0,362.0,450.0,5.0,428.0,331.563
331573.0,356.0,447.0,3.0,422.0,331.573
331583.0,354.0,440.0,3.0,417.0,331.583
331593.0,349.0,434.0,4.0,414.0,331.593
331603.0,359.0,449.0,5.0,424.0,331.603
331613.0,364.0,450.0,4.0,430.0,331.613
331623.0,358.0,444.0,3.0,420.0,331.623
331633.0,355.0,441.0,4.0,417.0,331.633
331643.0,351.0,436.0,3.0,415.0,331.643
331653.0,357.0,445.0,5.0,421.0,331.653
331663.0,367.0,450.0,4.0,430.0,331.663
331673.0,359.0,443.0,3.0,419.0,331.673
331683.0,354.0,439.0,4.0,416.0,331.683
331693.0,345.0,429.0,4.0,409.0,331.693
331703.0,355.0,446.0,3.0,422.0,331.703
331713.0,364.0,450.0,4.0,430.0,331.713
331723.0,356.0,442.0,4.0,417.0,331.723
331734.0,355.0,439.0,4.0,414.0,331.734
331744.0,355.0,440.0,2.0,418.0,331.744
331754.0,362.0,452.0,3.0,426.0,331.754
331764.0,364.0,448.0,3.0,425.0,331.764
331774.0,354.0,436.0,4.0,413.0,331.774
331784.0,356.0,441.0,4.0,417.0,331.784
331794.0,359.0,443.0,4.0,422.0,331.794
331804.0,366.0,452.0,4.0,427.0,331.804
331814.0,366.0,446.0,4.0,424.0,331.814
331824.0,358.0,441.0,3.0,418.0,331.824
331834.0,356.0,440.0,4.0,416.0,331.834
331844.0,359.0,444.0,3.0,424.0,331.844
331854.0,365.0,452.0,4.0,428.0,331.854
331864.0,369.0,450.0,4.0,430.0,331.864
331874.0,356.0,439.0,4.0,417.0,331.874
331884.0,355.0,440.0,3.0,417.0,331.884
331894.0,361.0,446.0,4.0,424.0,331.894
331904.0,362.0,450.0,5.0,426.0,331.904
331914.0,366.0,448.0,4.0,427.0,331.914
331924.0,355.0,437.0,4.0,415.0,331.924
331934.0,354.0,439.0,3.0,416.0,331.934
331944.0,361.0,446.0,4.0,426.0,331.944
331954.0,361.0,451.0,3.0,428.0,331.954
331964.0,364.0,445.0,3.0,427.0,331.964
331974.0,352.0,435.0,3.0,415.0,331.974
331984.0,354.0,439.0,4.0,418.0,331.984
331994.0,355.0,440.0,3.0,421.0,331.994
332004.0,361.0,450.0,4.0,427.0,332.004
332014.0,364.0,447.0,3.0,425.0,332.014
332024.0,355.0,435.0,3.0,413.0,332.024
332034.0,358.0,441.0,3.0,417.0,332.034
332044.0,360.0,443.0,4.0,423.0,332.044
332054.0,363.0,451.0,4.0,427.0,332.054
332064.0,363.0,445.0,4.0,424.0,332.064
332075.0,352.0,435.0,3.0,414.0,332.075
332085.0,355.0,441.0,4.0,420.0,332.085
332095.0,364.0,450.0,3.0,431.0,332.095
332105.0,361.0,448.0,4.0,427.0,332.105
332115.0,358.0,442.0,4.0,422.0,332.115
332125.0,352.0,432.0,3.0,414.0,332.125
332135.0,358.0,443.0,3.0,422.0,332.135
332145.0,367.0,450.0,3.0,432.0,332.145
332155.0,362.0,446.0,4.0,425.0,332.155
332165.0,362.0,442.0,4.0,425.0,332.165
332175.0,350.0,430.0,4.0,413.0,332.175
332185.0,355.0,442.0,4.0,424.0,332.185
332195.0,365.0,448.0,4.0,434.0,332.195
332205.0,361.0,449.0,3.0,431.0,332.205
332215.0,359.0,440.0,4.0,425.0,332.215
332225.0,349.0,429.0,3.0,414.0,332.225
332235.0,360.0,444.0,5.0,425.0,332.235
332246.0,368.0,451.0,2.0,433.0,332.246
332256.0,360.0,444.0,4.0,423.0,332.256
332266.0,357.0,441.0,3.0,421.0,332.266
332276.0,352.0,436.0,4.0,419.0,332.276
332286.0,359.0,448.0,3.0,428.0,332.286
332296.0,366.0,450.0,5.0,432.0,332.296
332306.0,356.0,441.0,3.0,422.0,332.306
332316.0,354.0,439.0,3.0,419.0,332.316
332326.0,352.0,438.0,3.0,422.0,332.326
332336.0,357.0,447.0,3.0,427.0,332.336
332346.0,370.0,452.0,3.0,434.0,332.346
332356.0,359.0,441.0,3.0,421.0,332.356
332366.0,356.0,439.0,3.0,417.0,332.366
332376.0,350.0,431.0,3.0,413.0,332.376
332386.0,361.0,448.0,3.0,426.0,332.386
332396.0,368.0,451.0,3.0,431.0,332.396
332406.0,357.0,439.0,3.0,417.0,332.406
332416.0,359.0,440.0,3.0,418.0,332.416
332426.0,351.0,429.0,4.0,415.0,332.426
332436.0,358.0,445.0,3.0,427.0,332.436
332446.0,369.0,447.0,3.0,431.0,332.446
332456.0,354.0,436.0,3.0,417.0,332.456
332466.0,356.0,437.0,4.0,418.0,332.466
332476.0,350.0,432.0,4.0,415.0,332.476
332486.0,361.0,447.0,4.0,425.0,332.486
332496.0,367.0,447.0,4.0,428.0,332.496
332506.0,362.0,444.0,4.0,421.0,332.506
332516.0,361.0,441.0,3.0,419.0,332.516
332526.0,355.0,437.0,4.0,418.0,332.526
332536.0,362.0,448.0,3.0,425.0,332.536
332546.0,368.0,449.0,5.0,431.0,332.546
332556.0,357.0,442.0,2.0,419.0,332.556
332566.0,356.0,438.0,4.0,417.0,332.566
332576.0,353.0,439.0,3.0,419.0,332.576
332587.0,358.0,449.0,4.0,425.0,332.587
332597.0,360.0,443.0,4.0,423.0,332.597
332607.0,348.0,433.0,4.0,411.0,332.607
332617.0,347.0,436.0,3.0,414.0,332.617
332627.0,356.0,445.0,3.0,423.0,332.627
332637.0,355.0,447.0,4.0,423.0,332.637
332647.0,356.0,441.0,3.0,420.0,332.647
332657.0,345.0,432.0,4.0,407.0,332.657
332667.0,347.0,438.0,4.0,411.0,332.667
332677.0,350.0,440.0,3.0,416.0,332.677
332687.0,352.0,447.0,3.0,420.0,332.687
332697.0,352.0,440.0,4.0,417.0,332.697
332707.0,341.0,430.0,3.0,404.0,332.707
332717.0,343.0,435.0,3.0,410.0,332.717
332727.0,349.0,440.0,4.0,418.0,332.727
332737.0,354.0,447.0,4.0,422.0,332.737
332747.0,353.0,439.0,3.0,418.0,332.747
332758.0,344.0,429.0,4.0,406.0,332.758
332768.0,349.0,442.0,3.0,417.0,332.768
332778.0,361.0,449.0,4.0,428.0,332.778
332788.0,356.0,446.0,3.0,419.0,332.788
332798.0,353.0,439.0,5.0,414.0,332.798
332808.0,343.0,427.0,2.0,405.0,332.808
332818.0,350.0,440.0,3.0,416.0,332.818
332828.0,360.0,448.0,3.0,426.0,332.828
332838.0,354.0,444.0,3.0,415.0,332.838
332848.0,354.0,441.0,3.0,417.0,332.848
332858.0,343.0,428.0,4.0,403.0,332.858
332868.0,352.0,441.0,4.0,418.0,332.868
332878.0,360.0,448.0,4.0,426.0,332.878
332888.0,355.0,443.0,4.0,421.0,332.888
332898.0,353.0,435.0,3.0,416.0,332.898
332908.0,343.0,425.0,3.0,404.0,332.908
332918.0,352.0,440.0,4.0,416.0,332.918
332928.0,357.0,442.0,3.0,420.0,332.928
332938.0,356.0,443.0,3.0,414.0,332.938
332948.0,356.0,436.0,4.0,411.0,332.948
332958.0,347.0,429.0,3.0,403.0,332.958
332968.0,356.0,444.0,4.0,414.0,332.968
332978.0,360.0,445.0,3.0,421.0,332.978
332988.0,357.0,443.0,4.0,415.0,332.988
332998.0,353.0,437.0,4.0,411.0,332.998
333008.0,347.0,430.0,4.0,404.0,333.008
333018.0,352.0,441.0,3.0,412.0,333.018
333028.0,363.0,447.0,4.0,422.0,333.028
333038.0,357.0,443.0,3.0,413.0,333.038
333048.0,354.0,436.0,5.0,411.0,333.048
333058.0,344.0,426.0,3.0,402.0,333.058
333068.0,350.0,437.0,3.0,415.0,333.068
333078.0,361.0,446.0,3.0,428.0,333.078
333088.0,355.0,441.0,3.0,417.0,333.088
333099.0,352.0,437.0,3.0,415.0,333.099
333109.0,348.0,433.0,5.0,410.0,333.109
333119.0,356.0,446.0,3.0,421.0,333.119
333129.0,359.0,443.0,3.0,423.0,333.129
333139.0,347.0,432.0,3.0,410.0,333.139
333149.0,349.0,435.0,3.0,412.0,333.149
333159.0,344.0,432.0,4.0,411.0,333.159
333169.0,352.0,444.0,4.0,416.0,333.169
333179.0,358.0,440.0,4.0,416.0,333.179
333189.0,349.0,434.0,4.0,407.0,333.189
333199.0,346.0,432.0,4.0,406.0,333.199
333209.0,350.0,432.0,3.0,410.0,333.209
333219.0,356.0,444.0,3.0,418.0,333.219
333229.0,362.0,446.0,3.0,423.0,333.229
333239.0,351.0,435.0,4.0,410.0,333.239
333249.0,350.0,434.0,2.0,408.0,333.249
333259.0,350.0,436.0,4.0,412.0,333.259
333270.0,355.0,445.0,4.0,418.0,333.27
333280.0,355.0,439.0,4.0,415.0,333.28
333290.0,347.0,428.0,3.0,403.0,333.29
333300.0,351.0,434.0,4.0,409.0,333.3
333310.0,358.0,442.0,4.0,422.0,333.31
333320.0,356.0,443.0,4.0,421.0,333.32
333330.0,357.0,438.0,3.0,420.0,333.33
333340.0,346.0,426.0,3.0,404.0,333.34
333350.0,348.0,434.0,3.0,412.0,333.35
333360.0,352.0,436.0,4.0,417.0,333.36
333370.0,353.0,441.0,4.0,419.0,333.37
333380.0,356.0,436.0,3.0,416.0,333.38
333390.0,343.0,424.0,3.0,403.0,333.39
333400.0,346.0,431.0,3.0,408.0,333.4
333410.0,352.0,438.0,3.0,416.0,333.41
333420.0,353.0,443.0,4.0,419.0,333.42
333430.0,352.0,435.0,4.0,414.0,333.43
333440.0,345.0,428.0,2.0,406.0,333.44
333450.0,346.0,432.0,4.0,409.0,333.45
333460.0,355.0,441.0,3.0,420.0,333.46
333470.0,359.0,442.0,4.0,418.0,333.47
333480.0,356.0,437.0,3.0,415.0,333.48
333490.0,349.0,429.0,4.0,406.0,333.49
333500.0,350.0,435.0,3.0,411.0,333.5
333510.0,359.0,443.0,4.0,423.0,333.51
333520.0,359.0,445.0,3.0,423.0,333.52
333530.0,361.0,443.0,4.0,420.0,333.53
333540.0,350.0,432.0,4.0,410.0,333.54
333550.0,351.0,442.0,4.0,419.0,333.55
333560.0,364.0,450.0,3.0,428.0,333.56
333570.0,362.0,449.0,3.0,426.0,333.57
333580.0,360.0,443.0,3.0,423.0,333.58
333590.0,348.0,432.0,3.0,409.0,333.59
333600.0,353.0,442.0,3.0,419.0,333.6
333611.0,363.0,449.0,5.0,426.0,333.611
333621.0,358.0,445.0,4.0,420.0,333.621
333631.0,353.0,440.0,3.0,417.0,333.631
333641.0,344.0,431.0,3.0,411.0,333.641
333651.0,351.0,446.0,3.0,421.0,333.651
333661.0,358.0,449.0,4.0,425.0,333.661
333671.0,351.0,441.0,4.0,417.0,333.671
333681.0,349.0,436.0,4.0,414.0,333.681
333691.0,342.0,429.0,4.0,410.0,333.691
333701.0,348.0,439.0,4.0,418.0,333.701
333711.0,357.0,447.0,3.0,427.0,333.711
333721.0,351.0,437.0,4.0,417.0,333.721
333731.0,345.0,434.0,3.0,415.0,333.731
333741.0,336.0,423.0,5.0,405.0,333.741
333751.0,347.0,440.0,2.0,419.0,333.751
333761.0,357.0,445.0,4.0,426.0,333.761
333771.0,349.0,436.0,3.0,415.0,333.771
333782.0,347.0,433.0,3.0,412.0,333.782
333792.0,346.0,431.0,3.0,412.0,333.792
333802.0,354.0,442.0,5.0,420.0,333.802
333812.0,357.0,440.0,4.0,421.0,333.812
333822.0,345.0,429.0,3.0,408.0,333.822
333832.0,347.0,433.0,2.0,412.0,333.832
333842.0,347.0,432.0,3.0,414.0,333.842
333852.0,355.0,443.0,4.0,421.0,333.852
333862.0,358.0,438.0,5.0,418.0,333.862
333872.0,350.0,433.0,4.0,411.0,333.872
333882.0,348.0,432.0,3.0,411.0,333.882
333892.0,349.0,435.0,4.0,415.0,333.892
333902.0,354.0,444.0,3.0,421.0,333.902
333912.0,361.0,444.0,4.0,424.0,333.912
333922.0,349.0,433.0,4.0,411.0,333.922
333932.0,348.0,432.0,3.0,411.0,333.932
333942.0,350.0,436.0,3.0,418.0,333.942
333952.0,353.0,441.0,4.0,420.0,333.952
333962.0,359.0,442.0,3.0,423.0,333.962
333972.0,347.0,430.0,4.0,410.0,333.972
333982.0,346.0,432.0,3.0,410.0,333.982
333992.0,353.0,438.0,4.0,419.0,333.992
334002.0,354.0,444.0,4.0,421.0,334.002
334012.0,360.0,442.0,4.0,423.0,334.012
334022.0,347.0,432.0,3.0,412.0,334.022
334032.0,348.0,434.0,4.0,413.0,334.032
334042.0,348.0,434.0,3.0,416.0,334.042
334052.0,354.0,446.0,3.0,424.0,334.052
334062.0,358.0,442.0,4.0,424.0,334.062
334072.0,347.0,432.0,4.0,412.0,334.072
334082.0,347.0,431.0,3.0,413.0,334.082
334092.0,346.0,432.0,3.0,416.0,334.092
334102.0,351.0,440.0,3.0,423.0,334.102
334112.0,355.0,437.0,4.0,420.0,334.112
334123.0,344.0,427.0,4.0,412.0,334.123
334133.0,347.0,434.0,3.0,417.0,334.133
334143.0,355.0,442.0,3.0,428.0,334.143
334153.0,355.0,442.0,3.0,426.0,334.153
334163.0,353.0,436.0,4.0,420.0,334.163
334173.0,345.0,427.0,4.0,413.0,334.173
334183.0,348.0,434.0,4.0,418.0,334.183
334193.0,358.0,444.0,3.0,429.0,334.193
334203.0,356.0,443.0,3.0,426.0,334.203
334213.0,356.0,439.0,3.0,423.0,334.213
334223.0,345.0,427.0,3.0,412.0,334.223
334233.0,351.0,439.0,4.0,421.0,334.233
334243.0,362.0,448.0,4.0,432.0,334.243
334253.0,360.0,448.0,4.0,430.0,334.253
334263.0,358.0,441.0,4.0,424.0,334.263
334273.0,348.0,430.0,3.0,415.0,334.273
334283.0,355.0,443.0,4.0,425.0,334.283
334294.0,366.0,452.0,4.0,435.0,334.294
334304.0,362.0,447.0,5.0,429.0,334.304
334314.0,358.0,443.0,2.0,423.0,334.314
334324.0,352.0,436.0,4.0,420.0,334.324
334334.0,363.0,451.0,3.0,431.0,334.334
334344.0,368.0,452.0,3.0,435.0,334.344
334354.0,361.0,445.0,4.0,426.0,334.354
334364.0,358.0,441.0,4.0,422.0,334.364
334374.0,355.0,438.0,3.0,422.0,334.374
334384.0,360.0,447.0,3.0,427.0,334.384
334394.0,370.0,453.0,3.0,436.0,334.394
334404.0,361.0,446.0,3.0,426.0,334.404
334414.0,360.0,442.0,3.0,422.0,334.414
334424.0,352.0,433.0,3.0,417.0,334.424
334434.0,363.0,450.0,4.0,429.0,334.434
334444.0,371.0,454.0,4.0,436.0,334.444
334454.0,362.0,447.0,4.0,426.0,334.454
334464.0,363.0,448.0,2.0,427.0,334.464
334474.0,355.0,438.0,4.0,420.0,334.474
334484.0,365.0,455.0,3.0,433.0,334.484
334494.0,374.0,457.0,4.0,438.0,334.494
334504.0,362.0,446.0,4.0,426.0,334.504
334514.0,364.0,446.0,5.0,426.0,334.514
334524.0,356.0,441.0,3.0,422.0,334.524
334534.0,366.0,455.0,4.0,433.0,334.534
334544.0,372.0,456.0,4.0,437.0,334.544
334554.0,365.0,451.0,4.0,429.0,334.554
334564.0,362.0,447.0,4.0,424.0,334.564
334574.0,356.0,441.0,4.0,421.0,334.574
334584.0,365.0,456.0,3.0,432.0,334.584
334594.0,371.0,456.0,3.0,435.0,334.594
334604.0,363.0,449.0,3.0,425.0,334.604
334614.0,360.0,445.0,4.0,422.0,334.614
334624.0,358.0,442.0,4.0,421.0,334.624
334635.0,366.0,455.0,3.0,429.0,334.635
334645.0,370.0,452.0,4.0,429.0,334.645
334655.0,358.0,441.0,3.0,416.0,334.655
334665.0,358.0,443.0,3.0,417.0,334.665
334675.0,365.0,452.0,3.0,428.0,334.675
334685.0,367.0,455.0,4.0,429.0,334.685
334695.0,369.0,451.0,4.0,428.0,334.695
334705.0,358.0,440.0,4.0,416.0,334.705
334715.0,358.0,445.0,3.0,419.0,334.715
334725.0,361.0,446.0,4.0,423.0,334.725
334735.0,367.0,455.0,3.0,430.0,334.735
334745.0,370.0,451.0,4.0,427.0,334.745
334755.0,357.0,439.0,4.0,416.0,334.755
334765.0,360.0,444.0,4.0,419.0,334.765
334775.0,363.0,448.0,3.0,427.0,334.775
334785.0,368.0,457.0,4.0,432.0,334.785
334795.0,368.0,451.0,3.0,428.0,334.795
334806.0,357.0,438.0,4.0,415.0,334.806
334816.0,360.0,446.0,4.0,422.0,334.816
334826.0,369.0,454.0,4.0,432.0,334.826
334836.0,366.0,452.0,3.0,428.0,334.836
334846.0,364.0,445.0,4.0,423.0,334.846
334856.0,356.0,435.0,3.0,413.0,334.856
334866.0,360.0,446.0,4.0,422.0,334.866
334876.0,371.0,454.0,3.0,432.0,334.876
334886.0,366.0,449.0,4.0,425.0,334.886
334896.0,367.0,446.0,4.0,424.0,334.896
334906.0,355.0,433.0,3.0,412.0,334.906
334916.0,361.0,446.0,4.0,423.0,334.916
334926.0,371.0,454.0,4.0,433.0,334.926
334936.0,369.0,451.0,4.0,428.0,334.936
334946.0,366.0,445.0,4.0,424.0,334.946
334956.0,356.0,432.0,4.0,412.0,334.956
334966.0,363.0,448.0,3.0,423.0,334.966
334976.0,369.0,451.0,4.0,429.0,334.976
334986.0,369.0,451.0,3.0,427.0,334.986
334996.0,367.0,445.0,4.0,423.0,334.996
335006.0,355.0,433.0,4.0,412.0,335.006
335016.0,365.0,448.0,3.0,426.0,335.016
335026.0,369.0,452.0,3.0,432.0,335.026
335036.0,368.0,450.0,3.0,426.0,335.036
335046.0,364.0,444.0,4.0,422.0,335.046
335056.0,355.0,434.0,5.0,412.0,335.056
335066.0,361.0,443.0,4.0,419.0,335.066
335076.0,370.0,453.0,4.0,430.0,335.076
335086.0,367.0,449.0,3.0,424.0,335.086
335096.0,363.0,445.0,3.0,419.0,335.096
335106.0,356.0,432.0,3.0,410.0,335.106
335116.0,361.0,445.0,4.0,420.0,335.116
335126.0,371.0,454.0,4.0,431.0,335.126
335136.0,365.0,446.0,4.0,422.0,335.136
335147.0,363.0,442.0,4.0,419.0,335.147
335157.0,355.0,435.0,3.0,415.0,335.157
335167.0,365.0,449.0,4.0,426.0,335.167
335177.0,372.0,452.0,4.0,431.0,335.177
335187.0,361.0,437.0,4.0,417.0,335.187
335197.0,360.0,441.0,2.0,420.0,335.197
335207.0,356.0,435.0,4.0,417.0,335.207
335217.0,366.0,451.0,3.0,427.0,335.217
335227.0,371.0,451.0,3.0,428.0,335.227
335237.0,363.0,442.0,3.0,420.0,335.237
335247.0,361.0,441.0,4.0,418.0,335.247
335257.0,358.0,438.0,2.0,418.0,335.257
335267.0,366.0,450.0,3.0,426.0,335.267
335277.0,372.0,454.0,3.0,432.0,335.277
335287.0,362.0,440.0,4.0,417.0,335.287
335297.0,360.0,439.0,4.0,415.0,335.297
335307.0,359.0,439.0,4.0,418.0,335.307
335318.0,365.0,449.0,3.0,425.0,335.318
335328.0,368.0,447.0,4.0,425.0,335.328
335338.0,356.0,434.0,3.0,412.0,335.338
335348.0,357.0,439.0,3.0,416.0,335.348
335358.0,366.0,448.0,4.0,427.0,335.358
335368.0,365.0,449.0,4.0,425.0,335.368
335378.0,367.0,446.0,4.0,423.0,335.378
335388.0,354.0,432.0,3.0,410.0,335.388
335398.0,356.0,439.0,4.0,417.0,335.398
335408.0,361.0,444.0,3.0,422.0,335.408
335418.0,366.0,449.0,4.0,426.0,335.418
335428.0,365.0,446.0,4.0,423.0,335.428
335438.0,355.0,431.0,4.0,410.0,335.438
335448.0,357.0,439.0,3.0,416.0,335.448
335458.0,363.0,445.0,4.0,424.0,335.458
335468.0,366.0,450.0,3.0,427.0,335.468
335478.0,365.0,445.0,4.0,422.0,335.478
335488.0,357.0,436.0,3.0,415.0,335.488
335498.0,358.0,439.0,4.0,415.0,335.498
335508.0,364.0,447.0,4.0,425.0,335.508
335518.0,366.0,449.0,3.0,426.0,335.518
335528.0,363.0,445.0,3.0,422.0,335.528
335538.0,356.0,434.0,4.0,412.0,335.538
335548.0,357.0,439.0,3.0,415.0,335.548
335558.0,365.0,447.0,5.0,426.0,335.558
335568.0,365.0,448.0,4.0,425.0,335.568
335578.0,367.0,446.0,3.0,425.0,335.578
335588.0,356.0,433.0,4.0,413.0,335.588
335598.0,357.0,439.0,3.0,416.0,335.598
335608.0,367.0,448.0,4.0,427.0,335.608
