time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
2545428.0,210.0,33.0,3.0,240.0,2545.428
2545438.0,216.0,34.0,3.0,242.0,2545.438
2545448.0,209.0,32.0,4.0,238.0,2545.448
2545458.0,213.0,34.0,3.0,239.0,2545.458
2545468.0,205.0,33.0,5.0,231.0,2545.468
2545478.0,210.0,34.0,4.0,240.0,2545.478
2545488.0,215.0,33.0,3.0,242.0,2545.488
2545498.0,210.0,33.0,3.0,242.0,2545.498
2545508.0,211.0,34.0,3.0,237.0,2545.508
2545518.0,203.0,33.0,4.0,229.0,2545.518
2545528.0,209.0,33.0,4.0,240.0,2545.528
2545538.0,214.0,33.0,4.0,241.0,2545.538
2545548.0,210.0,33.0,4.0,238.0,2545.548
2545558.0,211.0,33.0,3.0,236.0,2545.558
2545568.0,203.0,34.0,3.0,230.0,2545.568
2545579.0,210.0,33.0,4.0,240.0,2545.579
2545589.0,215.0,33.0,4.0,240.0,2545.589
2545599.0,207.0,33.0,4.0,234.0,2545.599
2545609.0,208.0,33.0,3.0,235.0,2545.609
2545619.0,208.0,33.0,4.0,236.0,2545.619
2545629.0,211.0,34.0,3.0,241.0,2545.629
2545639.0,215.0,33.0,3.0,240.0,2545.639
2545649.0,207.0,33.0,4.0,235.0,2545.649
2545659.0,209.0,33.0,5.0,235.0,2545.659
2545669.0,205.0,33.0,4.0,233.0,2545.669
2545679.0,212.0,33.0,4.0,240.0,2545.679
2545689.0,217.0,34.0,4.0,241.0,2545.689
2545699.0,208.0,32.0,3.0,233.0,2545.699
2545709.0,211.0,33.0,3.0,236.0,2545.709
2545719.0,206.0,33.0,3.0,233.0,2545.719
2545729.0,214.0,32.0,4.0,241.0,2545.729
2545739.0,217.0,34.0,4.0,240.0,2545.739
2545750.0,208.0,33.0,3.0,234.0,2545.75
2545760.0,210.0,33.0,3.0,235.0,2545.76
2545770.0,212.0,32.0,4.0,239.0,2545.77
2545780.0,212.0,32.0,4.0,240.0,2545.78
2545790.0,215.0,33.0,4.0,237.0,2545.79
2545800.0,206.0,32.0,4.0,233.0,2545.8
2545810.0,209.0,32.0,4.0,236.0,2545.81
2545820.0,213.0,33.0,3.0,243.0,2545.82
2545830.0,212.0,32.0,4.0,240.0,2545.83
2545840.0,215.0,33.0,4.0,237.0,2545.84
2545850.0,205.0,33.0,4.0,230.0,2545.85
2545860.0,209.0,33.0,4.0,232.0,2545.86
2545870.0,214.0,33.0,4.0,239.0,2545.87
2545880.0,213.0,33.0,3.0,241.0,2545.88
2545890.0,215.0,33.0,3.0,237.0,2545.89
2545900.0,206.0,32.0,4.0,231.0,2545.9
2545910.0,209.0,33.0,4.0,236.0,2545.91
2545920.0,212.0,33.0,4.0,238.0,2545.92
2545930.0,214.0,33.0,4.0,240.0,2545.93
2545940.0,215.0,33.0,4.0,237.0,2545.94
2545950.0,206.0,33.0,3.0,232.0,2545.95
2545960.0,210.0,32.0,4.0,235.0,2545.96
2545970.0,212.0,33.0,3.0,239.0,2545.97
2545980.0,216.0,32.0,4.0,241.0,2545.98
2545990.0,214.0,33.0,2.0,239.0,2545.99
2546000.0,205.0,32.0,3.0,232.0,2546.0
2546010.0,211.0,33.0,4.0,238.0,2546.01
2546020.0,213.0,32.0,3.0,243.0,2546.02
2546030.0,213.0,32.0,3.0,243.0,2546.03
2546040.0,215.0,32.0,5.0,240.0,2546.04
2546050.0,207.0,32.0,4.0,235.0,2546.05
2546060.0,210.0,32.0,4.0,237.0,2546.06
2546070.0,215.0,32.0,3.0,242.0,2546.07
