time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
2791957.0,205.0,32.0,4.0,234.0,2791.957
2791967.0,214.0,31.0,4.0,247.0,2791.967
2791977.0,216.0,32.0,3.0,246.0,2791.977
2791987.0,212.0,32.0,4.0,241.0,2791.987
2791997.0,212.0,32.0,3.0,241.0,2791.997
2792007.0,207.0,32.0,3.0,236.0,2792.007
2792017.0,214.0,33.0,4.0,245.0,2792.017
2792027.0,217.0,32.0,3.0,246.0,2792.027
2792037.0,212.0,33.0,3.0,240.0,2792.037
2792047.0,213.0,33.0,4.0,239.0,2792.047
2792057.0,209.0,34.0,3.0,239.0,2792.057
2792067.0,213.0,32.0,4.0,243.0,2792.067
2792077.0,218.0,33.0,3.0,247.0,2792.077
2792087.0,212.0,33.0,4.0,241.0,2792.087
2792097.0,213.0,33.0,4.0,241.0,2792.097
2792107.0,207.0,32.0,5.0,234.0,2792.107
2792117.0,214.0,33.0,3.0,245.0,2792.117
2792127.0,220.0,34.0,3.0,246.0,2792.127
2792137.0,212.0,32.0,4.0,239.0,2792.137
2792147.0,215.0,33.0,4.0,240.0,2792.147
2792157.0,208.0,32.0,4.0,234.0,2792.157
2792167.0,215.0,33.0,3.0,245.0,2792.167
2792177.0,220.0,33.0,3.0,247.0,2792.177
2792187.0,211.0,33.0,3.0,241.0,2792.187
2792197.0,215.0,33.0,4.0,242.0,2792.197
2792207.0,208.0,33.0,3.0,237.0,2792.207
2792217.0,218.0,33.0,5.0,248.0,2792.217
2792227.0,221.0,34.0,3.0,249.0,2792.227
2792237.0,216.0,33.0,4.0,244.0,2792.237
2792247.0,217.0,33.0,3.0,245.0,2792.247
2792257.0,210.0,34.0,3.0,241.0,2792.257
2792267.0,219.0,32.0,4.0,251.0,2792.267
2792278.0,222.0,34.0,4.0,251.0,2792.278
2792288.0,215.0,33.0,4.0,243.0,2792.288
2792298.0,217.0,33.0,4.0,245.0,2792.298
2792308.0,218.0,33.0,4.0,249.0,2792.308
2792318.0,219.0,33.0,3.0,250.0,2792.318
2792328.0,223.0,33.0,4.0,251.0,2792.328
2792338.0,213.0,32.0,4.0,243.0,2792.338
2792348.0,217.0,33.0,4.0,247.0,2792.348
2792358.0,219.0,33.0,3.0,252.0,2792.358
2792368.0,221.0,33.0,5.0,251.0,2792.368
2792378.0,222.0,34.0,3.0,252.0,2792.378
2792388.0,214.0,32.0,4.0,242.0,2792.388
2792398.0,216.0,34.0,3.0,246.0,2792.398
2792408.0,215.0,33.0,3.0,246.0,2792.408
2792418.0,222.0,33.0,3.0,253.0,2792.418
2792428.0,223.0,34.0,3.0,251.0,2792.428
2792438.0,215.0,33.0,3.0,243.0,2792.438
2792448.0,218.0,33.0,4.0,246.0,2792.448
2792458.0,217.0,32.0,3.0,247.0,2792.458
2792468.0,221.0,33.0,4.0,252.0,2792.468
2792478.0,223.0,33.0,4.0,249.0,2792.478
2792488.0,214.0,33.0,3.0,240.0,2792.488
2792498.0,219.0,34.0,4.0,246.0,2792.498
2792508.0,219.0,34.0,3.0,249.0,2792.508
2792518.0,222.0,33.0,4.0,251.0,2792.518
2792528.0,221.0,33.0,4.0,249.0,2792.528
2792538.0,215.0,32.0,4.0,244.0,2792.538
2792548.0,217.0,34.0,3.0,247.0,2792.548
2792558.0,219.0,33.0,3.0,250.0,2792.558
2792568.0,222.0,34.0,4.0,253.0,2792.568
2792578.0,225.0,34.0,3.0,253.0,2792.578
2792588.0,216.0,32.0,4.0,245.0,2792.588
2792598.0,219.0,33.0,4.0,248.0,2792.598
2792608.0,221.0,33.0,4.0,251.0,2792.608
2792619.0,222.0,33.0,4.0,251.0,2792.619
2792629.0,223.0,33.0,4.0,250.0,2792.629
2792639.0,213.0,33.0,3.0,240.0,2792.639
2792649.0,219.0,33.0,3.0,247.0,2792.649
2792659.0,225.0,33.0,4.0,253.0,2792.659
2792669.0,222.0,32.0,4.0,250.0,2792.669
2792679.0,222.0,32.0,4.0,249.0,2792.679
2792689.0,213.0,32.0,4.0,241.0,2792.689
2792699.0,219.0,33.0,3.0,251.0,2792.699
2792709.0,222.0,33.0,4.0,253.0,2792.709
2792719.0,221.0,32.0,3.0,252.0,2792.719
2792729.0,223.0,32.0,5.0,251.0,2792.729
2792739.0,213.0,32.0,3.0,241.0,2792.739
2792749.0,218.0,32.0,4.0,247.0,2792.749
2792759.0,223.0,33.0,3.0,255.0,2792.759
2792769.0,219.0,33.0,3.0,252.0,2792.769
2792779.0,221.0,32.0,3.0,250.0,2792.779
2792790.0,212.0,33.0,4.0,243.0,2792.79
2792800.0,221.0,31.0,4.0,253.0,2792.8
2792810.0,225.0,32.0,4.0,255.0,2792.81
2792820.0,218.0,32.0,4.0,248.0,2792.82
2792830.0,217.0,33.0,3.0,248.0,2792.83
2792840.0,209.0,32.0,3.0,241.0,2792.84
2792850.0,219.0,32.0,3.0,252.0,2792.85
2792860.0,224.0,32.0,4.0,253.0,2792.86
2792870.0,215.0,32.0,3.0,246.0,2792.87
2792880.0,220.0,32.0,5.0,249.0,2792.88
2792890.0,212.0,32.0,3.0,244.0,2792.89
2792900.0,220.0,32.0,3.0,253.0,2792.9
2792910.0,224.0,32.0,4.0,254.0,2792.91
2792920.0,218.0,32.0,4.0,249.0,2792.92
2792930.0,220.0,31.0,4.0,251.0,2792.93
2792940.0,213.0,32.0,3.0,245.0,2792.94
2792950.0,219.0,32.0,4.0,253.0,2792.95
2792960.0,222.0,32.0,3.0,254.0,2792.96
2792970.0,217.0,32.0,3.0,246.0,2792.97
2792980.0,219.0,32.0,3.0,247.0,2792.98
2792990.0,214.0,31.0,4.0,243.0,2792.99
2793000.0,220.0,32.0,3.0,255.0,2793.0
2793010.0,224.0,32.0,5.0,257.0,2793.01
2793020.0,217.0,33.0,3.0,252.0,2793.02
2793030.0,218.0,32.0,3.0,252.0,2793.03
2793040.0,214.0,32.0,4.0,253.0,2793.04
2793050.0,220.0,32.0,4.0,258.0,2793.05
2793060.0,226.0,32.0,4.0,258.0,2793.06
2793070.0,218.0,31.0,3.0,249.0,2793.07
2793080.0,219.0,33.0,3.0,251.0,2793.08
2793090.0,212.0,32.0,3.0,242.0,2793.09
2793100.0,222.0,31.0,3.0,252.0,2793.1
2793110.0,225.0,32.0,4.0,253.0,2793.11
2793120.0,218.0,31.0,4.0,243.0,2793.12
2793131.0,218.0,31.0,4.0,245.0,2793.131
2793141.0,217.0,31.0,4.0,248.0,2793.141
2793151.0,222.0,33.0,3.0,252.0,2793.151
2793161.0,223.0,30.0,4.0,249.0,2793.161
2793171.0,216.0,31.0,4.0,242.0,2793.171
2793181.0,223.0,30.0,4.0,248.0,2793.181
2793191.0,222.0,31.0,4.0,251.0,2793.191
2793201.0,226.0,31.0,4.0,254.0,2793.201
2793211.0,225.0,32.0,3.0,253.0,2793.211
2793221.0,220.0,31.0,3.0,248.0,2793.221
2793231.0,221.0,31.0,3.0,248.0,2793.231
2793241.0,223.0,31.0,3.0,250.0,2793.241
2793251.0,228.0,31.0,4.0,252.0,2793.251
2793261.0,227.0,32.0,4.0,255.0,2793.261
2793271.0,221.0,30.0,4.0,246.0,2793.271
2793281.0,222.0,32.0,3.0,248.0,2793.281
2793291.0,223.0,30.0,3.0,250.0,2793.291
2793302.0,225.0,31.0,4.0,253.0,2793.302
2793312.0,225.0,31.0,4.0,249.0,2793.312
2793322.0,217.0,31.0,3.0,243.0,2793.322
2793332.0,223.0,31.0,4.0,252.0,2793.332
2793342.0,227.0,33.0,3.0,257.0,2793.342
2793352.0,227.0,31.0,3.0,253.0,2793.352
2793362.0,224.0,32.0,3.0,251.0,2793.362
2793372.0,217.0,31.0,5.0,241.0,2793.372
2793382.0,223.0,31.0,4.0,249.0,2793.382
2793392.0,225.0,31.0,5.0,250.0,2793.392
2793402.0,226.0,32.0,3.0,252.0,2793.402
2793412.0,228.0,31.0,3.0,253.0,2793.412
2793422.0,220.0,32.0,4.0,242.0,2793.422
2793432.0,223.0,32.0,3.0,247.0,2793.432
2793442.0,227.0,31.0,4.0,253.0,2793.442
2793452.0,226.0,32.0,3.0,251.0,2793.452
2793462.0,224.0,32.0,4.0,250.0,2793.462
2793472.0,217.0,31.0,3.0,243.0,2793.472
2793482.0,221.0,32.0,3.0,244.0,2793.482
2793492.0,224.0,32.0,3.0,250.0,2793.492
2793502.0,223.0,31.0,4.0,246.0,2793.502
2793512.0,220.0,32.0,2.0,245.0,2793.512
2793522.0,217.0,32.0,4.0,239.0,2793.522
2793532.0,218.0,32.0,3.0,245.0,2793.532
2793542.0,225.0,32.0,3.0,260.0,2793.542
2793552.0,222.0,31.0,4.0,253.0,2793.552
2793562.0,223.0,32.0,4.0,255.0,2793.562
2793572.0,215.0,31.0,4.0,246.0,2793.572
2793582.0,220.0,32.0,3.0,256.0,2793.582
2793592.0,227.0,33.0,4.0,262.0,2793.592
2793602.0,226.0,32.0,3.0,260.0,2793.602
2793612.0,226.0,32.0,4.0,253.0,2793.612
2793622.0,217.0,32.0,4.0,240.0,2793.622
2793632.0,223.0,31.0,4.0,249.0,2793.632
2793643.0,229.0,32.0,4.0,254.0,2793.643
2793653.0,225.0,32.0,3.0,249.0,2793.653
2793663.0,225.0,33.0,3.0,251.0,2793.663
2793673.0,219.0,32.0,3.0,246.0,2793.673
