time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
2463027.0,120.0,33.0,3.0,238.0,2463.027
2463037.0,119.0,32.0,5.0,236.0,2463.037
2463047.0,116.0,32.0,3.0,233.0,2463.047
2463057.0,115.0,33.0,3.0,241.0,2463.057
2463067.0,113.0,32.0,4.0,242.0,2463.067
2463077.0,111.0,33.0,3.0,234.0,2463.077
2463087.0,111.0,32.0,5.0,235.0,2463.087
2463097.0,108.0,32.0,4.0,235.0,2463.097
2463107.0,108.0,32.0,4.0,239.0,2463.107
2463117.0,106.0,33.0,4.0,243.0,2463.117
2463127.0,104.0,32.0,3.0,234.0,2463.127
2463137.0,102.0,32.0,3.0,234.0,2463.137
2463147.0,101.0,32.0,3.0,228.0,2463.147
2463157.0,100.0,31.0,4.0,239.0,2463.157
2463167.0,97.0,32.0,4.0,241.0,2463.167
2463177.0,96.0,32.0,4.0,233.0,2463.177
2463187.0,95.0,32.0,4.0,235.0,2463.187
2463197.0,94.0,32.0,4.0,230.0,2463.197
2463207.0,93.0,31.0,4.0,240.0,2463.207
2463217.0,92.0,32.0,5.0,242.0,2463.217
2463227.0,90.0,32.0,3.0,232.0,2463.227
2463237.0,89.0,32.0,4.0,235.0,2463.237
2463247.0,87.0,33.0,3.0,232.0,2463.247
2463257.0,86.0,32.0,4.0,240.0,2463.257
2463267.0,85.0,32.0,3.0,242.0,2463.267
2463277.0,85.0,32.0,5.0,235.0,2463.277
2463287.0,83.0,31.0,3.0,236.0,2463.287
2463297.0,82.0,32.0,4.0,233.0,2463.297
2463307.0,81.0,33.0,3.0,242.0,2463.307
2463318.0,80.0,32.0,3.0,242.0,2463.318
2463328.0,79.0,31.0,4.0,233.0,2463.328
2463338.0,77.0,32.0,4.0,235.0,2463.338
2463348.0,77.0,31.0,4.0,241.0,2463.348
2463358.0,76.0,31.0,4.0,240.0,2463.358
2463368.0,75.0,32.0,4.0,240.0,2463.368
2463378.0,74.0,32.0,3.0,233.0,2463.378
2463388.0,73.0,32.0,4.0,236.0,2463.388
2463398.0,72.0,32.0,4.0,243.0,2463.398
2463408.0,71.0,31.0,5.0,243.0,2463.408
2463418.0,70.0,31.0,4.0,240.0,2463.418
2463428.0,70.0,31.0,4.0,231.0,2463.428
2463438.0,69.0,32.0,3.0,236.0,2463.438
2463448.0,67.0,32.0,3.0,237.0,2463.448
2463458.0,67.0,31.0,3.0,241.0,2463.458
2463468.0,66.0,31.0,4.0,240.0,2463.468
2463478.0,66.0,31.0,4.0,230.0,2463.478
2463488.0,65.0,31.0,4.0,236.0,2463.488
2463498.0,64.0,31.0,4.0,239.0,2463.498
2463508.0,63.0,32.0,3.0,240.0,2463.508
2463518.0,63.0,32.0,3.0,240.0,2463.518
2463528.0,62.0,31.0,4.0,232.0,2463.528
2463538.0,63.0,31.0,5.0,237.0,2463.538
2463548.0,60.0,31.0,4.0,241.0,2463.548
2463558.0,60.0,31.0,4.0,241.0,2463.558
2463568.0,59.0,32.0,3.0,240.0,2463.568
2463578.0,59.0,31.0,3.0,233.0,2463.578
2463588.0,59.0,31.0,4.0,236.0,2463.588
2463598.0,58.0,32.0,5.0,243.0,2463.598
2463608.0,57.0,32.0,4.0,242.0,2463.608
2463618.0,56.0,32.0,4.0,241.0,2463.618
2463628.0,56.0,32.0,4.0,236.0,2463.628
2463638.0,55.0,32.0,3.0,238.0,2463.638
2463648.0,55.0,32.0,3.0,244.0,2463.648
2463659.0,54.0,32.0,4.0,243.0,2463.659
2463669.0,55.0,31.0,4.0,241.0,2463.669
2463679.0,54.0,32.0,4.0,232.0,2463.679
2463689.0,52.0,32.0,4.0,243.0,2463.689
2463699.0,53.0,32.0,3.0,247.0,2463.699
2463709.0,52.0,32.0,4.0,244.0,2463.709
2463719.0,52.0,31.0,4.0,242.0,2463.719
2463729.0,52.0,32.0,5.0,235.0,2463.729
2463739.0,50.0,32.0,3.0,246.0,2463.739
2463749.0,50.0,32.0,4.0,249.0,2463.749
2463759.0,50.0,33.0,3.0,246.0,2463.759
2463769.0,49.0,32.0,4.0,244.0,2463.769
2463779.0,49.0,32.0,3.0,237.0,2463.779
2463789.0,49.0,32.0,4.0,244.0,2463.789
2463799.0,49.0,31.0,4.0,249.0,2463.799
2463809.0,48.0,33.0,3.0,243.0,2463.809
2463819.0,47.0,33.0,4.0,243.0,2463.819
2463830.0,47.0,33.0,3.0,236.0,2463.83
2463840.0,47.0,32.0,3.0,246.0,2463.84
2463850.0,46.0,33.0,4.0,244.0,2463.85
2463860.0,47.0,33.0,4.0,239.0,2463.86
2463870.0,45.0,33.0,3.0,242.0,2463.87
2463880.0,45.0,33.0,4.0,238.0,2463.88
2463890.0,45.0,33.0,3.0,247.0,2463.89
2463900.0,45.0,33.0,4.0,246.0,2463.9
