time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
1933870.0,211.0,32.0,217.0,234.0,1933.87
1933880.0,217.0,32.0,221.0,240.0,1933.88
1933890.0,210.0,32.0,219.0,233.0,1933.89
1933900.0,211.0,32.0,214.0,233.0,1933.9
1933910.0,204.0,32.0,212.0,227.0,1933.91
1933920.0,211.0,32.0,218.0,235.0,1933.92
1933930.0,216.0,32.0,220.0,240.0,1933.93
1933940.0,210.0,32.0,219.0,231.0,1933.94
1933950.0,211.0,32.0,212.0,233.0,1933.95
1933960.0,204.0,32.0,212.0,226.0,1933.96
1933970.0,212.0,32.0,218.0,236.0,1933.97
1933980.0,216.0,32.0,219.0,239.0,1933.98
1933990.0,209.0,31.0,218.0,231.0,1933.99
1934000.0,210.0,32.0,213.0,234.0,1934.0
1934010.0,205.0,31.0,213.0,228.0,1934.01
1934020.0,212.0,32.0,220.0,238.0,1934.02
1934030.0,215.0,33.0,219.0,241.0,1934.03
1934040.0,211.0,33.0,220.0,235.0,1934.04
1934050.0,211.0,32.0,213.0,234.0,1934.05
1934060.0,206.0,32.0,212.0,229.0,1934.06
1934070.0,215.0,32.0,223.0,238.0,1934.07
1934080.0,218.0,31.0,220.0,240.0,1934.08
1934090.0,213.0,32.0,220.0,233.0,1934.09
1934100.0,213.0,32.0,214.0,236.0,1934.1
1934110.0,208.0,32.0,215.0,230.0,1934.11
1934120.0,217.0,31.0,224.0,240.0,1934.12
1934130.0,218.0,32.0,221.0,241.0,1934.13
1934140.0,213.0,31.0,222.0,234.0,1934.14
1934150.0,213.0,32.0,215.0,235.0,1934.15
1934160.0,209.0,32.0,217.0,234.0,1934.16
1934170.0,214.0,33.0,223.0,240.0,1934.17
1934180.0,218.0,32.0,223.0,242.0,1934.18
1934190.0,212.0,32.0,223.0,234.0,1934.19
1934200.0,213.0,32.0,218.0,235.0,1934.2
1934210.0,207.0,32.0,216.0,229.0,1934.21
1934220.0,216.0,32.0,227.0,241.0,1934.22
1934230.0,220.0,33.0,224.0,243.0,1934.23
1934240.0,213.0,31.0,225.0,234.0,1934.24
1934251.0,213.0,32.0,220.0,236.0,1934.251
1934261.0,214.0,32.0,226.0,237.0,1934.261
1934271.0,218.0,31.0,233.0,241.0,1934.271
1934281.0,218.0,32.0,224.0,240.0,1934.281
1934291.0,210.0,32.0,226.0,231.0,1934.291
1934301.0,215.0,32.0,222.0,236.0,1934.301
1934311.0,215.0,32.0,228.0,238.0,1934.311
1934321.0,218.0,32.0,233.0,240.0,1934.321
1934331.0,218.0,31.0,225.0,239.0,1934.331
1934341.0,212.0,32.0,226.0,232.0,1934.341
1934351.0,214.0,32.0,223.0,235.0,1934.351
1934361.0,216.0,33.0,228.0,240.0,1934.361
1934371.0,218.0,32.0,231.0,240.0,1934.371
1934381.0,220.0,33.0,225.0,242.0,1934.381
1934391.0,213.0,32.0,227.0,232.0,1934.391
1934401.0,213.0,32.0,222.0,235.0,1934.401
1934411.0,216.0,32.0,228.0,240.0,1934.411
1934422.0,218.0,33.0,232.0,241.0,1934.422
1934432.0,217.0,32.0,224.0,240.0,1934.432
1934442.0,209.0,32.0,224.0,230.0,1934.442
1934452.0,214.0,32.0,228.0,238.0,1934.452
1934462.0,221.0,31.0,231.0,244.0,1934.462
1934472.0,218.0,32.0,233.0,240.0,1934.472
1934482.0,217.0,32.0,224.0,240.0,1934.482
1934492.0,209.0,32.0,224.0,229.0,1934.492
1934502.0,216.0,32.0,229.0,238.0,1934.502
1934512.0,219.0,32.0,231.0,242.0,1934.512
1934522.0,218.0,31.0,234.0,238.0,1934.522
1934532.0,216.0,33.0,224.0,238.0,1934.532
1934542.0,208.0,32.0,225.0,230.0,1934.542
1934552.0,213.0,33.0,226.0,236.0,1934.552
1934562.0,219.0,32.0,233.0,242.0,1934.562
1934572.0,217.0,32.0,235.0,238.0,1934.572
1934582.0,217.0,32.0,227.0,237.0,1934.582
1934592.0,211.0,31.0,228.0,229.0,1934.592
1934602.0,214.0,32.0,229.0,236.0,1934.602
1934612.0,220.0,33.0,235.0,244.0,1934.612
1934622.0,216.0,32.0,236.0,236.0,1934.622
1934632.0,216.0,32.0,227.0,237.0,1934.632
1934642.0,209.0,32.0,229.0,229.0,1934.642
1934652.0,215.0,31.0,230.0,237.0,1934.652
1934662.0,220.0,33.0,233.0,244.0,1934.662
1934672.0,216.0,32.0,234.0,237.0,1934.672
1934682.0,217.0,33.0,226.0,240.0,1934.682
1934692.0,210.0,32.0,226.0,230.0,1934.692
1934702.0,214.0,32.0,230.0,240.0,1934.702
1934712.0,221.0,32.0,234.0,245.0,1934.712
1934722.0,217.0,31.0,234.0,241.0,1934.722
1934732.0,215.0,32.0,224.0,237.0,1934.732
1934742.0,208.0,32.0,221.0,232.0,1934.742
1934752.0,213.0,32.0,222.0,233.0,1934.752
1934763.0,221.0,32.0,225.0,238.0,1934.763
1934773.0,217.0,32.0,228.0,240.0,1934.773
1934783.0,216.0,33.0,212.0,234.0,1934.783
1934793.0,213.0,32.0,217.0,228.0,1934.793
1934803.0,216.0,33.0,221.0,233.0,1934.803
1934813.0,217.0,33.0,225.0,239.0,1934.813
1934823.0,219.0,32.0,234.0,247.0,1934.823
1934833.0,217.0,33.0,229.0,254.0,1934.833
1934843.0,218.0,33.0,230.0,265.0,1934.843
1934853.0,220.0,33.0,237.0,268.0,1934.853
1934863.0,226.0,33.0,232.0,263.0,1934.863
1934873.0,214.0,33.0,225.0,260.0,1934.873
1934883.0,216.0,32.0,239.0,261.0,1934.883
1934893.0,210.0,33.0,236.0,257.0,1934.893
1934903.0,220.0,33.0,245.0,267.0,1934.903
1934913.0,228.0,34.0,252.0,273.0,1934.913
1934923.0,223.0,33.0,240.0,266.0,1934.923
1934934.0,226.0,34.0,240.0,265.0,1934.934
1934944.0,223.0,32.0,239.0,268.0,1934.944
1934954.0,223.0,32.0,237.0,272.0,1934.954
1934964.0,228.0,34.0,231.0,266.0,1934.964
1934974.0,227.0,33.0,212.0,257.0,1934.974
1934984.0,243.0,34.0,211.0,253.0,1934.984
1934994.0,253.0,33.0,216.0,258.0,1934.994
1935004.0,252.0,33.0,211.0,254.0,1935.004
1935014.0,249.0,33.0,221.0,258.0,1935.014
1935024.0,236.0,33.0,207.0,250.0,1935.024
1935034.0,231.0,33.0,208.0,247.0,1935.034
1935044.0,234.0,33.0,217.0,258.0,1935.044
1935054.0,235.0,33.0,214.0,260.0,1935.054
1935064.0,240.0,35.0,222.0,261.0,1935.064
1935074.0,227.0,32.0,201.0,244.0,1935.074
1935084.0,235.0,33.0,209.0,252.0,1935.084
1935094.0,243.0,33.0,227.0,273.0,1935.094
