time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
2349891.0,219.0,32.0,211.0,242.0,2349.891
2349901.0,212.0,33.0,203.0,233.0,2349.901
2349911.0,215.0,32.0,205.0,238.0,2349.911
2349921.0,221.0,32.0,211.0,245.0,2349.921
2349931.0,220.0,32.0,209.0,240.0,2349.931
2349941.0,217.0,31.0,203.0,240.0,2349.941
2349952.0,211.0,31.0,197.0,232.0,2349.952
2349962.0,217.0,32.0,207.0,242.0,2349.962
2349972.0,221.0,32.0,210.0,246.0,2349.972
2349982.0,217.0,32.0,203.0,238.0,2349.982
2349992.0,217.0,33.0,203.0,239.0,2349.992
2350002.0,211.0,32.0,197.0,232.0,2350.002
2350012.0,218.0,32.0,206.0,242.0,2350.012
2350022.0,222.0,32.0,209.0,245.0,2350.022
2350032.0,217.0,33.0,202.0,238.0,2350.032
2350042.0,218.0,32.0,202.0,240.0,2350.042
2350052.0,213.0,33.0,199.0,234.0,2350.052
2350062.0,222.0,32.0,209.0,245.0,2350.062
2350072.0,224.0,33.0,208.0,246.0,2350.072
2350082.0,221.0,32.0,204.0,239.0,2350.082
2350092.0,219.0,33.0,201.0,241.0,2350.092
2350102.0,215.0,32.0,198.0,234.0,2350.102
2350112.0,222.0,32.0,207.0,244.0,2350.112
2350123.0,224.0,33.0,208.0,246.0,2350.123
2350133.0,218.0,31.0,201.0,236.0,2350.133
2350143.0,218.0,32.0,201.0,239.0,2350.143
2350153.0,221.0,32.0,207.0,244.0,2350.153
2350163.0,223.0,32.0,211.0,245.0,2350.163
2350173.0,225.0,33.0,210.0,246.0,2350.173
2350183.0,220.0,32.0,204.0,236.0,2350.183
2350193.0,220.0,31.0,203.0,239.0,2350.193
2350203.0,222.0,33.0,208.0,245.0,2350.203
2350213.0,225.0,32.0,211.0,245.0,2350.213
2350223.0,225.0,34.0,209.0,246.0,2350.223
2350233.0,219.0,32.0,201.0,236.0,2350.233
2350243.0,220.0,33.0,200.0,239.0,2350.243
2350253.0,221.0,33.0,203.0,240.0,2350.253
2350263.0,225.0,33.0,209.0,245.0,2350.263
2350273.0,224.0,32.0,206.0,245.0,2350.273
2350283.0,218.0,33.0,200.0,237.0,2350.283
2350294.0,219.0,32.0,202.0,240.0,2350.294
2350304.0,224.0,33.0,209.0,247.0,2350.304
