time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
1550811.0,207.0,248.0,4.0,232.0,1550.811
1550821.0,211.0,254.0,4.0,237.0,1550.821
1550831.0,213.0,252.0,4.0,234.0,1550.831
1550841.0,204.0,243.0,4.0,228.0,1550.841
1550851.0,208.0,248.0,4.0,229.0,1550.851
1550861.0,207.0,249.0,3.0,231.0,1550.861
1550871.0,211.0,253.0,4.0,234.0,1550.871
1550881.0,212.0,249.0,3.0,233.0,1550.881
1550891.0,207.0,245.0,4.0,230.0,1550.891
1550901.0,207.0,246.0,4.0,230.0,1550.901
1550911.0,207.0,248.0,4.0,233.0,1550.911
1550921.0,211.0,253.0,3.0,237.0,1550.921
1550931.0,211.0,247.0,3.0,234.0,1550.931
1550941.0,206.0,245.0,3.0,229.0,1550.941
1550951.0,207.0,246.0,4.0,230.0,1550.951
1550961.0,209.0,249.0,4.0,234.0,1550.961
1550971.0,211.0,254.0,3.0,236.0,1550.971
1550981.0,213.0,251.0,4.0,237.0,1550.981
1550991.0,206.0,246.0,3.0,231.0,1550.991
1551001.0,208.0,249.0,4.0,231.0,1551.001
1551011.0,211.0,253.0,3.0,236.0,1551.011
1551021.0,214.0,256.0,5.0,238.0,1551.021
1551031.0,214.0,253.0,4.0,237.0,1551.031
1551041.0,207.0,248.0,4.0,229.0,1551.041
1551051.0,209.0,250.0,3.0,233.0,1551.051
1551062.0,212.0,253.0,4.0,238.0,1551.062
1551072.0,213.0,256.0,4.0,238.0,1551.072
1551082.0,214.0,252.0,5.0,235.0,1551.082
1551092.0,206.0,246.0,4.0,228.0,1551.092
1551102.0,210.0,252.0,3.0,237.0,1551.102
1551112.0,214.0,256.0,4.0,241.0,1551.112
1551122.0,214.0,254.0,3.0,239.0,1551.122
1551132.0,215.0,252.0,4.0,236.0,1551.132
1551142.0,206.0,246.0,4.0,229.0,1551.142
1551152.0,211.0,251.0,4.0,235.0,1551.152
1551162.0,214.0,257.0,4.0,241.0,1551.162
1551172.0,213.0,255.0,4.0,239.0,1551.172
1551182.0,213.0,254.0,3.0,237.0,1551.182
1551192.0,207.0,247.0,4.0,231.0,1551.192
1551202.0,209.0,251.0,4.0,236.0,1551.202
1551212.0,215.0,256.0,5.0,242.0,1551.212
1551222.0,212.0,253.0,4.0,240.0,1551.222
1551232.0,214.0,252.0,3.0,239.0,1551.232
1551242.0,207.0,244.0,3.0,233.0,1551.242
1551252.0,209.0,250.0,3.0,236.0,1551.252
1551262.0,216.0,255.0,4.0,242.0,1551.262
1551272.0,213.0,250.0,4.0,240.0,1551.272
1551282.0,215.0,251.0,4.0,239.0,1551.282
1551292.0,206.0,243.0,4.0,233.0,1551.292
1551302.0,210.0,249.0,4.0,239.0,1551.302
1551312.0,217.0,256.0,3.0,244.0,1551.312
1551322.0,214.0,252.0,4.0,242.0,1551.322
1551332.0,213.0,251.0,3.0,239.0,1551.332
1551342.0,207.0,244.0,4.0,232.0,1551.342
1551352.0,210.0,253.0,4.0,240.0,1551.352
1551362.0,214.0,255.0,4.0,242.0,1551.362
1551372.0,214.0,256.0,3.0,242.0,1551.372
1551382.0,214.0,250.0,4.0,239.0,1551.382
1551392.0,205.0,245.0,4.0,232.0,1551.392
1551403.0,212.0,254.0,3.0,241.0,1551.403
1551413.0,217.0,258.0,4.0,245.0,1551.413
1551423.0,211.0,251.0,3.0,240.0,1551.423
1551433.0,212.0,256.0,3.0,240.0,1551.433
1551443.0,208.0,252.0,3.0,238.0,1551.443
1551453.0,213.0,257.0,4.0,242.0,1551.453
1551463.0,218.0,259.0,4.0,245.0,1551.463
1551473.0,213.0,253.0,4.0,240.0,1551.473
1551483.0,212.0,253.0,3.0,240.0,1551.483
1551493.0,206.0,245.0,3.0,235.0,1551.493
1551503.0,214.0,257.0,3.0,244.0,1551.503
1551513.0,218.0,257.0,4.0,246.0,1551.513
