time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
1864648.0,212.0,32.0,140.0,242.0,1864.648
1864658.0,218.0,34.0,144.0,249.0,1864.658
1864668.0,216.0,32.0,153.0,246.0,1864.668
1864678.0,218.0,32.0,146.0,244.0,1864.678
1864688.0,208.0,32.0,153.0,236.0,1864.688
1864698.0,212.0,33.0,148.0,242.0,1864.698
1864708.0,214.0,32.0,153.0,245.0,1864.708
1864718.0,215.0,32.0,164.0,245.0,1864.718
1864728.0,216.0,33.0,155.0,244.0,1864.728
1864738.0,206.0,32.0,164.0,236.0,1864.738
1864748.0,212.0,32.0,157.0,241.0,1864.748
1864758.0,216.0,33.0,167.0,245.0,1864.758
1864768.0,214.0,33.0,177.0,245.0,1864.768
1864778.0,217.0,32.0,168.0,243.0,1864.778
1864788.0,207.0,33.0,175.0,235.0,1864.788
1864798.0,212.0,32.0,169.0,240.0,1864.798
1864808.0,217.0,33.0,175.0,247.0,1864.808
1864818.0,216.0,32.0,187.0,245.0,1864.818
1864828.0,217.0,33.0,175.0,242.0,1864.828
1864838.0,208.0,33.0,185.0,238.0,1864.838
1864848.0,211.0,33.0,179.0,242.0,1864.848
1864858.0,218.0,33.0,184.0,248.0,1864.858
1864868.0,215.0,32.0,195.0,245.0,1864.868
1864878.0,217.0,33.0,186.0,245.0,1864.878
1864888.0,209.0,33.0,194.0,237.0,1864.888
1864898.0,212.0,32.0,189.0,243.0,1864.898
1864908.0,219.0,32.0,193.0,250.0,1864.908
1864918.0,216.0,33.0,204.0,249.0,1864.918
1864928.0,217.0,32.0,194.0,246.0,1864.928
1864938.0,207.0,32.0,200.0,237.0,1864.938
1864948.0,212.0,32.0,200.0,245.0,1864.948
1864958.0,218.0,33.0,201.0,252.0,1864.958
1864968.0,215.0,32.0,212.0,249.0,1864.968
1864978.0,216.0,32.0,201.0,247.0,1864.978
1864988.0,207.0,32.0,207.0,238.0,1864.988
1864998.0,213.0,32.0,206.0,247.0,1864.998
1865008.0,215.0,33.0,208.0,251.0,1865.008
1865018.0,215.0,32.0,218.0,249.0,1865.018
1865028.0,215.0,32.0,206.0,247.0,1865.028
1865038.0,207.0,32.0,213.0,239.0,1865.038
1865048.0,212.0,33.0,209.0,245.0,1865.048
1865058.0,218.0,32.0,213.0,250.0,1865.058
1865068.0,215.0,32.0,221.0,248.0,1865.068
1865078.0,217.0,33.0,211.0,246.0,1865.078
1865088.0,208.0,31.0,216.0,240.0,1865.088
1865098.0,212.0,32.0,212.0,244.0,1865.098
1865108.0,218.0,33.0,214.0,250.0,1865.108
1865118.0,215.0,32.0,222.0,246.0,1865.118
1865128.0,216.0,32.0,212.0,245.0,1865.128
1865138.0,209.0,32.0,217.0,238.0,1865.138
1865148.0,213.0,32.0,216.0,246.0,1865.148
1865158.0,220.0,33.0,217.0,251.0,1865.158
1865168.0,215.0,32.0,224.0,246.0,1865.168
1865178.0,218.0,33.0,214.0,246.0,1865.178
1865188.0,209.0,32.0,217.0,237.0,1865.188
1865198.0,213.0,32.0,216.0,244.0,1865.198
1865208.0,221.0,32.0,217.0,251.0,1865.208
1865218.0,216.0,32.0,223.0,248.0,1865.218
1865228.0,217.0,32.0,213.0,245.0,1865.228
1865238.0,207.0,33.0,213.0,239.0,1865.238
1865248.0,213.0,32.0,214.0,246.0,1865.248
1865259.0,219.0,32.0,215.0,251.0,1865.259
1865269.0,213.0,32.0,217.0,245.0,1865.269
1865279.0,214.0,32.0,208.0,244.0,1865.279
1865289.0,209.0,32.0,206.0,241.0,1865.289
1865299.0,217.0,33.0,213.0,250.0,1865.299
1865309.0,219.0,32.0,207.0,250.0,1865.309
1865319.0,212.0,32.0,205.0,244.0,1865.319
1865329.0,213.0,32.0,199.0,243.0,1865.329
1865339.0,210.0,32.0,195.0,243.0,1865.339
1865349.0,215.0,32.0,200.0,247.0,1865.349
1865359.0,220.0,33.0,197.0,249.0,1865.359
1865369.0,212.0,33.0,192.0,243.0,1865.369
1865379.0,214.0,32.0,190.0,242.0,1865.379
1865389.0,207.0,32.0,183.0,238.0,1865.389
1865399.0,215.0,32.0,191.0,247.0,1865.399
1865409.0,219.0,33.0,188.0,249.0,1865.409
1865419.0,211.0,32.0,181.0,243.0,1865.419
1865430.0,212.0,34.0,185.0,245.0,1865.43
1865440.0,212.0,32.0,178.0,246.0,1865.44
1865450.0,215.0,33.0,185.0,250.0,1865.45
1865460.0,218.0,33.0,186.0,247.0,1865.46
1865470.0,208.0,33.0,175.0,239.0,1865.47
1865480.0,213.0,33.0,187.0,242.0,1865.48
1865490.0,213.0,33.0,179.0,246.0,1865.49
1865500.0,217.0,32.0,187.0,248.0,1865.5
1865510.0,217.0,33.0,189.0,246.0,1865.51
1865520.0,211.0,33.0,183.0,242.0,1865.52
1865530.0,214.0,33.0,195.0,243.0,1865.53
1865540.0,214.0,33.0,186.0,248.0,1865.54
1865550.0,216.0,33.0,190.0,249.0,1865.55
1865560.0,219.0,33.0,191.0,250.0,1865.56
1865570.0,210.0,32.0,190.0,240.0,1865.57
1865580.0,212.0,33.0,197.0,243.0,1865.58
1865590.0,216.0,33.0,201.0,247.0,1865.59
1865600.0,216.0,33.0,204.0,249.0,1865.6
1865610.0,218.0,33.0,207.0,246.0,1865.61
1865620.0,209.0,33.0,210.0,240.0,1865.62
1865630.0,211.0,33.0,210.0,241.0,1865.63
1865640.0,216.0,33.0,210.0,248.0,1865.64
1865650.0,217.0,33.0,209.0,249.0,1865.65
1865660.0,218.0,33.0,206.0,246.0,1865.66
1865670.0,208.0,33.0,204.0,239.0,1865.67
1865680.0,212.0,33.0,200.0,243.0,1865.68
1865690.0,213.0,34.0,196.0,245.0,1865.69
1865700.0,215.0,33.0,191.0,250.0,1865.7
1865710.0,216.0,33.0,187.0,246.0,1865.71
1865720.0,209.0,32.0,182.0,238.0,1865.72
1865730.0,212.0,33.0,176.0,241.0,1865.73
1865740.0,213.0,32.0,172.0,245.0,1865.74
1865750.0,215.0,34.0,165.0,248.0,1865.75
1865760.0,215.0,32.0,160.0,244.0,1865.76
1865771.0,206.0,33.0,154.0,238.0,1865.771
1865781.0,211.0,32.0,149.0,243.0,1865.781
1865791.0,216.0,33.0,142.0,250.0,1865.791
1865801.0,212.0,32.0,138.0,245.0,1865.801
1865811.0,212.0,33.0,132.0,244.0,1865.811
1865821.0,205.0,32.0,127.0,237.0,1865.821
1865831.0,211.0,32.0,122.0,243.0,1865.831
1865841.0,217.0,32.0,117.0,247.0,1865.841
1865851.0,212.0,33.0,112.0,243.0,1865.851
1865861.0,213.0,33.0,107.0,244.0,1865.861
1865871.0,206.0,32.0,103.0,236.0,1865.871
1865881.0,211.0,33.0,98.0,244.0,1865.881
1865891.0,217.0,32.0,94.0,247.0,1865.891
1865901.0,213.0,33.0,89.0,244.0,1865.901
1865911.0,214.0,32.0,86.0,241.0,1865.911
1865921.0,204.0,32.0,81.0,234.0,1865.921
1865931.0,212.0,32.0,77.0,242.0,1865.931
1865942.0,216.0,32.0,74.0,246.0,1865.942
1865952.0,209.0,32.0,70.0,240.0,1865.952
1865962.0,211.0,32.0,66.0,239.0,1865.962
1865972.0,208.0,32.0,63.0,239.0,1865.972
1865982.0,214.0,31.0,60.0,247.0,1865.982
