time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
3161666.0,214.0,29.0,3.0,247.0,3161.666
3161676.0,218.0,28.0,3.0,250.0,3161.676
3161686.0,219.0,29.0,3.0,251.0,3161.686
3161696.0,212.0,27.0,4.0,243.0,3161.696
3161706.0,213.0,29.0,4.0,243.0,3161.706
3161716.0,214.0,28.0,4.0,248.0,3161.716
3161726.0,216.0,29.0,3.0,252.0,3161.726
3161736.0,219.0,29.0,4.0,251.0,3161.736
3161746.0,210.0,29.0,4.0,242.0,3161.746
3161756.0,213.0,29.0,5.0,245.0,3161.756
3161766.0,214.0,29.0,3.0,250.0,3161.766
3161776.0,217.0,29.0,5.0,250.0,3161.776
3161786.0,218.0,30.0,3.0,249.0,3161.786
3161796.0,209.0,29.0,3.0,241.0,3161.796
3161806.0,212.0,30.0,3.0,243.0,3161.806
3161816.0,211.0,30.0,4.0,245.0,3161.816
3161826.0,218.0,29.0,4.0,250.0,3161.826
3161836.0,219.0,30.0,3.0,249.0,3161.836
3161846.0,209.0,29.0,4.0,242.0,3161.846
3161856.0,213.0,31.0,4.0,245.0,3161.856
3161866.0,212.0,31.0,4.0,246.0,3161.866
3161876.0,217.0,31.0,4.0,251.0,3161.876
3161886.0,219.0,31.0,4.0,250.0,3161.886
3161896.0,210.0,32.0,4.0,242.0,3161.896
3161906.0,216.0,33.0,4.0,247.0,3161.906
3161916.0,216.0,37.0,3.0,253.0,3161.916
3161926.0,220.0,34.0,4.0,255.0,3161.926
3161936.0,221.0,37.0,4.0,254.0,3161.936
3161946.0,215.0,39.0,4.0,248.0,3161.946
3161956.0,217.0,39.0,3.0,250.0,3161.956
3161966.0,220.0,41.0,4.0,253.0,3161.966
3161976.0,222.0,41.0,3.0,256.0,3161.976
3161986.0,223.0,41.0,4.0,254.0,3161.986
3161996.0,215.0,40.0,4.0,246.0,3161.996
3162006.0,217.0,39.0,4.0,246.0,3162.006
3162016.0,221.0,39.0,4.0,253.0,3162.016
3162027.0,220.0,38.0,3.0,252.0,3162.027
3162037.0,221.0,38.0,3.0,249.0,3162.037
3162047.0,211.0,42.0,3.0,242.0,3162.047
3162057.0,219.0,38.0,4.0,248.0,3162.057
3162067.0,224.0,47.0,4.0,256.0,3162.067
3162077.0,222.0,50.0,5.0,252.0,3162.077
3162087.0,222.0,51.0,4.0,251.0,3162.087
3162097.0,213.0,55.0,3.0,241.0,3162.097
3162107.0,221.0,53.0,3.0,253.0,3162.107
3162117.0,223.0,56.0,3.0,254.0,3162.117
3162127.0,222.0,58.0,4.0,252.0,3162.127
3162137.0,222.0,57.0,5.0,251.0,3162.137
3162147.0,213.0,63.0,3.0,243.0,3162.147
3162157.0,218.0,58.0,3.0,247.0,3162.157
3162167.0,224.0,56.0,3.0,254.0,3162.167
3162177.0,220.0,52.0,3.0,250.0,3162.177
3162187.0,222.0,48.0,4.0,250.0,3162.187
3162198.0,213.0,46.0,4.0,243.0,3162.198
3162208.0,223.0,43.0,4.0,254.0,3162.208
3162218.0,225.0,48.0,4.0,256.0,3162.218
3162228.0,218.0,53.0,4.0,249.0,3162.228
3162238.0,219.0,52.0,3.0,253.0,3162.238
3162248.0,213.0,57.0,3.0,248.0,3162.248
3162258.0,221.0,54.0,3.0,259.0,3162.258
3162268.0,227.0,59.0,5.0,260.0,3162.268
3162278.0,218.0,58.0,4.0,253.0,3162.278
