time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
3041825.0,215.0,31.0,4.0,240.0,3041.825
3041835.0,214.0,32.0,4.0,242.0,3041.835
3041845.0,220.0,32.0,4.0,247.0,3041.845
3041855.0,220.0,33.0,4.0,244.0,3041.855
3041865.0,212.0,33.0,4.0,236.0,3041.865
3041875.0,214.0,33.0,4.0,237.0,3041.875
3041885.0,219.0,32.0,5.0,240.0,3041.885
3041895.0,223.0,33.0,4.0,245.0,3041.895
3041905.0,222.0,33.0,4.0,241.0,3041.905
3041915.0,214.0,32.0,4.0,235.0,3041.915
3041925.0,217.0,32.0,4.0,240.0,3041.925
3041935.0,220.0,33.0,4.0,243.0,3041.935
3041945.0,221.0,33.0,2.0,248.0,3041.945
3041955.0,220.0,33.0,4.0,245.0,3041.955
3041965.0,215.0,32.0,3.0,241.0,3041.965
3041975.0,217.0,32.0,3.0,243.0,3041.975
3041985.0,223.0,33.0,4.0,247.0,3041.985
3041995.0,225.0,32.0,5.0,248.0,3041.995
3042006.0,224.0,33.0,4.0,245.0,3042.006
3042016.0,215.0,32.0,4.0,236.0,3042.016
3042026.0,220.0,33.0,4.0,245.0,3042.026
3042036.0,225.0,32.0,3.0,249.0,3042.036
3042046.0,221.0,32.0,3.0,243.0,3042.046
3042056.0,223.0,33.0,3.0,243.0,3042.056
3042066.0,215.0,31.0,3.0,235.0,3042.066
3042076.0,220.0,33.0,3.0,246.0,3042.076
3042086.0,225.0,33.0,4.0,250.0,3042.086
3042096.0,222.0,32.0,3.0,247.0,3042.096
3042106.0,222.0,32.0,3.0,246.0,3042.106
3042116.0,213.0,33.0,4.0,238.0,3042.116
3042126.0,222.0,33.0,5.0,250.0,3042.126
3042136.0,224.0,33.0,3.0,251.0,3042.136
3042146.0,223.0,33.0,3.0,249.0,3042.146
3042156.0,222.0,33.0,3.0,247.0,3042.156
3042166.0,215.0,32.0,4.0,240.0,3042.166
3042176.0,220.0,34.0,3.0,249.0,3042.176
3042186.0,227.0,33.0,4.0,254.0,3042.186
3042196.0,223.0,33.0,4.0,250.0,3042.196
3042206.0,222.0,33.0,4.0,248.0,3042.206
3042216.0,216.0,33.0,3.0,242.0,3042.216
3042226.0,222.0,32.0,3.0,249.0,3042.226
3042236.0,228.0,33.0,4.0,255.0,3042.236
3042246.0,224.0,32.0,4.0,251.0,3042.246
3042256.0,225.0,33.0,4.0,250.0,3042.256
3042266.0,219.0,33.0,4.0,244.0,3042.266
3042276.0,223.0,33.0,4.0,251.0,3042.276
3042286.0,229.0,34.0,3.0,257.0,3042.286
3042296.0,225.0,32.0,4.0,252.0,3042.296
3042306.0,225.0,34.0,3.0,253.0,3042.306
3042316.0,221.0,32.0,5.0,245.0,3042.316
3042326.0,228.0,33.0,4.0,256.0,3042.326
3042336.0,230.0,32.0,4.0,257.0,3042.336
3042347.0,226.0,33.0,3.0,252.0,3042.347
3042357.0,225.0,32.0,4.0,250.0,3042.357
3042367.0,221.0,32.0,4.0,248.0,3042.367
3042377.0,229.0,32.0,4.0,257.0,3042.377
3042387.0,230.0,32.0,4.0,254.0,3042.387
3042397.0,225.0,32.0,3.0,251.0,3042.397
3042407.0,225.0,32.0,4.0,251.0,3042.407
3042417.0,222.0,33.0,3.0,250.0,3042.417
3042427.0,232.0,32.0,4.0,257.0,3042.427
3042437.0,232.0,33.0,3.0,256.0,3042.437
3042447.0,227.0,32.0,5.0,251.0,3042.447
3042457.0,225.0,32.0,4.0,251.0,3042.457
3042467.0,224.0,32.0,4.0,251.0,3042.467
3042477.0,228.0,32.0,2.0,257.0,3042.477
3042487.0,230.0,33.0,3.0,256.0,3042.487
3042497.0,223.0,32.0,3.0,248.0,3042.497
3042507.0,225.0,32.0,5.0,249.0,3042.507
3042518.0,224.0,31.0,4.0,253.0,3042.518
3042528.0,232.0,32.0,3.0,257.0,3042.528
3042538.0,230.0,33.0,3.0,256.0,3042.538
3042548.0,223.0,32.0,3.0,246.0,3042.548
3042558.0,226.0,32.0,3.0,253.0,3042.558
3042568.0,227.0,32.0,4.0,254.0,3042.568
3042578.0,228.0,31.0,4.0,252.0,3042.578
3042588.0,224.0,32.0,2.0,250.0,3042.588
3042598.0,218.0,32.0,4.0,243.0,3042.598
3042608.0,222.0,32.0,4.0,246.0,3042.608
3042618.0,225.0,32.0,4.0,251.0,3042.618
3042628.0,229.0,32.0,4.0,252.0,3042.628
3042638.0,231.0,33.0,4.0,247.0,3042.638
3042648.0,224.0,31.0,4.0,240.0,3042.648
3042658.0,227.0,32.0,3.0,245.0,3042.658
3042668.0,231.0,33.0,3.0,250.0,3042.668
3042678.0,233.0,32.0,4.0,251.0,3042.678
3042688.0,235.0,33.0,3.0,251.0,3042.688
3042698.0,227.0,32.0,4.0,241.0,3042.698
3042708.0,229.0,31.0,4.0,244.0,3042.708
3042718.0,234.0,32.0,3.0,254.0,3042.718
3042728.0,235.0,32.0,4.0,261.0,3042.728
3042738.0,233.0,32.0,3.0,263.0,3042.738
3042748.0,238.0,30.0,4.0,254.0,3042.748
3042758.0,242.0,32.0,4.0,259.0,3042.758
3042768.0,251.0,31.0,5.0,258.0,3042.768
3042778.0,256.0,31.0,4.0,258.0,3042.778
3042788.0,259.0,32.0,3.0,257.0,3042.788
3042798.0,269.0,33.0,3.0,285.0,3042.798
3042808.0,272.0,32.0,3.0,297.0,3042.808
3042818.0,263.0,33.0,3.0,289.0,3042.818
3042828.0,269.0,32.0,5.0,271.0,3042.828
3042838.0,265.0,33.0,4.0,269.0,3042.838
3042848.0,266.0,32.0,3.0,262.0,3042.848
3042859.0,269.0,32.0,4.0,277.0,3042.859
3042869.0,267.0,32.0,3.0,283.0,3042.869
3042879.0,269.0,32.0,4.0,275.0,3042.879
3042889.0,268.0,32.0,4.0,280.0,3042.889
3042899.0,263.0,31.0,4.0,296.0,3042.899
3042909.0,273.0,32.0,3.0,305.0,3042.909
3042919.0,270.0,32.0,4.0,303.0,3042.919
3042929.0,267.0,33.0,3.0,293.0,3042.929
3042939.0,258.0,30.0,4.0,302.0,3042.939
3042949.0,259.0,31.0,3.0,292.0,3042.949
3042959.0,252.0,31.0,4.0,286.0,3042.959
3042969.0,245.0,31.0,3.0,282.0,3042.969
3042979.0,253.0,32.0,4.0,289.0,3042.979
3042989.0,256.0,32.0,3.0,297.0,3042.989
3042999.0,254.0,32.0,3.0,299.0,3042.999
3043009.0,258.0,32.0,4.0,284.0,3043.009
3043019.0,254.0,33.0,4.0,278.0,3043.019
3043030.0,253.0,32.0,3.0,275.0,3043.03
3043040.0,250.0,32.0,4.0,268.0,3043.04
3043050.0,247.0,32.0,4.0,263.0,3043.05
3043060.0,253.0,32.0,3.0,268.0,3043.06
3043070.0,249.0,32.0,3.0,260.0,3043.07
3043080.0,257.0,32.0,4.0,270.0,3043.08
3043090.0,259.0,31.0,5.0,267.0,3043.09
3043100.0,256.0,32.0,3.0,297.0,3043.1
3043110.0,261.0,32.0,3.0,305.0,3043.11
3043120.0,253.0,33.0,3.0,288.0,3043.12
3043130.0,243.0,32.0,3.0,267.0,3043.13
3043140.0,244.0,32.0,3.0,275.0,3043.14
3043150.0,245.0,33.0,3.0,260.0,3043.15
3043160.0,243.0,31.0,4.0,250.0,3043.16
3043170.0,238.0,32.0,4.0,250.0,3043.17
3043180.0,231.0,33.0,3.0,245.0,3043.18
3043190.0,234.0,33.0,3.0,255.0,3043.19
3043200.0,237.0,32.0,4.0,274.0,3043.2
3043210.0,249.0,32.0,4.0,293.0,3043.21
3043220.0,249.0,34.0,4.0,298.0,3043.22
3043230.0,240.0,33.0,3.0,294.0,3043.23
3043240.0,243.0,33.0,4.0,307.0,3043.24
3043250.0,244.0,33.0,4.0,315.0,3043.25
3043260.0,249.0,32.0,4.0,322.0,3043.26
3043270.0,247.0,33.0,3.0,324.0,3043.27
3043280.0,239.0,33.0,5.0,313.0,3043.28
3043290.0,239.0,34.0,2.0,302.0,3043.29
3043300.0,246.0,33.0,4.0,335.0,3043.3
3043310.0,249.0,33.0,4.0,321.0,3043.31
3043320.0,249.0,34.0,3.0,317.0,3043.32
3043330.0,244.0,33.0,4.0,317.0,3043.33
3043340.0,244.0,33.0,4.0,319.0,3043.34
3043350.0,243.0,33.0,4.0,324.0,3043.35
3043360.0,244.0,33.0,4.0,314.0,3043.36
3043371.0,241.0,33.0,4.0,309.0,3043.371
3043381.0,231.0,34.0,3.0,290.0,3043.381
3043391.0,232.0,32.0,4.0,295.0,3043.391
3043401.0,237.0,33.0,4.0,288.0,3043.401
3043411.0,233.0,33.0,5.0,270.0,3043.411
3043421.0,234.0,34.0,4.0,275.0,3043.421
3043431.0,234.0,33.0,3.0,297.0,3043.431
3043441.0,240.0,34.0,3.0,327.0,3043.441
3043451.0,248.0,33.0,3.0,312.0,3043.451
3043461.0,244.0,33.0,4.0,287.0,3043.461
3043471.0,241.0,34.0,4.0,284.0,3043.471
3043481.0,234.0,33.0,4.0,271.0,3043.481
3043491.0,244.0,33.0,3.0,293.0,3043.491
3043501.0,249.0,33.0,4.0,289.0,3043.501
3043511.0,249.0,33.0,3.0,282.0,3043.511
3043521.0,246.0,32.0,4.0,275.0,3043.521
3043531.0,242.0,33.0,4.0,291.0,3043.531
3043542.0,256.0,33.0,4.0,307.0,3043.542
3043552.0,254.0,33.0,4.0,320.0,3043.552
3043562.0,248.0,32.0,4.0,316.0,3043.562
3043572.0,251.0,33.0,3.0,336.0,3043.572
3043582.0,248.0,32.0,4.0,332.0,3043.582
3043592.0,251.0,34.0,3.0,341.0,3043.592
3043602.0,257.0,33.0,4.0,341.0,3043.602
3043612.0,246.0,33.0,4.0,326.0,3043.612
3043622.0,239.0,33.0,3.0,321.0,3043.622
3043632.0,231.0,33.0,3.0,323.0,3043.632
3043642.0,241.0,33.0,3.0,334.0,3043.642
3043652.0,241.0,33.0,3.0,328.0,3043.652
3043662.0,239.0,32.0,5.0,331.0,3043.662
3043672.0,241.0,33.0,4.0,337.0,3043.672
3043682.0,233.0,33.0,4.0,320.0,3043.682
3043692.0,244.0,32.0,4.0,335.0,3043.692
3043702.0,245.0,34.0,3.0,333.0,3043.702
3043712.0,241.0,32.0,4.0,312.0,3043.712
3043722.0,240.0,33.0,4.0,307.0,3043.722
3043732.0,235.0,32.0,4.0,311.0,3043.732
3043742.0,240.0,32.0,4.0,302.0,3043.742
3043752.0,246.0,33.0,3.0,306.0,3043.752
3043762.0,240.0,33.0,3.0,295.0,3043.762
3043772.0,241.0,32.0,4.0,310.0,3043.772
3043782.0,238.0,32.0,3.0,315.0,3043.782
3043792.0,243.0,33.0,4.0,321.0,3043.792
3043802.0,241.0,32.0,3.0,307.0,3043.802
3043812.0,238.0,32.0,4.0,313.0,3043.812
3043822.0,240.0,32.0,4.0,325.0,3043.822
3043832.0,231.0,32.0,3.0,304.0,3043.832
3043842.0,236.0,32.0,4.0,308.0,3043.842
3043852.0,237.0,33.0,4.0,289.0,3043.852
3043862.0,235.0,32.0,4.0,290.0,3043.862
3043872.0,236.0,32.0,2.0,307.0,3043.872
3043883.0,233.0,32.0,4.0,305.0,3043.883
