time (ms),signal 0,signal 1,signal 2,signal 3,time (sec)
2044190.0,219.0,32.0,4.0,243.0,2044.19
2044200.0,219.0,32.0,4.0,241.0,2044.2
2044210.0,212.0,32.0,3.0,237.0,2044.21
2044220.0,214.0,32.0,4.0,237.0,2044.22
2044230.0,216.0,33.0,3.0,242.0,2044.23
2044240.0,218.0,32.0,4.0,244.0,2044.24
2044250.0,221.0,32.0,4.0,243.0,2044.25
2044260.0,212.0,32.0,4.0,237.0,2044.26
2044270.0,214.0,32.0,3.0,238.0,2044.27
2044280.0,218.0,32.0,4.0,243.0,2044.28
2044290.0,219.0,33.0,3.0,245.0,2044.29
2044300.0,221.0,32.0,4.0,243.0,2044.3
2044310.0,212.0,32.0,4.0,237.0,2044.31
2044320.0,215.0,32.0,5.0,239.0,2044.32
2044331.0,219.0,32.0,4.0,245.0,2044.331
2044341.0,219.0,31.0,4.0,245.0,2044.341
2044351.0,219.0,33.0,3.0,243.0,2044.351
2044361.0,210.0,32.0,4.0,234.0,2044.361
2044371.0,217.0,32.0,4.0,244.0,2044.371
2044381.0,220.0,32.0,4.0,246.0,2044.381
2044391.0,219.0,31.0,4.0,245.0,2044.391
2044401.0,219.0,32.0,4.0,242.0,2044.401
2044411.0,210.0,32.0,4.0,235.0,2044.411
2044421.0,215.0,33.0,4.0,240.0,2044.421
2044431.0,222.0,32.0,3.0,247.0,2044.431
2044441.0,218.0,32.0,4.0,244.0,2044.441
2044451.0,220.0,31.0,4.0,241.0,2044.451
2044461.0,212.0,32.0,4.0,236.0,2044.461
2044471.0,215.0,32.0,3.0,241.0,2044.471
2044481.0,222.0,33.0,3.0,248.0,2044.481
2044491.0,219.0,31.0,4.0,244.0,2044.491
2044502.0,219.0,32.0,4.0,242.0,2044.502
2044512.0,212.0,32.0,4.0,236.0,2044.512
2044522.0,219.0,32.0,2.0,246.0,2044.522
2044532.0,224.0,32.0,4.0,247.0,2044.532
2044542.0,216.0,33.0,3.0,241.0,2044.542
2044552.0,219.0,32.0,4.0,242.0,2044.552
2044562.0,212.0,32.0,4.0,237.0,2044.562
2044572.0,220.0,32.0,3.0,247.0,2044.572
2044582.0,224.0,31.0,4.0,248.0,2044.582
2044592.0,219.0,32.0,4.0,243.0,2044.592
2044602.0,219.0,32.0,4.0,243.0,2044.602
2044612.0,214.0,33.0,3.0,240.0,2044.612
2044622.0,222.0,32.0,4.0,247.0,2044.622
2044632.0,225.0,33.0,4.0,249.0,2044.632
2044642.0,220.0,31.0,5.0,243.0,2044.642
2044652.0,220.0,32.0,4.0,243.0,2044.652
2044662.0,215.0,32.0,4.0,241.0,2044.662
2044672.0,220.0,33.0,3.0,246.0,2044.672
2044682.0,225.0,32.0,4.0,249.0,2044.682
2044692.0,219.0,32.0,3.0,244.0,2044.692
2044702.0,221.0,32.0,5.0,243.0,2044.702
2044712.0,216.0,33.0,3.0,241.0,2044.712
2044722.0,221.0,33.0,4.0,246.0,2044.722
2044732.0,226.0,32.0,4.0,249.0,2044.732
2044742.0,219.0,32.0,4.0,244.0,2044.742
2044752.0,220.0,32.0,3.0,244.0,2044.752
2044762.0,213.0,32.0,5.0,238.0,2044.762
2044772.0,222.0,33.0,4.0,248.0,2044.772
2044782.0,226.0,33.0,3.0,250.0,2044.782
2044792.0,219.0,32.0,4.0,243.0,2044.792
2044802.0,221.0,33.0,3.0,245.0,2044.802
2044812.0,215.0,32.0,4.0,240.0,2044.812
