time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
2449861.0,52.0,47.0,10.0,73.0,2449.861
2449871.0,51.0,49.0,9.0,83.0,2449.871
2449881.0,51.0,47.0,9.0,86.0,2449.881
2449891.0,51.0,47.0,11.0,84.0,2449.891
2449901.0,51.0,46.0,11.0,86.0,2449.901
2449911.0,53.0,46.0,10.0,82.0,2449.911
2449921.0,52.0,47.0,10.0,96.0,2449.921
2449931.0,53.0,49.0,10.0,90.0,2449.931
2449941.0,54.0,49.0,9.0,91.0,2449.941
2449951.0,54.0,48.0,9.0,86.0,2449.951
2449961.0,54.0,50.0,9.0,82.0,2449.961
2449971.0,54.0,50.0,10.0,81.0,2449.971
2449981.0,56.0,50.0,10.0,83.0,2449.981
2449991.0,54.0,51.0,8.0,97.0,2449.991
2450001.0,55.0,50.0,8.0,93.0,2450.001
2450011.0,54.0,52.0,8.0,92.0,2450.011
2450021.0,53.0,54.0,9.0,92.0,2450.021
2450031.0,52.0,54.0,9.0,90.0,2450.031
2450041.0,51.0,55.0,8.0,100.0,2450.041
2450051.0,52.0,56.0,11.0,106.0,2450.051
2450061.0,50.0,58.0,12.0,101.0,2450.061
2450071.0,51.0,57.0,12.0,101.0,2450.071
2450081.0,52.0,57.0,10.0,97.0,2450.081
2450091.0,53.0,57.0,11.0,98.0,2450.091
2450101.0,54.0,56.0,11.0,94.0,2450.101
2450111.0,54.0,54.0,9.0,98.0,2450.111
2450121.0,55.0,54.0,10.0,90.0,2450.121
2450131.0,56.0,53.0,9.0,89.0,2450.131
2450141.0,55.0,54.0,12.0,85.0,2450.141
2450151.0,57.0,51.0,12.0,86.0,2450.151
2450161.0,57.0,50.0,10.0,86.0,2450.161
2450171.0,55.0,49.0,14.0,83.0,2450.171
2450181.0,54.0,49.0,16.0,82.0,2450.181
2450191.0,56.0,47.0,15.0,81.0,2450.191
2450201.0,55.0,46.0,13.0,79.0,2450.201
2450211.0,54.0,44.0,13.0,77.0,2450.211
2450221.0,55.0,44.0,16.0,73.0,2450.221
2450231.0,54.0,44.0,16.0,82.0,2450.231
2450241.0,56.0,42.0,17.0,86.0,2450.241
2450251.0,55.0,43.0,15.0,83.0,2450.251
2450262.0,54.0,42.0,18.0,84.0,2450.262
2450272.0,52.0,42.0,16.0,78.0,2450.272
2450282.0,51.0,41.0,17.0,74.0,2450.282
2450292.0,52.0,42.0,17.0,72.0,2450.292
2450302.0,51.0,41.0,19.0,70.0,2450.302
2450312.0,51.0,40.0,18.0,74.0,2450.312
2450322.0,52.0,39.0,16.0,94.0,2450.322
2450332.0,53.0,39.0,17.0,105.0,2450.332
2450342.0,56.0,39.0,18.0,101.0,2450.342
2450352.0,56.0,39.0,16.0,102.0,2450.352
2450362.0,57.0,38.0,14.0,105.0,2450.362
2450372.0,59.0,40.0,19.0,102.0,2450.372
2450382.0,58.0,38.0,18.0,99.0,2450.382
2450392.0,58.0,37.0,16.0,97.0,2450.392
2450402.0,58.0,37.0,17.0,94.0,2450.402
2450412.0,60.0,37.0,20.0,89.0,2450.412
2450422.0,59.0,36.0,17.0,84.0,2450.422
2450432.0,60.0,35.0,16.0,91.0,2450.432
2450442.0,60.0,37.0,15.0,87.0,2450.442
2450452.0,60.0,36.0,16.0,89.0,2450.452
2450462.0,61.0,36.0,14.0,92.0,2450.462
2450472.0,61.0,37.0,13.0,85.0,2450.472
2450482.0,60.0,36.0,12.0,78.0,2450.482
2450492.0,58.0,36.0,12.0,88.0,2450.492
2450502.0,59.0,35.0,15.0,90.0,2450.502
2450512.0,58.0,36.0,14.0,87.0,2450.512
2450522.0,57.0,37.0,15.0,80.0,2450.522
2450532.0,57.0,36.0,16.0,84.0,2450.532
2450542.0,57.0,37.0,15.0,89.0,2450.542
2450552.0,57.0,36.0,14.0,84.0,2450.552
2450562.0,55.0,37.0,15.0,78.0,2450.562
2450572.0,54.0,37.0,16.0,78.0,2450.572
2450582.0,56.0,37.0,15.0,82.0,2450.582
2450592.0,56.0,38.0,14.0,90.0,2450.592
2450603.0,55.0,39.0,16.0,88.0,2450.603
2450613.0,56.0,39.0,14.0,88.0,2450.613
2450623.0,55.0,38.0,13.0,82.0,2450.623
2450633.0,54.0,39.0,12.0,77.0,2450.633
2450643.0,53.0,38.0,12.0,85.0,2450.643
2450653.0,55.0,37.0,12.0,85.0,2450.653
2450663.0,54.0,39.0,11.0,81.0,2450.663
2450673.0,54.0,37.0,10.0,79.0,2450.673
2450683.0,53.0,39.0,11.0,74.0,2450.683
2450693.0,55.0,39.0,12.0,71.0,2450.693
2450703.0,55.0,38.0,10.0,70.0,2450.703
2450713.0,55.0,38.0,9.0,86.0,2450.713
2450723.0,55.0,37.0,12.0,89.0,2450.723
2450733.0,57.0,38.0,10.0,83.0,2450.733
2450743.0,55.0,37.0,11.0,79.0,2450.743
2450753.0,56.0,36.0,11.0,81.0,2450.753
2450763.0,55.0,38.0,15.0,78.0,2450.763
2450774.0,58.0,37.0,15.0,86.0,2450.774
2450784.0,57.0,37.0,13.0,83.0,2450.784
2450794.0,57.0,37.0,12.0,79.0,2450.794
2450804.0,56.0,36.0,12.0,73.0,2450.804
2450814.0,56.0,35.0,14.0,79.0,2450.814
2450824.0,57.0,36.0,13.0,82.0,2450.824
2450834.0,55.0,36.0,17.0,88.0,2450.834
2450844.0,54.0,35.0,17.0,85.0,2450.844
2450854.0,55.0,36.0,17.0,85.0,2450.854
2450864.0,56.0,35.0,16.0,90.0,2450.864
2450874.0,54.0,36.0,14.0,94.0,2450.874
2450884.0,54.0,35.0,16.0,95.0,2450.884
2450894.0,54.0,35.0,16.0,109.0,2450.894
2450904.0,53.0,35.0,16.0,108.0,2450.904
2450914.0,56.0,35.0,15.0,100.0,2450.914
2450924.0,54.0,35.0,15.0,97.0,2450.924
2450934.0,56.0,35.0,17.0,93.0,2450.934
2450944.0,56.0,35.0,14.0,90.0,2450.944
2450954.0,56.0,35.0,13.0,103.0,2450.954
2450964.0,56.0,35.0,11.0,94.0,2450.964
2450974.0,54.0,36.0,11.0,90.0,2450.974
2450984.0,55.0,35.0,16.0,88.0,2450.984
2450994.0,54.0,35.0,14.0,92.0,2450.994
2451004.0,56.0,35.0,16.0,105.0,2451.004
2451014.0,55.0,35.0,15.0,107.0,2451.014
2451024.0,54.0,35.0,14.0,102.0,2451.024
