time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
2472584.0,54.0,42.0,6.0,99.0,2472.584
2472594.0,54.0,42.0,11.0,94.0,2472.594
2472604.0,56.0,43.0,10.0,94.0,2472.604
2472614.0,58.0,41.0,9.0,117.0,2472.614
2472624.0,58.0,41.0,9.0,109.0,2472.624
2472634.0,58.0,38.0,9.0,107.0,2472.634
2472644.0,57.0,39.0,8.0,108.0,2472.644
2472654.0,57.0,38.0,11.0,99.0,2472.654
2472664.0,59.0,39.0,10.0,94.0,2472.664
2472674.0,60.0,38.0,10.0,92.0,2472.674
2472684.0,61.0,37.0,10.0,90.0,2472.684
2472694.0,62.0,39.0,9.0,85.0,2472.694
2472704.0,62.0,37.0,9.0,81.0,2472.704
2472714.0,64.0,39.0,9.0,84.0,2472.714
2472724.0,66.0,38.0,9.0,86.0,2472.724
2472734.0,67.0,38.0,9.0,94.0,2472.734
2472744.0,67.0,37.0,7.0,90.0,2472.744
2472754.0,69.0,38.0,9.0,87.0,2472.754
2472764.0,68.0,36.0,7.0,84.0,2472.764
2472774.0,67.0,38.0,6.0,82.0,2472.774
2472784.0,68.0,38.0,7.0,82.0,2472.784
2472794.0,67.0,38.0,6.0,84.0,2472.794
2472804.0,68.0,38.0,8.0,89.0,2472.804
2472814.0,68.0,38.0,6.0,88.0,2472.814
2472824.0,66.0,38.0,8.0,89.0,2472.824
2472834.0,65.0,39.0,7.0,90.0,2472.834
2472844.0,65.0,38.0,7.0,84.0,2472.844
2472854.0,66.0,38.0,7.0,85.0,2472.854
2472864.0,65.0,36.0,5.0,80.0,2472.864
2472875.0,67.0,35.0,7.0,87.0,2472.875
2472885.0,64.0,37.0,6.0,84.0,2472.885
2472895.0,65.0,36.0,6.0,100.0,2472.895
2472905.0,65.0,39.0,7.0,115.0,2472.905
2472915.0,64.0,38.0,8.0,110.0,2472.915
2472925.0,64.0,38.0,8.0,116.0,2472.925
2472935.0,63.0,39.0,5.0,118.0,2472.935
2472945.0,65.0,39.0,6.0,114.0,2472.945
2472955.0,63.0,40.0,7.0,113.0,2472.955
2472965.0,63.0,41.0,14.0,109.0,2472.965
2472975.0,65.0,41.0,17.0,101.0,2472.975
2472985.0,63.0,43.0,15.0,101.0,2472.985
2472995.0,62.0,42.0,14.0,100.0,2472.995
2473005.0,61.0,42.0,13.0,94.0,2473.005
2473015.0,60.0,43.0,12.0,89.0,2473.015
2473025.0,60.0,45.0,10.0,95.0,2473.025
2473035.0,59.0,46.0,12.0,103.0,2473.035
2473046.0,59.0,46.0,12.0,95.0,2473.046
2473056.0,58.0,48.0,11.0,89.0,2473.056
2473066.0,59.0,48.0,11.0,96.0,2473.066
2473076.0,58.0,47.0,11.0,105.0,2473.076
2473086.0,58.0,47.0,10.0,98.0,2473.086
2473096.0,59.0,47.0,9.0,91.0,2473.096
2473106.0,58.0,48.0,11.0,90.0,2473.106
2473116.0,58.0,47.0,10.0,89.0,2473.116
2473126.0,58.0,47.0,13.0,93.0,2473.126
2473136.0,57.0,46.0,15.0,100.0,2473.136
2473146.0,57.0,46.0,13.0,97.0,2473.146
2473156.0,59.0,45.0,13.0,101.0,2473.156
2473166.0,58.0,46.0,11.0,108.0,2473.166
2473176.0,58.0,48.0,10.0,120.0,2473.176
2473186.0,59.0,47.0,11.0,121.0,2473.186
2473196.0,59.0,49.0,11.0,112.0,2473.196
2473206.0,58.0,50.0,12.0,130.0,2473.206
