time (ms),signal 0,signal 1,signal 2,signal3,time (sec)
2404775.0,61.0,37.0,20.0,59.0,2404.775
2404785.0,61.0,37.0,20.0,66.0,2404.785
2404795.0,62.0,40.0,31.0,69.0,2404.795
2404805.0,62.0,40.0,27.0,67.0,2404.805
2404815.0,62.0,38.0,24.0,64.0,2404.815
2404825.0,62.0,39.0,21.0,62.0,2404.825
2404835.0,61.0,39.0,19.0,64.0,2404.835
2404845.0,62.0,39.0,20.0,61.0,2404.845
2404855.0,62.0,38.0,16.0,60.0,2404.855
2404865.0,63.0,37.0,16.0,63.0,2404.865
2404875.0,64.0,40.0,30.0,71.0,2404.875
2404885.0,64.0,40.0,27.0,68.0,2404.885
2404895.0,64.0,39.0,24.0,66.0,2404.895
2404905.0,65.0,39.0,21.0,66.0,2404.905
2404915.0,65.0,40.0,24.0,65.0,2404.915
2404925.0,65.0,40.0,28.0,64.0,2404.925
2404935.0,66.0,40.0,24.0,60.0,2404.935
2404945.0,66.0,39.0,22.0,58.0,2404.945
2404955.0,66.0,42.0,34.0,55.0,2404.955
2404965.0,66.0,41.0,30.0,52.0,2404.965
2404975.0,67.0,42.0,27.0,50.0,2404.975
2404985.0,65.0,42.0,31.0,63.0,2404.985
2404995.0,66.0,41.0,27.0,64.0,2404.995
2405005.0,65.0,40.0,24.0,66.0,2405.005
2405015.0,65.0,40.0,23.0,63.0,2405.015
2405025.0,64.0,43.0,34.0,64.0,2405.025
2405035.0,63.0,41.0,31.0,65.0,2405.035
2405045.0,64.0,39.0,27.0,72.0,2405.045
2405055.0,63.0,38.0,24.0,68.0,2405.055
2405065.0,62.0,37.0,22.0,64.0,2405.065
2405075.0,63.0,37.0,24.0,61.0,2405.075
2405085.0,63.0,37.0,22.0,58.0,2405.085
2405095.0,63.0,39.0,22.0,57.0,2405.095
2405105.0,62.0,39.0,36.0,57.0,2405.105
2405115.0,64.0,39.0,31.0,65.0,2405.115
2405125.0,63.0,38.0,29.0,70.0,2405.125
2405135.0,62.0,38.0,25.0,64.0,2405.135
2405145.0,60.0,37.0,21.0,59.0,2405.145
2405155.0,60.0,37.0,19.0,58.0,2405.155
2405165.0,58.0,38.0,22.0,56.0,2405.165
2405175.0,58.0,38.0,24.0,60.0,2405.175
2405185.0,58.0,38.0,22.0,59.0,2405.185
2405195.0,55.0,39.0,38.0,64.0,2405.195
2405206.0,56.0,38.0,32.0,69.0,2405.206
2405216.0,56.0,40.0,30.0,66.0,2405.216
2405226.0,57.0,40.0,29.0,62.0,2405.226
2405236.0,55.0,40.0,25.0,62.0,2405.236
2405246.0,55.0,41.0,24.0,72.0,2405.246
2405256.0,54.0,42.0,36.0,71.0,2405.256
2405266.0,53.0,41.0,33.0,73.0,2405.266
2405276.0,55.0,40.0,32.0,69.0,2405.276
2405286.0,57.0,41.0,34.0,68.0,2405.286
2405296.0,58.0,41.0,30.0,65.0,2405.296
2405306.0,59.0,41.0,26.0,83.0,2405.306
2405316.0,58.0,40.0,24.0,79.0,2405.316
2405326.0,58.0,39.0,22.0,75.0,2405.326
2405336.0,57.0,41.0,35.0,73.0,2405.336
2405346.0,57.0,40.0,35.0,72.0,2405.346
2405356.0,57.0,39.0,29.0,68.0,2405.356
2405366.0,58.0,40.0,28.0,73.0,2405.366
2405376.0,58.0,41.0,24.0,75.0,2405.376
2405386.0,56.0,43.0,36.0,70.0,2405.386
2405396.0,57.0,40.0,36.0,68.0,2405.396
2405406.0,56.0,42.0,31.0,67.0,2405.406
2405416.0,58.0,40.0,30.0,67.0,2405.416
2405426.0,58.0,41.0,27.0,82.0,2405.426
2405436.0,60.0,41.0,25.0,75.0,2405.436
2405446.0,61.0,40.0,22.0,70.0,2405.446
2405456.0,62.0,40.0,20.0,67.0,2405.456
2405466.0,62.0,41.0,31.0,72.0,2405.466
2405476.0,64.0,41.0,29.0,69.0,2405.476
2405486.0,63.0,41.0,26.0,74.0,2405.486
2405496.0,64.0,40.0,24.0,70.0,2405.496
2405506.0,62.0,39.0,23.0,68.0,2405.506
2405516.0,62.0,38.0,22.0,67.0,2405.516
2405526.0,59.0,40.0,21.0,73.0,2405.526
2405536.0,58.0,41.0,38.0,72.0,2405.536
2405547.0,58.0,41.0,35.0,83.0,2405.547
2405557.0,58.0,40.0,31.0,78.0,2405.557
2405567.0,58.0,42.0,30.0,72.0,2405.567
2405577.0,57.0,41.0,29.0,73.0,2405.577
2405587.0,58.0,42.0,27.0,73.0,2405.587
